rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.8365429831387,84.80515081206497,688077,大地熊,bottom_area,2023-05-24,26.27,2023-05-22,25.86,1.5854601701469457,3.3642691415313264,32.83116883116883,False,0.0762,0.6932,1,1,1,100.0,53.68518518518518,53.68518518518518,6.414539829853054,1.5854601701469457,历史1/1次成功; 当前距低点1.59%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
18,74.52748481155518,69.33502404293448,000572,海马汽车,bottom_area,2023-05-24,4.07,2023-05-24,4.06,0.24630541871922848,2.216748768472925,31.069609507640074,False,-1.6908,0.9005,1,1,1,100.0,12.723658051689855,12.723658051689855,7.753694581280772,0.24630541871922848,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
19,74.21550714088752,71.89295264524002,600415,小商品城,bottom_area,2023-05-24,7.85,2023-05-24,7.67,2.346805736636241,4.041720990873539,29.503676470588243,False,-0.507,2.4973,1,1,1,100.0,12.38532110091743,12.38532110091743,5.653194263363758,2.346805736636241,历史1/1次成功; 当前距低点2.35%; 最新日涨幅-0.51%; 状态bottom_area; 底部未确认
20,73.01929726478417,73.17334641513182,001201,东瑞股份,bottom_area,2023-05-24,24.32,2023-05-19,23.36,4.109589041095894,5.265410958904111,31.25367863449087,False,0.579,0.5303,1,1,1,100.0,18.4043517679057,18.4043517679057,3.8904109589041056,4.109589041095894,历史1/1次成功; 当前距低点4.11%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
21,72.62507240968046,72.25082353954753,000518,四环生物,confirmed_rebound,2023-05-24,2.78,2023-04-25,2.68,3.731343283582076,9.328358208955223,27.956989247311824,True,-1.4184,0.3702,2,2,2,100.0,15.635947452229296,17.834394904458602,4.268656716417924,3.731343283582076,历史2/2次成功; 当前距低点3.73%; 最新日涨幅-1.42%; 状态confirmed_rebound; 底部已确认
22,72.54270585255632,68.4490537084399,000629,钒钛股份,confirmed_rebound,2023-05-24,4.12,2023-04-25,4.08,0.980392156862746,9.803921568627459,31.08108108108108,False,-0.2421,0.3587,1,1,1,100.0,27.173913043478265,27.173913043478265,7.019607843137255,0.980392156862746,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-0.24%; 状态confirmed_rebound; 底部未确认
23,71.80325236987566,71.83222671342395,300762,上海瀚讯,bottom_area,2023-05-24,11.9,2023-05-10,11.44,4.020979020979029,6.118881118881128,27.50316856780735,False,-0.084,0.7714,1,1,1,100.0,32.580961727183514,32.580961727183514,3.979020979020971,4.020979020979029,历史1/1次成功; 当前距低点4.02%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
24,71.2523365747601,71.90518018068322,600160,巨化股份,bottom_area,2023-05-24,14.01,2023-05-19,13.41,4.474272930648767,6.040268456375843,29.606299212598426,False,1.2283,0.7383,1,1,1,100.0,16.05657237936772,16.05657237936772,3.525727069351233,4.474272930648767,历史1/1次成功; 当前距低点4.47%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
25,68.59813974927177,68.48800827867288,000970,中科三环,confirmed_rebound,2023-05-24,11.94,2023-04-27,11.49,3.9164490861618737,9.486510008703219,27.140139505389975,True,-0.9129,0.791,1,1,1,100.0,14.341463414634154,14.341463414634154,4.083550913838127,3.9164490861618737,历史1/1次成功; 当前距低点3.92%; 最新日涨幅-0.91%; 状态confirmed_rebound; 底部已确认
26,68.5854196605077,67.97296698866445,300727,润禾材料,bottom_area,2023-05-24,26.37,2023-05-23,25.47,3.533568904593648,6.007067137809192,31.495427649273804,False,0.5337,1.7011,2,3,2,66.66666666666666,22.273319486404827,26.812499999999993,4.466431095406352,3.533568904593648,历史2/3次成功; 当前距低点3.53%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
27,67.04012872959002,67.73580053519859,301367,瑞迈特,confirmed_rebound,2023-05-24,214.52,2023-05-16,205.21,4.536815944642075,10.131085229764627,31.34493141518902,True,-1.0517,2.8924,1,1,1,100.0,17.901832736465128,17.901832736465128,3.4631840553579254,4.536815944642075,历史1/1次成功; 当前距低点4.54%; 最新日涨幅-1.05%; 状态confirmed_rebound; 底部已确认
28,66.36293185099991,65.45705299261991,688298,东方生物,bottom_area,2023-05-24,53.76,2023-05-19,52.05,3.2853025936599445,6.570605187319889,32.99433573635429,False,-1.4482,0.7674,4,6,4,66.66666666666666,11.510087309128625,15.470039788586028,4.714697406340056,3.2853025936599445,历史4/6次成功; 当前距低点3.29%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
29,65.11703504895976,65.86181128189284,688059,华锐精密,confirmed_rebound,2023-05-24,79.73,2023-05-22,76.23,4.591368227731864,8.172635445362705,32.84883720930232,True,-0.5488,0.8719,1,1,1,100.0,8.495327102803742,8.495327102803742,3.4086317722681363,4.591368227731864,历史1/1次成功; 当前距低点4.59%; 最新日涨幅-0.55%; 状态confirmed_rebound; 底部已确认
30,57.240273125496444,56.755454019664576,300386,飞天诚信,bottom_area,2023-05-24,10.77,2023-05-17,10.4,3.5576923076923,5.86538461538461,29.72972972972973,False,0.7484,1.3323,1,2,1,50.0,15.037593984962406,15.037593984962406,4.4423076923077005,3.5576923076923,历史1/2次成功; 当前距低点3.56%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
31,55.29909277586782,51.559630251294855,601636,旗滨集团,bottom_area,2023-05-24,8.35,2023-05-24,8.32,0.36057692307691536,2.04326923076923,31.353135313531343,False,-1.8801,0.8391,1,2,1,50.0,10.224438902743147,10.224438902743147,7.6394230769230855,0.36057692307691536,历史1/2次成功; 当前距低点0.36%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
