rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.83168517014475,80.72542868236322,300624,万兴科技,bottom_area,2022-02-16,40.48,2022-02-14,39.08,3.58239508700102,5.578300921187307,29.24135433641137,False,1.3267,4.0372,2,2,2,100.0,35.87790043400834,51.195680123425035,11.41760491299898,3.58239508700102,历史2/2次成功; 当前距低点3.58%; 最新日涨幅1.33%; 状态bottom_area; 底部未确认
2,86.1921456759126,78.01572304995621,603368,柳药集团,bottom_area,2022-02-16,16.65,2022-01-28,16.3,2.1472392638036677,6.871165644171786,30.282292557741652,False,-0.2994,1.3677,1,1,1,100.0,42.85714285714285,42.85714285714285,12.85276073619633,2.1472392638036677,历史1/1次成功; 当前距低点2.15%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
3,83.76241564340901,76.4587927852874,300562,乐心医疗,bottom_area,2022-02-16,11.84,2022-02-14,11.54,2.5996533795494,3.5528596187175054,31.957547169811328,False,1.2831,2.4173,1,1,1,100.0,17.559153175591536,17.559153175591536,12.4003466204506,2.5996533795494,历史1/1次成功; 当前距低点2.60%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
4,81.79365707232179,77.7925775125775,300511,雪榕生物,bottom_area,2022-02-16,6.98,2022-01-27,6.66,4.804804804804809,8.108108108108109,31.198347107438014,True,0.7215,1.7926,2,2,2,100.0,25.900712191034756,29.220779220779214,10.19519519519519,4.804804804804809,历史2/2次成功; 当前距低点4.80%; 最新日涨幅0.72%; 状态bottom_area; 底部已确认
5,79.83203482144566,74.8846974522293,000518,四环生物,bottom_area,2022-02-16,3.33,2022-01-27,3.2,4.0624999999999964,8.4375,27.272727272727277,True,0.3012,0.7951,1,1,1,100.0,17.834394904458602,17.834394904458602,10.937500000000004,4.0624999999999964,历史1/1次成功; 当前距低点4.06%; 最新日涨幅0.30%; 状态bottom_area; 底部已确认
6,61.075450293672446,56.46635881447013,300573,兴齐眼药,bottom_area,2022-02-16,96.22,2022-02-14,93.16,3.2846715328467178,7.234864748819246,32.24727272727273,True,-2.0961,2.0611,1,3,1,33.33333333333333,42.86062675283501,42.86062675283501,11.715328467153283,3.2846715328467178,历史1/3次成功; 当前距低点3.28%; 最新日涨幅-2.10%; 状态bottom_area; 底部已确认
7,54.34991663670958,51.21106112080863,688276,百克生物,bottom_area,2022-02-16,51.14,2022-02-14,49.03,4.303487660615948,6.465429328982259,30.55240793201132,False,-1.0066,1.3004,1,2,1,50.0,16.844155844155843,16.844155844155843,10.696512339384052,4.303487660615948,历史1/2次成功; 当前距低点4.30%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
