rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.46892874341056,79.51220603185361,001391,国货航,bottom_area,2026-04-20,5.32,2025-05-14,7.73,2026-04-03,5.2,2.3076923076923097,3.4615384615384563,32.729624838292374,31.177231565329883,False,0.5671077504725952,0.7252555722178813,1,1,1,100.0,30.39647577092513,30.39647577092513,2025-01-07,17.69230769230769,2.3076923076923097,历史1/1次成功; 当前距低点2.31%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
2,87.70514709630524,77.20480768615937,603787,新日股份,bottom_area,2026-04-20,12.72,2026-03-31,17.11,2026-04-16,12.35,2.995951417004057,3.15789473684211,27.819988310929283,25.657510227936875,False,1.0325655281969937,2.377426546224537,4,6,4,66.66666666666666,48.65005510893525,92.85714285714283,2020-02-04; 2022-01-27; 2025-04-09; 2025-06-23,17.004048582995946,2.995951417004057,历史4/6次成功; 当前距低点3.00%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
3,85.8643872351625,76.6338066160825,601211,国泰海通,bottom_area,2026-04-20,16.87,2026-01-06,22.35,2026-04-07,16.26,3.75153751537515,7.134071340713407,27.248322147651006,24.519015659955258,True,-0.6478209658421608,0.7586958792790349,1,1,1,100.0,45.89952769428939,45.89952769428939,2015-07-09,16.248462484624852,3.75153751537515,历史1/1次成功; 当前距低点3.75%; 最新日涨幅-0.65%; 状态bottom_area; 底部已确认
4,84.01688037960156,75.0150717675014,603535,嘉诚国际,bottom_area,2026-04-20,8.25,2025-12-23,11.77,2026-03-23,7.95,3.773584905660375,8.553459119496862,32.4553950722175,29.906542056074763,True,-0.1210653753026647,0.5582693171639178,4,5,4,80.0,30.80024383014551,45.67266495287061,2018-02-07; 2018-08-07; 2024-02-06; 2025-04-29,16.226415094339625,3.773584905660375,历史4/5次成功; 当前距低点3.77%; 最新日涨幅-0.12%; 状态bottom_area; 底部已确认
5,81.2310085447844,69.61581896612427,603369,今世缘,bottom_area,2026-04-20,25.88,2026-01-29,35.44,2026-04-20,25.49,1.530011769321305,2.1184778344448914,28.075620767494357,26.975169300225733,False,0.6612213146635515,0.6061758100737888,2,4,2,50.0,25.990568818155026,27.076923076923077,2018-10-30; 2020-02-04,18.469988230678698,1.530011769321305,历史2/4次成功; 当前距低点1.53%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
6,76.43055001465653,64.95345842080262,600690,海尔智家,bottom_area,2026-04-20,20.77,2025-12-03,28.31,2026-04-07,20.55,1.0705596107055906,3.5523114355231167,27.41080890144825,26.633698339809253,False,-0.3836930455635601,0.7207372028252312,7,16,7,43.75,31.30690501726537,52.06971677559914,1993-12-20; 1994-08-10; 1996-12-17; 2008-02-01; 2008-04-22; 2008-08-13; 2015-08-26,18.92944038929441,1.0705596107055906,历史7/16次成功; 当前距低点1.07%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
7,74.76113828004992,68.2601697339586,603848,好太太,bottom_area,2026-04-20,15.54,2026-02-05,21.38,2026-04-03,14.8,4.999999999999989,5.810810810810807,30.776426566884936,27.315247895229188,False,0.12886597938144284,0.3091898486507832,5,8,5,62.5,34.154138354616094,51.487889273356416,2019-06-28; 2022-03-16; 2024-02-06; 2025-01-13; 2025-04-07,15.000000000000014,4.999999999999989,历史5/8次成功; 当前距低点5.00%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
8,74.16690667229182,67.70872637013785,001298,好上好,bottom_area,2026-04-20,21.87,2026-04-15,30.62,2026-04-17,20.83,4.9927988478156635,7.201152184349496,31.97256694970608,28.576094056172437,False,-0.5004549590536866,3.8274801031914,3,4,3,75.0,26.490901844933123,34.86910994764398,2025-04-09; 2025-08-01; 2025-09-04,15.007201152184338,4.9927988478156635,历史3/4次成功; 当前距低点4.99%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
9,73.778188099226,66.03092694231924,600826,兰生股份,bottom_area,2026-04-20,9.58,2026-02-02,13.06,2026-03-23,9.22,3.9045553145336163,8.568329718004328,29.402756508422662,26.64624808575804,True,0.8421052631578885,0.5862139397327344,8,19,8,42.10526315789473,43.73597853131345,155.2204176334107,1994-07-29; 1995-02-07; 1996-11-26; 2008-03-20; 2008-04-03; 2008-11-04; 2012-12-04; 2024-11-27,16.095444685466383,3.9045553145336163,历史8/19次成功; 当前距低点3.90%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
10,72.37274253766896,62.45067299621434,600617,国新能源,bottom_area,2026-04-20,3.21,2026-03-27,4.62,2026-04-20,3.15,1.9047619047619067,2.222222222222231,31.818181818181824,30.519480519480524,False,0.6269592476489061,1.730417452481297,9,27,9,33.33333333333333,28.173101106119127,33.8235294117647,1993-02-24; 1994-08-10; 1995-02-07; 2008-06-20; 2008-09-18; 2010-07-02; 2015-08-25; 2021-02-08; 2024-02-06,18.095238095238095,1.9047619047619067,历史9/27次成功; 当前距低点1.90%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
11,71.2737135903252,61.491047019104094,002873,新天药业,bottom_area,2026-04-20,9.68,2026-04-08,13.09,2026-04-20,9.5,1.8947368421052602,2.1052631578947296,27.42551566080978,26.05042016806723,False,0.5192107995846129,3.28586228627835,2,6,2,33.33333333333333,22.890933794466406,24.901185770750995,2018-10-12; 2024-02-06,18.10526315789474,1.8947368421052602,历史2/6次成功; 当前距低点1.89%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
