rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.64232912944473,81.77150228657781,000679,大连友谊,confirmed_rebound,2023-02-27,5.56,2023-01-18,5.44,2.205882352941162,9.007352941176459,28.515111695137975,True,-1.0676,0.8163,4,4,4,100.0,14.78986049077237,24.94061757719715,5.7941176470588385,2.205882352941162,历史4/4次成功; 当前距低点2.21%; 最新日涨幅-1.07%; 状态confirmed_rebound; 底部已确认
2,82.0943367720461,78.75750561317223,000419,通程控股,bottom_area,2023-02-27,6.08,2023-02-16,5.97,1.8425460636515967,7.035175879396983,30.093676814988285,True,-1.9355,1.9768,2,2,2,100.0,17.250057195149854,24.82269503546099,6.1574539363484035,1.8425460636515967,历史2/2次成功; 当前距低点1.84%; 最新日涨幅-1.94%; 状态bottom_area; 底部已确认
3,75.61562895087582,70.55046720297027,002855,捷荣技术,bottom_area,2023-02-27,10.14,2023-02-27,10.1,0.3960396039604052,2.0792079207920877,31.710615280594993,False,-1.0732,2.0317,1,1,1,100.0,21.093749999999993,21.093749999999993,7.603960396039596,0.3960396039604052,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
4,75.4401698656327,72.35791080784402,002403,爱仕达,bottom_area,2023-02-27,10.01,2023-02-16,9.83,1.831129196337739,5.0864699898270604,29.78571428571429,False,-0.6944,1.5936,1,1,1,100.0,8.563899868247699,8.563899868247699,6.168870803662261,1.831129196337739,历史1/1次成功; 当前距低点1.83%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
5,73.24957117063032,68.30342660917252,002767,先锋电子,bottom_area,2023-02-27,13.71,2023-02-27,13.66,0.36603221083455867,1.683748169838949,28.067403896787773,False,-1.0823,1.8084,1,1,1,100.0,8.645054031587705,8.645054031587705,7.633967789165441,0.36603221083455867,历史1/1次成功; 当前距低点0.37%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
6,69.36213105857212,68.72084031766886,603318,水发燃气,confirmed_rebound,2023-02-27,8.83,2022-12-30,8.53,3.5169988276670656,9.613130128956628,30.819140308191407,True,-1.1198,1.3061,1,1,1,100.0,10.696761530912658,10.696761530912658,4.483001172332934,3.5169988276670656,历史1/1次成功; 当前距低点3.52%; 最新日涨幅-1.12%; 状态confirmed_rebound; 底部已确认
