rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.91350734592422,79.24311566178392,300505,川金诺,bottom_area,2023-08-31,15.76,2023-08-25,15.37,2.5374105400130165,7.937540663630453,28.378378378378383,True,-1.6843,1.3837,2,2,2,100.0,28.378557489320507,39.35656836461126,12.462589459986983,2.5374105400130165,历史2/2次成功; 当前距低点2.54%; 最新日涨幅-1.68%; 状态bottom_area; 底部已确认
2,79.87866820607996,75.39800629862378,600338,西藏珠峰,bottom_area,2023-08-31,14.48,2023-08-25,13.87,4.397981254506137,7.137707281903391,28.320413436692515,True,-1.0929,1.5887,2,2,2,100.0,30.512922359665453,31.213191990577155,10.602018745493863,4.397981254506137,历史2/2次成功; 当前距低点4.40%; 最新日涨幅-1.09%; 状态bottom_area; 底部已确认
3,78.59695609043719,74.45970040886137,002339,积成电子,bottom_area,2023-08-31,6.83,2023-08-25,6.53,4.5941807044410385,9.494640122511488,27.201783723522855,True,-0.292,3.0206,3,4,3,75.0,48.70662588702658,82.94930875576038,10.40581929555896,4.5941807044410385,历史3/4次成功; 当前距低点4.59%; 最新日涨幅-0.29%; 状态bottom_area; 底部已确认
4,76.0581094519375,71.32305132247329,002519,银河电子,bottom_area,2023-08-31,5.4,2023-08-25,5.19,4.046242774566473,7.707129094412321,30.053908355795144,True,-1.4599,1.5178,1,1,1,100.0,20.959595959595962,20.959595959595962,10.953757225433527,4.046242774566473,历史1/1次成功; 当前距低点4.05%; 最新日涨幅-1.46%; 状态bottom_area; 底部已确认
5,74.8612522049175,65.52734790338907,002386,天原股份,bottom_area,2023-08-31,5.69,2023-08-31,5.67,0.35273368606702754,2.1164021164021185,31.604342581423396,False,-1.8966,0.6914,2,3,2,66.66666666666666,32.445774413737794,48.85290148448042,14.647266313932972,0.35273368606702754,历史2/3次成功; 当前距低点0.35%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
6,61.57837611691851,58.2597261013871,002265,建设工业,bottom_area,2023-08-31,12.71,2023-08-25,12.16,4.52302631578948,6.907894736842104,28.344136711844424,False,-0.3918,0.6909,2,4,2,50.0,24.09798979240379,32.75229357798165,10.476973684210519,4.52302631578948,历史2/4次成功; 当前距低点4.52%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
7,60.637514447714146,55.62364313496815,000572,海马汽车,bottom_area,2023-08-31,4.31,2023-08-29,4.19,2.863961813842463,8.8305489260143,31.42389525368248,False,-2.0455,1.7893,1,2,1,50.0,22.92191435768261,22.92191435768261,12.136038186157537,2.863961813842463,历史1/2次成功; 当前距低点2.86%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
8,59.481347564416026,56.64230769230769,002084,海鸥住工,bottom_area,2023-08-31,4.09,2023-08-25,3.9,4.8717948717948705,7.435897435897449,27.102803738317753,True,-1.2077,1.8453,1,2,1,50.0,43.81720430107525,43.81720430107525,10.128205128205128,4.8717948717948705,历史1/2次成功; 当前距低点4.87%; 最新日涨幅-1.21%; 状态bottom_area; 底部已确认
9,55.75844608530898,51.95766822675685,688202,美迪西,bottom_area,2023-08-31,73.3,2023-08-29,70.68,3.706847764572708,8.658743633276726,28.526645768025073,True,-2.7206,1.8396,1,3,1,33.33333333333333,23.795418261555337,23.795418261555337,11.293152235427293,3.706847764572708,历史1/3次成功; 当前距低点3.71%; 最新日涨幅-2.72%; 状态bottom_area; 底部已确认
