rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.81543918566064,77.08846770861531,300069,金利华电,bottom_area,2025-08-26,21.43,2025-08-15,21.09,1.6121384542437167,3.129445234708393,31.45921351966201,False,-0.2792,5.8214,1,1,1,100.0,31.312598840274124,31.312598840274124,18.387861545756284,1.6121384542437167,历史1/1次成功; 当前距低点1.61%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
2,86.15659687568912,76.77469854643864,002795,永和智控,bottom_area,2025-08-26,5.09,2025-08-14,4.91,3.6659877800407275,5.702647657841146,28.84057971014493,False,0.0,5.0515,1,1,1,100.0,32.328767123287676,32.328767123287676,16.334012219959273,3.6659877800407275,历史1/1次成功; 当前距低点3.67%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,84.62065476871189,70.82986419576449,603221,爱丽家居,bottom_area,2025-08-26,12.46,2025-08-26,12.43,0.24135156878520625,0.7240547063555902,29.375000000000007,False,-0.5587,2.8988,1,1,1,100.0,20.699708454810505,20.699708454810505,19.758648431214795,0.24135156878520625,历史1/1次成功; 当前距低点0.24%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
4,79.87508660002246,71.49313306792133,600620,天宸股份,bottom_area,2025-08-26,6.38,2025-08-04,6.14,3.9087947882736196,5.537459283387634,27.078384798099762,False,-0.1565,1.3379,1,1,1,100.0,29.38271604938273,29.38271604938273,16.091205211726383,3.9087947882736196,历史1/1次成功; 当前距低点3.91%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
5,65.40782545185652,57.558553448662245,003001,中岩大地,bottom_area,2025-08-26,27.66,2025-08-15,26.86,2.978406552494418,7.1109456440804175,27.756858526089296,True,-1.7407,4.4673,1,2,1,50.0,25.533980582524272,25.533980582524272,17.021593447505584,2.978406552494418,历史1/2次成功; 当前距低点2.98%; 最新日涨幅-1.74%; 状态bottom_area; 底部已确认
