rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.85287836757728,75.37972407700882,603928,兴业股份,bottom_area,2025-07-25,15.52,2025-07-23,15.37,0.9759271307742379,1.6265452179570594,31.04531179901301,False,0.6485,2.3908,1,1,1,100.0,31.69267707082834,31.69267707082834,19.024072869225765,0.9759271307742379,历史1/1次成功; 当前距低点0.98%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
2,87.47418187031917,73.45627588830159,000607,华媒控股,bottom_area,2025-07-25,4.8,2025-07-25,4.78,0.41841004184099523,1.464435146443502,28.1203007518797,False,-0.6211,3.984,1,1,1,100.0,36.99059561128527,36.99059561128527,19.581589958159007,0.41841004184099523,历史1/1次成功; 当前距低点0.42%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
3,86.80503997711862,73.59509634562744,300879,大叶股份,bottom_area,2025-07-25,33.26,2025-07-25,32.95,0.9408194233687257,1.1836115326251915,28.63331167424734,False,0.0903,3.0452,1,1,1,100.0,21.667551779075957,21.667551779075957,19.059180576631277,0.9408194233687257,历史1/1次成功; 当前距低点0.94%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
4,84.73278897519343,70.9606877777833,605033,美邦股份,bottom_area,2025-07-25,22.3,2025-07-25,22.24,0.26978417266188076,5.485611510791378,28.488745980707403,False,-4.3739,9.1719,1,1,1,100.0,31.96664350243223,31.96664350243223,19.73021582733812,0.26978417266188076,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
