rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.71272233698922,81.30307193192475,300562,乐心医疗,bottom_area,2023-02-01,9.97,2023-01-31,9.64,3.423236514522822,3.73443983402489,27.790262172284635,False,2.7835,5.0537,3,3,3,100.0,20.365866586219184,22.71604938271605,11.576763485477178,3.423236514522822,历史3/3次成功; 当前距低点3.42%; 最新日涨幅2.78%; 状态bottom_area; 底部未确认
2,79.70622871140839,75.20305194805196,002721,金一文化,bottom_area,2023-02-01,3.34,2023-01-31,3.2,4.37499999999999,7.8125,27.107061503416848,True,4.375,8.6191,1,1,1,100.0,23.376623376623378,23.376623376623378,10.625000000000009,4.37499999999999,历史1/1次成功; 当前距低点4.37%; 最新日涨幅4.38%; 状态bottom_area; 底部已确认
3,62.17617383349467,58.03355593006108,000419,通程控股,bottom_area,2023-02-01,6.29,2023-01-19,6.06,3.7953795379538025,3.7953795379538025,29.039812646370024,False,0.319,3.6209,1,2,1,50.0,24.82269503546099,24.82269503546099,11.204620462046197,3.7953795379538025,历史1/2次成功; 当前距低点3.80%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
4,57.7035194585077,54.787071814068156,002349,精华制药,bottom_area,2023-02-01,12.22,2023-01-19,11.67,4.712939160239937,4.798628963153389,28.44880441446965,False,1.4108,2.6689,1,2,1,50.0,18.615984405458093,18.615984405458093,10.287060839760063,4.712939160239937,历史1/2次成功; 当前距低点4.71%; 最新日涨幅1.41%; 状态bottom_area; 底部未确认
5,57.32151429732028,53.98955049275529,002589,瑞康医药,bottom_area,2023-02-01,4.14,2023-01-31,3.97,4.282115869017619,4.785894206549117,27.55474452554745,False,1.4706,2.7426,1,3,1,33.33333333333333,28.49162011173183,28.49162011173183,10.71788413098238,4.282115869017619,历史1/3次成功; 当前距低点4.28%; 最新日涨幅1.47%; 状态bottom_area; 底部未确认
6,56.88007634573699,54.163516095734224,000650,仁和药业,bottom_area,2023-02-01,6.46,2023-01-12,6.16,4.870129870129867,5.3571428571428585,27.444051825677267,False,0.78,2.5654,1,2,1,50.0,17.19038817005545,17.19038817005545,10.129870129870133,4.870129870129867,历史1/2次成功; 当前距低点4.87%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
7,56.12651770563102,52.970561362756506,000715,中兴商业,bottom_area,2023-02-01,6.42,2023-01-19,6.15,4.390243902439018,4.390243902439018,31.05381165919282,False,1.1024,3.6862,1,3,1,33.33333333333333,24.33862433862435,24.33862433862435,10.609756097560982,4.390243902439018,历史1/3次成功; 当前距低点4.39%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
