rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.14472366706056,74.47486631016045,601619,嘉泽新能,bottom_area,2025-10-29,4.39,2025-10-29,4.25,3.2941176470588163,3.5294117647058907,28.451178451178453,False,-0.4535,2.9784,1,1,1,100.0,37.878787878787875,37.878787878787875,16.705882352941185,3.2941176470588163,历史1/1次成功; 当前距低点3.29%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
2,83.95918478838121,75.85993788819879,301009,可靠股份,bottom_area,2025-10-29,13.45,2025-09-23,12.88,4.425465838509305,9.627329192546572,30.566037735849054,True,-0.5178,2.5416,1,1,1,100.0,53.96648044692738,53.96648044692738,15.574534161490696,4.425465838509305,历史1/1次成功; 当前距低点4.43%; 最新日涨幅-0.52%; 状态bottom_area; 底部已确认
3,75.741125651492,69.00858114913714,605488,福莱新材,bottom_area,2025-10-29,31.57,2025-10-23,30.1,4.8837209302325535,6.312292358803982,27.64423076923077,False,-0.848,1.8851,1,1,1,100.0,27.975617581007374,27.975617581007374,15.116279069767447,4.8837209302325535,历史1/1次成功; 当前距低点4.88%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
4,64.56409733414829,57.98776626955559,603305,旭升集团,bottom_area,2025-10-29,14.99,2025-10-23,14.4,4.0972222222222205,5.416666666666662,29.064039408867,False,1.1471,3.0131,2,6,2,33.33333333333333,31.05429894026305,32.41061130334487,15.90277777777778,4.0972222222222205,历史2/6次成功; 当前距低点4.10%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
5,63.51811283494066,53.90217630853993,002123,梦网科技,bottom_area,2025-10-29,12.22,2025-10-29,12.1,0.9917355371900909,2.1487603305785106,30.25936599423632,False,-2.3962,4.0519,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,19.00826446280991,0.9917355371900909,历史1/3次成功; 当前距低点0.99%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
6,63.418341284403425,53.73344999743973,002453,华软科技,bottom_area,2025-10-29,6.68,2025-10-23,6.62,0.9063444108761269,6.495468277945616,32.17213114754098,False,-0.2985,4.0218,1,2,1,50.0,28.60169491525425,28.60169491525425,19.093655589123873,0.9063444108761269,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
7,61.072497354060545,55.630052581391865,000428,华天酒店,bottom_area,2025-10-29,3.23,2025-10-13,3.08,4.870129870129867,8.766233766233766,28.70370370370371,True,-0.6154,1.7423,2,5,2,40.0,26.687896157462177,28.045977011494273,15.129870129870135,4.870129870129867,历史2/5次成功; 当前距低点4.87%; 最新日涨幅-0.62%; 状态bottom_area; 底部已确认
8,60.81693259932593,50.86362024541854,002678,珠江钢琴,bottom_area,2025-10-29,5.1,2025-10-29,5.09,0.1964636542239644,4.125736738703339,27.181688125894137,False,-7.6087,5.0069,1,4,1,25.0,35.5191256830601,35.5191256830601,19.80353634577604,0.1964636542239644,历史1/4次成功; 当前距低点0.20%; 最新日涨幅-7.61%; 状态bottom_area; 底部未确认
9,57.36893062903683,51.99217850995822,600706,曲江文旅,bottom_area,2025-10-29,10.25,2025-10-13,9.8,4.59183673469387,6.632653061224475,31.420573827851634,False,-0.9662,3.3135,1,2,1,50.0,24.578313253012034,24.578313253012034,15.40816326530613,4.59183673469387,历史1/2次成功; 当前距低点4.59%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
10,53.81589631906241,48.375546860602995,300563,神宇股份,bottom_area,2025-10-29,38.2,2025-10-23,36.68,4.143947655398046,6.27044711014176,28.776699029126213,False,-0.1307,3.7757,1,4,1,25.0,20.477137176938378,20.477137176938378,15.856052344601956,4.143947655398046,历史1/4次成功; 当前距低点4.14%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
