rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.68048017967806,81.89533808765832,605133,嵘泰股份,bottom_area,2024-02-05,16.67,2024-02-05,16.43,1.4607425441266098,9.86001217285454,27.171985815602834,False,-8.3562,5.7175,2,2,2,100.0,48.8485542379945,60.01483679525222,18.539257455873393,1.4607425441266098,历史2/2次成功; 当前距低点1.46%; 最新日涨幅-8.36%; 状态bottom_area; 底部未确认
12,87.18,72.65,000151,中成股份,bottom_area,2024-02-05,9.67,2024-02-05,9.67,0.0,7.032057911065147,31.46704464918497,False,-9.9628,9.5604,1,1,1,100.0,191.97080291970806,191.97080291970806,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
13,87.18,72.65,000565,渝三峡A,bottom_area,2024-02-05,4.0,2024-02-05,4.0,0.0,11.00000000000001,32.088285229202036,False,-9.9099,2.3096,1,1,1,100.0,57.568807339449535,57.568807339449535,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
14,87.18,72.65,002388,新亚制程,bottom_area,2024-02-05,3.52,2024-02-05,3.52,0.0,10.51136363636364,30.297029702970296,False,-9.9744,2.151,1,1,1,100.0,50.505050505050505,50.505050505050505,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
15,87.18,72.65,002686,亿利达,bottom_area,2024-02-05,4.34,2024-02-05,4.34,0.0,10.829493087557598,29.200652528548126,False,-9.9585,2.8135,1,1,1,100.0,75.68181818181817,75.68181818181817,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
16,87.18,72.65,002836,新宏泽,bottom_area,2024-02-05,5.49,2024-02-05,5.49,0.0,10.01821493624772,32.967032967032964,False,-10.0,0.8989,1,1,1,100.0,59.30851063829788,59.30851063829788,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
17,87.18,72.65,600172,黄河旋风,bottom_area,2024-02-05,2.34,2024-02-05,2.34,0.0,10.256410256410266,29.305135951661637,False,-10.0,2.8605,1,1,1,100.0,51.074589127686465,51.074589127686465,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
18,87.1736119061248,72.64467658843733,605258,协和电子,bottom_area,2024-02-05,16.75,2024-02-05,16.75,0.0,8.89552238805969,31.098313451254622,False,-9.9946,1.4172,1,1,1,100.0,49.971379507727534,49.971379507727534,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
19,87.07122807017544,72.5593567251462,002790,瑞尔特,bottom_area,2024-02-05,7.88,2024-02-05,7.88,0.0,11.040609137055839,29.893238434163706,False,-9.9429,2.335,1,1,1,100.0,49.512670565302145,49.512670565302145,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
20,87.06436509390734,73.43223947447,000628,高新发展,bottom_area,2024-02-05,33.71,2024-02-05,33.49,0.6569125111973689,9.495371752762019,30.403158769742305,False,-7.4155,13.5339,1,1,1,100.0,99.77973568281939,99.77973568281939,19.34308748880263,0.6569125111973689,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-7.42%; 状态bottom_area; 底部未确认
21,86.43599999999999,72.03,002480,新筑股份,bottom_area,2024-02-05,3.38,2024-02-05,3.38,0.0,11.242603550295856,27.467811158798288,False,-10.1064,1.8587,1,1,1,100.0,46.666666666666664,46.666666666666664,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.11%; 状态bottom_area; 底部未确认
22,86.25030732317063,71.8752561026422,601086,国芳集团,bottom_area,2024-02-05,3.75,2024-02-05,3.75,0.0,10.399999999999991,28.842504743833015,False,-10.0719,2.9397,2,2,2,100.0,29.168043562592505,33.48946135831383,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
23,85.95959431369265,71.63299526141054,001234,泰慕士,bottom_area,2024-02-05,15.53,2024-02-05,15.53,0.0,10.753380553766902,29.151459854014604,False,-9.971,7.7964,2,2,2,100.0,27.86556592156205,31.93277310924369,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
24,85.55762114537445,71.29801762114538,002358,森源电气,bottom_area,2024-02-05,2.93,2024-02-05,2.93,0.0,10.921501706484635,29.904306220095684,False,-10.1227,2.645,1,1,1,100.0,42.73127753303966,42.73127753303966,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.12%; 状态bottom_area; 底部未确认
25,85.54345880889205,71.28621567407671,002436,兴森科技,bottom_area,2024-02-05,8.72,2024-02-05,8.72,0.0,11.009174311926593,29.22077922077922,False,-10.0103,4.4192,2,2,2,100.0,26.001159538046814,30.59360730593607,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
26,85.5295845562883,73.3522816237982,300703,创源股份,bottom_area,2024-02-05,7.12,2024-02-05,7.01,1.569186875891588,18.116975748930095,32.79002876318312,False,-14.8325,5.3904,1,1,1,100.0,20.914127423822727,20.914127423822727,18.430813124108415,1.569186875891588,历史1/1次成功; 当前距低点1.57%; 最新日涨幅-14.83%; 状态bottom_area; 底部未确认
27,85.51257444131653,74.73894698421067,000811,冰轮环境,bottom_area,2024-02-05,9.06,2024-02-05,8.83,2.6047565118912845,11.438278595696486,29.190056134723342,False,-7.4566,2.5258,2,2,2,100.0,24.396730275929013,27.994791666666675,17.395243488108715,2.6047565118912845,历史2/2次成功; 当前距低点2.60%; 最新日涨幅-7.46%; 状态bottom_area; 底部未确认
28,85.4257104494806,71.18809204123384,601020,华钰矿业,bottom_area,2024-02-05,6.64,2024-02-05,6.64,0.0,10.692771084337348,30.688935281837164,False,-10.0271,3.7224,2,2,2,100.0,25.473613124913108,26.324110671936758,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
29,85.361762993763,71.1348024948025,001218,丽臣实业,bottom_area,2024-02-05,14.44,2024-02-05,14.44,0.0,10.595567867036019,28.26626924987581,False,-9.9751,3.3951,2,2,2,100.0,25.18711018711019,29.999999999999993,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
30,85.3102787456446,71.09189895470384,000042,中洲控股,bottom_area,2024-02-05,4.01,2024-02-05,4.01,0.0,13.216957605985044,32.83082077051927,False,-10.0897,1.7271,2,2,2,100.0,24.956445993031362,28.57142857142858,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
31,85.27645280703548,73.1764155844156,300471,厚普股份,bottom_area,2024-02-05,7.62,2024-02-05,7.5,1.6000000000000014,15.99999999999999,32.675044883303414,False,-13.3106,3.1031,1,1,1,100.0,20.346320346320343,20.346320346320343,18.4,1.6000000000000014,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-13.31%; 状态bottom_area; 底部未确认
32,85.21622317596567,71.01351931330473,603011,合锻智能,bottom_area,2024-02-05,4.77,2024-02-05,4.77,0.0,9.853249475891,29.33333333333334,False,-10.0,3.1054,1,1,1,100.0,41.201716738197426,41.201716738197426,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
33,85.18119402985076,70.98432835820897,600212,绿能慧充,bottom_area,2024-02-05,4.7,2024-02-05,4.7,0.0,10.425531914893622,28.244274809160302,False,-9.9617,3.0782,1,1,1,100.0,41.044776119403,41.044776119403,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
34,85.16975860704393,75.17428571428572,301381,赛维时代,bottom_area,2024-02-05,21.66,2024-02-05,21.0,3.1428571428571437,12.142857142857148,29.26911417985854,False,-7.1979,8.2611,1,1,1,100.0,66.46875000000001,66.46875000000001,16.857142857142858,3.1428571428571437,历史1/1次成功; 当前距低点3.14%; 最新日涨幅-7.20%; 状态bottom_area; 底部未确认
35,85.05997950819675,75.1137704918033,300660,江苏雷利,bottom_area,2024-02-05,18.88,2024-02-05,18.3,3.169398907103816,14.371584699453546,27.639383155397386,False,-8.6599,2.1992,1,1,1,100.0,68.44876468205752,68.44876468205752,16.830601092896185,3.169398907103816,历史1/1次成功; 当前距低点3.17%; 最新日涨幅-8.66%; 状态bottom_area; 底部未确认
36,84.95716000676126,74.40740108174425,688300,联瑞新材,bottom_area,2024-02-05,30.61,2024-02-05,29.8,2.7181208053691233,12.416107382550333,30.357560177611585,False,-9.8114,1.4368,2,2,2,100.0,24.003852247235756,26.809910956252438,17.28187919463088,2.7181208053691233,历史2/2次成功; 当前距低点2.72%; 最新日涨幅-9.81%; 状态bottom_area; 底部未确认
37,84.84680100755668,70.70566750629723,601226,华电科工,bottom_area,2024-02-05,5.54,2024-02-05,5.54,0.0,9.927797833935015,27.770534550195563,False,-9.9187,2.5423,1,1,1,100.0,39.54659949622166,39.54659949622166,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
38,84.83531495852287,70.69609579876906,600281,华阳新材,bottom_area,2024-02-05,3.03,2024-02-05,3.03,0.0,9.90099009900991,31.447963800904983,False,-10.089,2.0583,2,2,2,100.0,22.828472036392824,24.86486486486486,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
39,84.81360598279377,70.86547979994704,002197,证通电子,bottom_area,2024-02-05,6.93,2024-02-05,6.92,0.14450867052022812,9.68208092485549,30.38229376257545,False,-9.883,4.7782,1,1,1,100.0,29.919137466307287,29.919137466307287,19.855491329479776,0.14450867052022812,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-9.88%; 状态bottom_area; 底部未确认
40,84.73875000000001,70.61562500000001,002446,盛路通信,bottom_area,2024-02-05,4.84,2024-02-05,4.84,0.0,11.36363636363636,29.956584659913172,False,-10.0372,5.8076,1,1,1,100.0,39.0625,39.0625,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
41,84.2984516817627,71.08798834606364,002855,捷荣技术,bottom_area,2024-02-05,21.74,2024-02-05,21.6,0.6481481481481343,11.111111111111104,32.394366197183096,False,-9.4167,4.7162,2,2,2,100.0,20.62239851527635,21.093749999999993,19.35185185185187,0.6481481481481343,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-9.42%; 状态bottom_area; 底部未确认
42,84.25032967032968,70.20860805860806,603017,中衡设计,bottom_area,2024-02-05,6.86,2024-02-05,6.86,0.0,9.03790087463557,30.14256619144603,False,-9.9738,1.8752,1,1,1,100.0,36.87423687423689,36.87423687423689,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
43,84.01111111111112,70.00925925925927,603009,北特科技,bottom_area,2024-02-05,8.82,2024-02-05,8.82,0.0,11.111111111111116,29.099678456591633,False,-10.0,4.6554,1,1,1,100.0,35.802469135802454,35.802469135802454,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
44,83.91282138812977,70.1112385253439,002809,红墙股份,bottom_area,2024-02-05,6.99,2024-02-05,6.98,0.14326647564469608,10.458452722063031,30.959446092977245,False,-9.9227,5.5113,1,1,1,100.0,25.84884994523548,25.84884994523548,19.856733524355306,0.14326647564469608,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
45,83.83821942963668,70.8110499490316,002300,太阳电缆,bottom_area,2024-02-05,5.49,2024-02-05,5.45,0.733944954128441,11.192660550458704,27.13903743315508,False,-9.4059,2.678,1,1,1,100.0,36.85185185185183,36.85185185185183,19.26605504587156,0.733944954128441,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-9.41%; 状态bottom_area; 底部未确认
46,83.75210161662817,69.79341801385681,002823,凯中精密,bottom_area,2024-02-05,7.97,2024-02-05,7.97,0.0,11.919698870765373,30.271216097987754,False,-10.0451,3.1961,1,1,1,100.0,34.64203233256351,34.64203233256351,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
47,83.6468084360123,69.70567369667691,000815,美利云,bottom_area,2024-02-05,6.8,2024-02-05,6.8,0.0,0.0,27.65957446808511,False,-10.0529,0.464,3,4,3,75.0,38.336955358478036,55.703211517165016,20.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
48,83.62057553956835,69.6838129496403,000702,正虹科技,bottom_area,2024-02-05,4.02,2024-02-05,4.02,0.0,10.945273631840807,32.88814691151921,False,-10.0671,3.4405,1,1,1,100.0,34.05275779376499,34.05275779376499,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
49,83.59250637909801,69.94602192362096,002412,汉森制药,bottom_area,2024-02-05,4.49,2024-02-05,4.48,0.22321428571428092,10.937499999999984,27.62520193861066,False,-9.8394,3.1578,1,1,1,100.0,25.940594059405953,25.940594059405953,19.77678571428572,0.22321428571428092,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-9.84%; 状态bottom_area; 底部未确认
50,83.4414,69.53450000000001,000823,超声电子,bottom_area,2024-02-05,6.07,2024-02-05,6.07,0.0,11.367380560131787,27.565632458233896,False,-9.9407,3.3719,1,1,1,100.0,33.25,33.25,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
51,83.21918888629646,72.42079852751459,002254,泰和新材,bottom_area,2024-02-05,9.51,2024-02-05,9.29,2.368137782561902,11.194833153928966,27.984496124031015,False,-5.9347,2.8988,1,1,1,100.0,25.699745547073803,25.699745547073803,17.631862217438098,2.368137782561902,历史1/1次成功; 当前距低点2.37%; 最新日涨幅-5.93%; 状态bottom_area; 底部未确认
52,83.18628762541806,69.32190635451505,002297,博云新材,bottom_area,2024-02-05,4.91,2024-02-05,4.91,0.0,11.405295315682274,30.05698005698005,False,-10.0733,3.3071,1,1,1,100.0,32.10702341137123,32.10702341137123,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
53,83.11060773480663,69.25883977900553,000973,佛塑科技,bottom_area,2024-02-05,3.32,2024-02-05,3.32,0.0,10.240963855421697,27.982646420824302,False,-10.0271,3.2046,1,1,1,100.0,31.767955801104957,31.767955801104957,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
54,83.06474999999999,69.220625,600099,林海股份,bottom_area,2024-02-05,6.87,2024-02-05,6.87,0.0,10.043668122270736,29.96941896024465,False,-9.9607,2.6122,1,1,1,100.0,31.562499999999993,31.562499999999993,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
55,82.78640431072873,73.2664344801827,300441,鲍斯股份,bottom_area,2024-02-05,4.71,2024-02-05,4.56,3.2894736842105345,15.789473684210542,32.74336283185841,False,-11.6323,3.0375,2,2,2,100.0,24.873303656896304,29.15291529152916,16.71052631578947,3.2894736842105345,历史2/2次成功; 当前距低点3.29%; 最新日涨幅-11.63%; 状态bottom_area; 底部未确认
56,82.71176470588236,68.9264705882353,000953,中哲精化,bottom_area,2024-02-05,3.45,2024-02-05,3.45,0.0,10.434782608695647,30.722891566265066,False,-9.9217,2.5999,1,1,1,100.0,29.981024667931695,29.981024667931695,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
57,82.54897959183674,68.79081632653062,002248,华东数控,bottom_area,2024-02-05,5.11,2024-02-05,5.11,0.0,9.980430528375729,29.22437673130193,False,-10.0352,3.7091,1,1,1,100.0,29.251700680272112,29.251700680272112,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
58,82.4692462311558,68.7243718592965,002413,雷科防务,bottom_area,2024-02-05,3.27,2024-02-05,3.27,0.0,10.397553516819567,32.298136645962735,False,-9.9174,3.2241,1,1,1,100.0,28.894472361809044,28.894472361809044,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
59,82.03070325900515,68.3589193825043,002682,龙洲股份,bottom_area,2024-02-05,3.98,2024-02-05,3.98,0.0,12.060301507537687,31.497418244406195,False,-9.9548,4.8816,1,1,1,100.0,26.929674099485425,26.929674099485425,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
60,81.79864077669903,68.16553398058252,603048,浙江黎明,bottom_area,2024-02-05,12.34,2024-02-05,12.34,0.0,11.021069692058342,28.752886836027713,False,-9.9927,5.6644,1,1,1,100.0,25.889967637540458,25.889967637540458,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
61,81.72077922077924,68.10064935064936,002486,嘉麟杰,bottom_area,2024-02-05,2.04,2024-02-05,2.04,0.0,11.274509803921568,30.37542662116041,False,-10.1322,3.5027,1,1,1,100.0,25.54112554112554,25.54112554112554,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.13%; 状态bottom_area; 底部未确认
62,81.70856031128406,68.09046692607005,002301,齐心集团,bottom_area,2024-02-05,4.81,2024-02-05,4.81,0.0,10.187110187110191,27.341389728096683,False,-9.9251,1.8146,1,1,1,100.0,25.486381322957207,25.486381322957207,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
63,81.65792387543254,68.04826989619379,002632,道明光学,bottom_area,2024-02-05,5.27,2024-02-05,5.27,0.0,9.677419354838722,27.808219178082194,False,-10.0683,3.1963,1,1,1,100.0,25.259515570934255,25.259515570934255,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
64,81.62748768472905,68.02290640394088,000790,华神科技,bottom_area,2024-02-05,3.32,2024-02-05,3.32,0.0,9.939759036144581,29.059829059829056,False,-10.0271,2.501,1,1,1,100.0,25.12315270935962,25.12315270935962,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
65,81.5813451728494,69.69965843322568,300589,江龙船艇,bottom_area,2024-02-05,8.94,2024-02-05,8.82,1.360544217687066,12.925170068027217,28.17589576547231,False,-11.1332,3.2876,2,3,2,66.66666666666666,37.60770205852422,44.07616361071933,18.639455782312936,1.360544217687066,历史2/3次成功; 当前距低点1.36%; 最新日涨幅-11.13%; 状态bottom_area; 底部未确认
66,81.5065732649035,68.85413223140496,300479,神思电子,bottom_area,2024-02-05,12.19,2024-02-05,12.1,0.7438016528925608,16.942148760330586,32.21288515406163,False,-14.0944,3.3004,1,1,1,100.0,26.451612903225797,26.451612903225797,19.25619834710744,0.7438016528925608,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-14.09%; 状态bottom_area; 底部未确认
67,81.3979775280899,67.83164794007492,002760,凤形股份,bottom_area,2024-02-05,13.56,2024-02-05,13.56,0.0,13.20058997050147,31.722054380664648,False,-10.0199,2.645,1,1,1,100.0,24.094881398252184,24.094881398252184,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
68,81.32166270783848,67.76805225653207,002264,新华都,bottom_area,2024-02-05,3.66,2024-02-05,3.66,0.0,11.475409836065571,27.810650887573967,False,-10.0737,3.0757,1,1,1,100.0,23.752969121140143,23.752969121140143,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
69,81.30798377281947,67.75665314401623,001367,海森药业,bottom_area,2024-02-05,29.48,2024-02-05,29.48,0.0,10.651289009497955,30.992509363295877,False,-9.9847,4.9848,1,1,1,100.0,23.691683569979716,23.691683569979716,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
70,81.28306368330465,67.73588640275388,002696,百洋股份,bottom_area,2024-02-05,4.46,2024-02-05,4.46,0.0,10.313901345291479,30.42121684867395,False,-10.0806,3.434,1,1,1,100.0,23.58003442340792,23.58003442340792,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.08%; 状态bottom_area; 底部未确认
71,81.24067509011951,68.86689959675361,002537,海联金汇,bottom_area,2024-02-05,4.33,2024-02-05,4.29,0.9324009324009332,10.256410256410266,27.411167512690355,False,-9.2243,2.2785,1,1,1,100.0,28.832116788321155,28.832116788321155,19.067599067599065,0.9324009324009332,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-9.22%; 状态bottom_area; 底部未确认
72,81.23878260869564,67.69898550724638,002862,实丰文化,bottom_area,2024-02-05,10.4,2024-02-05,10.4,0.0,11.05769230769231,32.90322580645161,False,-9.9567,4.7022,1,1,1,100.0,23.381642512077295,23.381642512077295,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
73,81.23259259259261,67.69382716049384,001331,胜通能源,bottom_area,2024-02-05,11.7,2024-02-05,11.7,0.0,10.256410256410266,29.390464695232353,False,-10.0,5.4694,1,1,1,100.0,23.35390946502057,23.35390946502057,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
74,81.08983921086654,69.78385122777644,300409,道氏技术,bottom_area,2024-02-05,6.95,2024-02-05,6.83,1.756954612005858,17.276720351390917,31.356783919597987,False,-13.5572,3.2784,2,3,2,66.66666666666666,42.9195756800168,50.03460207612457,18.243045387994144,1.756954612005858,历史2/3次成功; 当前距低点1.76%; 最新日涨幅-13.56%; 状态bottom_area; 底部未确认
75,81.05262079062958,67.54385065885798,002208,合肥城建,bottom_area,2024-02-05,4.84,2024-02-05,4.84,0.0,10.743801652892571,27.653213751868467,False,-10.0372,2.7102,1,1,1,100.0,22.54758418740848,22.54758418740848,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
76,81.04350404312669,67.53625336927225,600241,时代万恒,bottom_area,2024-02-05,5.41,2024-02-05,5.41,0.0,10.905730129390015,31.518987341772153,False,-9.9834,1.7027,1,1,1,100.0,22.50673854447439,22.50673854447439,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
