rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.91287280231523,84.8051278649128,600048,保利发展,bottom_area,2025-12-17,6.28,2025-12-17,6.19,1.4539579967689797,1.93861066235863,27.60233918128655,False,0.0,1.0037,2,2,2,100.0,31.721247836269217,31.987577639751546,13.54604200323102,1.4539579967689797,历史2/2次成功; 当前距低点1.45%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,90.91398194267978,83.90416992780246,603327,福蓉科技,bottom_area,2025-12-17,11.0,2025-12-17,10.66,3.189493433395871,4.502814258911824,28.647925033467196,False,0.1821,5.1473,6,7,6,85.71428571428571,45.770740930580004,129.39632545931758,11.81050656660413,3.189493433395871,历史6/7次成功; 当前距低点3.19%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
3,90.46053056697362,84.3946640858063,600403,大有能源,bottom_area,2025-12-17,6.88,2025-12-17,6.63,3.770739064856712,4.67571644042233,27.934782608695645,False,0.5848,2.0634,4,4,4,100.0,24.58037179397625,37.18411552346569,11.229260935143287,3.770739064856712,历史4/4次成功; 当前距低点3.77%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
4,90.20007692307694,81.36000000000001,600708,光明地产,bottom_area,2025-12-17,3.12,2025-12-17,3.06,1.960784313725492,2.6143790849673225,27.65957446808511,False,0.3215,0.6283,1,1,1,100.0,36.07843137254903,36.07843137254903,13.039215686274508,1.960784313725492,历史1/1次成功; 当前距低点1.96%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
5,88.23236109607187,79.5097095587981,003038,鑫铂股份,bottom_area,2025-12-17,14.94,2025-12-17,14.66,1.9099590723055888,2.1828103683492515,32.098193608151924,False,0.4032,1.7709,1,1,1,100.0,25.507614213197975,25.507614213197975,13.09004092769441,1.9099590723055888,历史1/1次成功; 当前距低点1.91%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
6,87.89533921933891,79.64567627350898,300358,楚天科技,bottom_area,2025-12-17,8.8,2025-12-17,8.61,2.2067363530778312,2.555168408826953,30.564516129032267,False,0.5714,2.7326,3,4,3,75.0,34.04319977702382,38.205499276411004,12.793263646922167,2.2067363530778312,历史3/4次成功; 当前距低点2.21%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
7,86.95570093500206,78.60303193716422,603072,天和磁材,bottom_area,2025-12-17,40.31,2025-12-17,39.49,2.0764750569764505,2.430995188655358,27.05947543405984,False,0.6492,3.2865,1,1,1,100.0,22.674167027260935,22.674167027260935,12.923524943023548,2.0764750569764505,历史1/1次成功; 当前距低点2.08%; 最新日涨幅0.65%; 状态bottom_area; 底部未确认
8,84.91030359462773,77.90935780578613,603030,全筑股份,bottom_area,2025-12-17,2.86,2025-12-17,2.78,2.8776978417266217,3.5971223021582768,30.845771144278604,False,-0.6944,2.9214,6,7,6,85.71428571428571,32.19167603261121,51.87969924812029,12.122302158273378,2.8776978417266217,历史6/7次成功; 当前距低点2.88%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
9,84.03931193226062,77.73662312090003,301567,贝隆精密,bottom_area,2025-12-17,44.92,2025-12-17,43.48,3.3118675252989997,3.6798528058877675,31.527559055118115,False,0.9211,11.4308,2,2,2,100.0,16.4929090246331,16.59192825112107,11.688132474701,3.3118675252989997,历史2/2次成功; 当前距低点3.31%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
10,83.82718867497495,75.98808095584747,605228,神通科技,bottom_area,2025-12-17,14.23,2025-12-16,13.92,2.227011494252877,5.96264367816092,28.247422680412367,False,-0.4895,1.8751,4,5,4,80.0,26.26702775668829,47.56554307116105,12.772988505747124,2.227011494252877,历史4/5次成功; 当前距低点2.23%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
11,83.73181421189508,76.72812129976951,300878,维康药业,bottom_area,2025-12-17,20.87,2025-12-17,20.3,2.807881773399016,3.2019704433497465,28.771929824561397,False,0.9188,1.3421,1,1,1,100.0,21.55963302752294,21.55963302752294,12.192118226600984,2.807881773399016,历史1/1次成功; 当前距低点2.81%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
12,83.04588421308426,75.63226044226047,003016,欣贺股份,bottom_area,2025-12-17,9.1,2025-12-17,8.88,2.477477477477464,5.1801801801801695,30.5707584050039,False,-2.3605,6.1035,1,1,1,100.0,34.09090909090909,34.09090909090909,12.522522522522536,2.477477477477464,历史1/1次成功; 当前距低点2.48%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
13,82.41535539408015,75.85596768973863,603938,三孚股份,bottom_area,2025-12-17,17.26,2025-12-17,16.75,3.0447761194029943,3.5223880597014916,29.798826487845766,False,0.9357,1.6771,1,1,1,100.0,19.774501300954046,19.774501300954046,11.955223880597005,3.0447761194029943,历史1/1次成功; 当前距低点3.04%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
14,82.2560893050337,74.32200202038615,000692,惠天热电,bottom_area,2025-12-17,3.48,2025-12-17,3.41,2.0527859237536608,2.63929618768328,28.511530398322844,False,0.2882,3.1397,3,5,3,60.0,36.0341608954005,59.042553191489375,12.947214076246338,2.0527859237536608,历史3/5次成功; 当前距低点2.05%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
15,82.12069648839892,75.3521813100795,301024,霍普股份,bottom_area,2025-12-17,34.3,2025-12-17,33.34,2.8794241151769455,3.659268146370722,27.913513513513504,False,-0.1456,1.3052,1,1,1,100.0,37.51219512195122,37.51219512195122,12.120575884823054,2.8794241151769455,历史1/1次成功; 当前距低点2.88%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
16,81.72388199926793,74.60388390025592,300768,迪普科技,bottom_area,2025-12-17,18.52,2025-12-17,18.05,2.603878116343484,3.379501385041548,29.43706020328381,False,0.0,1.3647,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,12.396121883656514,2.603878116343484,历史2/3次成功; 当前距低点2.60%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
