rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.13844441900594,82.0998422919669,603327,福蓉科技,bottom_area,2022-06-08,12.93,2022-06-08,12.69,1.891252955082744,3.703703703703709,31.107491856677534,False,-1.7477,0.5051,2,2,2,100.0,45.01020983632018,52.609776304888165,13.108747044917255,1.891252955082744,历史2/2次成功; 当前距低点1.89%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
2,87.48768564414313,80.9035164835165,002663,普邦股份,bottom_area,2022-06-08,1.88,2022-05-31,1.82,3.296703296703287,4.395604395604387,30.798479087452467,False,0.5348,2.6254,1,1,1,100.0,66.45569620253163,66.45569620253163,11.703296703296711,3.296703296703287,历史1/1次成功; 当前距低点3.30%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
3,86.18494280730785,80.17480892536551,605399,晨光新材,bottom_area,2022-06-08,40.4,2022-06-08,38.99,3.6163118748396936,5.950243652218519,31.452180028129394,False,3.0349,10.4682,1,1,1,100.0,52.857533497402244,52.857533497402244,11.383688125160306,3.6163118748396936,历史1/1次成功; 当前距低点3.62%; 最新日涨幅3.03%; 状态bottom_area; 底部未确认
4,82.160052860533,75.4008631899053,605208,永茂泰,bottom_area,2022-06-08,13.18,2022-06-08,12.81,2.888368462138948,4.761904761904757,29.576690489279827,False,0.6107,1.9272,1,1,1,100.0,15.410447761194026,15.410447761194026,12.111631537861053,2.888368462138948,历史1/1次成功; 当前距低点2.89%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
5,81.31497558354145,74.05702858607872,002795,永和智控,bottom_area,2022-06-08,8.27,2022-06-02,8.07,2.4783147459727295,6.071871127633212,29.765013054830288,False,-1.6647,2.1952,1,1,1,100.0,25.632183908045985,25.632183908045985,12.52168525402727,2.4783147459727295,历史1/1次成功; 当前距低点2.48%; 最新日涨幅-1.66%; 状态bottom_area; 底部未确认
6,80.77667230769231,70.24058461538462,603177,德创环保,bottom_area,2022-06-08,19.67,2022-06-08,19.67,0.0,0.0,28.342440801457187,False,-10.0183,0.2373,1,1,1,100.0,37.04615384615384,37.04615384615384,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
7,75.53900195726412,70.36819203325717,002802,洪汇新材,bottom_area,2022-06-08,14.33,2022-06-08,13.82,3.6903039073806063,6.078147612156294,30.726817042606513,False,-0.3477,1.7746,1,1,1,100.0,20.65637065637066,20.65637065637066,11.309696092619392,3.6903039073806063,历史1/1次成功; 当前距低点3.69%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
8,60.79090956818285,55.670365678437925,688026,洁特生物,bottom_area,2022-06-08,46.32,2022-06-08,45.07,2.773463501220324,3.128466829376518,32.245941070354775,False,2.2742,0.4267,1,4,1,25.0,20.423991726990696,20.423991726990696,12.226536498779675,2.773463501220324,历史1/4次成功; 当前距低点2.77%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
