rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.90105709055815,81.76753158461699,603103,横店影视,bottom_area,2025-03-11,13.44,2025-03-10,13.05,2.9885057471264274,3.5249042145593794,27.580466148723637,False,0.6742,0.7705,2,2,2,100.0,34.20067036594215,37.951807228915676,17.011494252873575,2.9885057471264274,历史2/2次成功; 当前距低点2.99%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
2,68.83139971607548,60.23818058934851,300422,博世科,bottom_area,2025-03-11,4.22,2025-02-06,4.11,2.6763990267639763,6.5693430656934195,30.220713073005083,False,-0.2364,1.5062,1,2,1,50.0,45.4320987654321,45.4320987654321,17.323600973236026,2.6763990267639763,历史1/2次成功; 当前距低点2.68%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
3,63.288054594509354,55.73663898948267,600421,退市华嵘,bottom_area,2025-03-11,6.82,2025-03-05,6.62,3.021148036253779,6.495468277945616,27.886710239651414,False,-2.432,4.1755,1,3,1,33.33333333333333,44.900662251655625,44.900662251655625,16.978851963746223,3.021148036253779,历史1/3次成功; 当前距低点3.02%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
