rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.00016075288308,86.46501432159938,600343,航天动力,bottom_area,2024-08-21,7.74,2024-08-19,7.65,1.1764705882352922,2.875816993464049,31.696428571428566,False,-1.1494,1.2095,4,4,4,100.0,26.383694961160476,55.72413793103447,8.823529411764708,1.1764705882352922,历史4/4次成功; 当前距低点1.18%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
12,83.24540812816399,76.98319634431785,001203,大中矿业,bottom_area,2024-08-21,7.88,2024-08-21,7.81,0.8962868117797732,1.1523687580025703,32.846087704213254,False,0.2545,0.2359,2,2,2,100.0,22.670592877288865,29.46341463414634,9.103713188220228,0.8962868117797732,历史2/2次成功; 当前距低点0.90%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
13,82.92423162405723,80.13686249383683,600210,紫江企业,bottom_area,2024-08-21,4.83,2024-07-25,4.68,3.2051282051282133,9.61538461538462,27.329192546583858,True,0.625,0.4716,2,2,2,100.0,18.895455922199744,19.867549668874158,6.794871794871788,3.2051282051282133,历史2/2次成功; 当前距低点3.21%; 最新日涨幅0.62%; 状态bottom_area; 底部已确认
14,82.79698749789588,79.57423113685333,002545,东方铁塔,bottom_area,2024-08-21,6.0,2024-07-25,5.83,2.915951972555745,7.375643224699823,29.247572815533985,True,-0.8264,0.4086,3,3,3,100.0,18.132266850969987,28.468653648509758,7.084048027444256,2.915951972555745,历史3/3次成功; 当前距低点2.92%; 最新日涨幅-0.83%; 状态bottom_area; 底部已确认
15,82.30748436979401,74.82498579072183,002219,新里程,bottom_area,2024-08-21,1.71,2024-08-21,1.71,0.0,2.9239766081871372,28.451882845188294,False,-2.8409,0.9938,2,2,2,100.0,34.81175156302061,45.685279187817265,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
16,81.54543110211641,75.6430323284493,000708,中信特钢,bottom_area,2024-08-21,11.47,2024-08-21,11.35,1.0572687224669692,1.8502202643171883,30.36809815950921,False,-0.2609,0.1377,1,1,1,100.0,16.739811912225715,16.739811912225715,8.942731277533031,1.0572687224669692,历史1/1次成功; 当前距低点1.06%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
17,81.403889833449,75.08954198473283,002687,乔治白,bottom_area,2024-08-21,3.96,2024-07-25,3.93,0.7633587786259493,5.852417302798981,32.82051282051282,False,-1.0,0.5343,1,1,1,100.0,64.00000000000001,64.00000000000001,9.23664122137405,0.7633587786259493,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
18,81.37074478579588,74.48751657317693,001218,丽臣实业,bottom_area,2024-08-21,13.83,2024-07-25,13.78,0.3628447024673491,6.603773584905662,30.404040404040412,False,-0.2165,0.5418,2,2,2,100.0,25.18711018711019,29.999999999999993,9.63715529753265,0.3628447024673491,历史2/2次成功; 当前距低点0.36%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
19,81.24967851413234,75.54915161922702,000983,山西焦煤,bottom_area,2024-08-21,7.7,2024-08-21,7.61,1.182654402102495,3.28515111695138,29.86175115207373,False,-1.6603,0.5252,3,4,3,75.0,21.938729333444627,27.212389380530986,8.817345597897505,1.182654402102495,历史3/4次成功; 当前距低点1.18%; 最新日涨幅-1.66%; 状态bottom_area; 底部未确认
20,80.15764771016816,73.76643379017936,688327,云从科技,bottom_area,2024-08-21,7.86,2024-08-21,7.81,0.6402048655569874,4.353393085787462,30.639431616341035,False,-2.7228,1.7281,6,7,6,85.71428571428571,22.329267423613754,53.56783919597991,9.359795134443013,0.6402048655569874,历史6/7次成功; 当前距低点0.64%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
21,80.09933315807685,73.49871995796808,300411,金盾股份,bottom_area,2024-08-21,10.3,2024-08-21,10.25,0.4878048780487874,3.9024390243902474,29.794520547945204,False,-3.4677,6.4351,2,2,2,100.0,31.617823010318947,33.550488599348526,9.512195121951212,0.4878048780487874,历史2/2次成功; 当前距低点0.49%; 最新日涨幅-3.47%; 状态bottom_area; 底部未确认
22,80.087536262085,75.20644917103981,600011,华能国际,bottom_area,2024-08-21,7.18,2024-08-21,7.06,1.6997167138810214,2.266288951841362,28.686868686868692,False,-0.8287,0.5182,1,1,1,100.0,22.267759562841515,22.267759562841515,8.300283286118978,1.6997167138810214,历史1/1次成功; 当前距低点1.70%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
23,79.5536355931984,74.22022261156343,600997,开滦股份,bottom_area,2024-08-21,5.97,2024-07-30,5.89,1.3582342954159605,6.451612903225805,30.70588235294118,False,-0.5,0.412,1,1,1,100.0,12.77955271565495,12.77955271565495,8.64176570458404,1.3582342954159605,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
24,79.02580272055535,73.79841499195831,002601,龙佰集团,bottom_area,2024-08-21,15.84,2024-08-19,15.62,1.4084507042253562,3.841229193341867,32.67241379310345,False,-0.6897,0.4663,1,1,1,100.0,11.127325793506023,11.127325793506023,8.591549295774644,1.4084507042253562,历史1/1次成功; 当前距低点1.41%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
25,78.39370699811525,72.1053969988266,688065,凯赛生物,bottom_area,2024-08-21,34.48,2024-08-21,34.27,0.6127808578931827,1.400641960898736,29.296472044563636,False,-0.3468,0.1447,2,2,2,100.0,15.443749219478864,18.007614213197968,9.387219142106817,0.6127808578931827,历史2/2次成功; 当前距低点0.61%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
26,78.38756213651715,71.84072519431119,603291,联合水务,bottom_area,2024-08-21,9.47,2024-08-21,9.43,0.42417815482503635,2.3329798515376523,27.181467181467177,False,-1.1482,1.0785,2,2,2,100.0,11.708878426410102,12.102772143340088,9.575821845174964,0.42417815482503635,历史2/2次成功; 当前距低点0.42%; 最新日涨幅-1.15%; 状态bottom_area; 底部未确认
27,77.65495375786611,71.44971734540505,000600,建投能源,bottom_area,2024-08-21,4.79,2024-08-21,4.76,0.6302521008403413,1.4705882352941237,27.10566615620215,False,-0.6224,0.8693,2,2,2,100.0,12.132753415704464,13.438735177865627,9.369747899159659,0.6302521008403413,历史2/2次成功; 当前距低点0.63%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
28,77.16982827060183,70.60519783632174,000906,浙商中拓,bottom_area,2024-08-21,5.98,2024-08-21,5.96,0.33557046979866545,2.0134228187919483,27.050183598531213,False,-1.157,0.4435,1,1,1,100.0,20.646766169154233,20.646766169154233,9.664429530201335,0.33557046979866545,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
29,76.88740981613114,70.30780261915169,000028,国药一致,bottom_area,2024-08-21,26.18,2024-08-21,26.1,0.3065134099616793,3.6398467432950166,32.62777490965411,False,-3.0011,1.0394,2,2,2,100.0,12.240070934754426,14.150943396226415,9.69348659003832,0.3065134099616793,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
30,76.49276427553117,70.16334375497729,000539,粤电力A,bottom_area,2024-08-21,4.29,2024-08-21,4.27,0.46838407494146284,1.4051522248243677,29.069767441860467,False,-0.6944,0.4077,1,1,1,100.0,19.89924433249369,19.89924433249369,9.531615925058539,0.46838407494146284,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
31,75.91409246213479,75.01685023369235,002674,兴业科技,bottom_area,2024-08-21,8.11,2024-08-21,7.77,4.375804375804374,5.534105534105531,31.72231985940247,False,1.8844,1.6415,1,1,1,100.0,31.578947368421055,31.578947368421055,5.624195624195627,4.375804375804374,历史1/1次成功; 当前距低点4.38%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
32,75.52878713188115,70.88623775761481,002196,方正电机,bottom_area,2024-08-21,4.26,2024-08-13,4.19,1.6706443914081,6.205250596658705,28.49829351535836,False,1.1876,3.1631,2,3,2,66.66666666666666,15.100216684723728,18.661971830985923,8.329355608591902,1.6706443914081,历史2/3次成功; 当前距低点1.67%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
33,75.31323338372613,73.68022980336413,603367,辰欣药业,bottom_area,2024-08-21,13.22,2024-07-30,12.73,3.849175176747841,9.112333071484683,27.048710601719193,True,-1.4169,0.3565,1,1,1,100.0,31.216931216931226,31.216931216931226,6.150824823252159,3.849175176747841,历史1/1次成功; 当前距低点3.85%; 最新日涨幅-1.42%; 状态bottom_area; 底部已确认
34,74.89925031878991,68.60370393806473,002311,海大集团,bottom_area,2024-08-21,38.26,2024-08-21,38.11,0.393597480976118,1.3382314353188087,30.124679134580123,False,-1.3663,0.2426,1,1,1,100.0,10.59734513274336,10.59734513274336,9.606402519023883,0.393597480976118,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
35,73.88292612597137,68.13704129993229,000726,鲁泰A,bottom_area,2024-08-21,5.36,2024-08-21,5.32,0.7518796992481209,2.631578947368415,29.536423841059595,False,-1.8315,0.6966,1,1,1,100.0,12.480252764612954,12.480252764612954,9.24812030075188,0.7518796992481209,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
36,73.69490233274003,68.00971520252864,002651,利君股份,bottom_area,2024-08-21,5.12,2024-08-20,5.08,0.7874015748031503,2.559055118110234,30.02754820936639,False,0.1957,1.3143,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,9.21259842519685,0.7874015748031503,历史2/3次成功; 当前距低点0.79%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
37,70.65359633721151,68.9403665521191,002320,海峡股份,confirmed_rebound,2024-08-21,5.03,2024-07-09,4.85,3.7113402061855796,10.309278350515465,27.28635682158921,True,-0.789,0.2559,1,1,1,100.0,14.259259259259249,14.259259259259249,6.288659793814421,3.7113402061855796,历史1/1次成功; 当前距低点3.71%; 最新日涨幅-0.79%; 状态confirmed_rebound; 底部已确认
38,68.35981514776044,62.67908608203544,002732,燕塘乳业,bottom_area,2024-08-21,13.45,2024-08-21,13.39,0.44809559372665214,2.1657953696788583,27.543290043290042,False,-1.6094,0.3565,2,3,2,66.66666666666666,18.30149123153517,25.344352617079892,9.551904406273348,0.44809559372665214,历史2/3次成功; 当前距低点0.45%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
39,67.61569796633145,66.31918635930715,301360,荣旗科技,bottom_area,2024-08-21,43.07,2024-08-21,41.42,3.9835828102365975,4.321583775953643,27.333333333333332,False,1.0558,8.9003,2,3,2,66.66666666666666,18.8983252687093,23.857583403420236,6.016417189763403,3.9835828102365975,历史2/3次成功; 当前距低点3.98%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
40,62.909158858080175,59.90118963708022,000421,南京公用,bottom_area,2024-08-21,4.64,2024-08-20,4.53,2.428256070640164,3.311258278145683,30.839694656488543,False,1.5317,2.7315,2,6,2,33.33333333333333,20.88322658498097,30.864197530864196,7.571743929359837,2.428256070640164,历史2/6次成功; 当前距低点2.43%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
41,61.00616119987977,56.90101851465308,300690,双一科技,bottom_area,2024-08-21,17.34,2024-08-21,17.11,1.3442431326709552,2.6884862653419104,28.169605373635605,False,-0.4592,3.6084,1,2,1,50.0,11.160714285714286,11.160714285714286,8.655756867329046,1.3442431326709552,历史1/2次成功; 当前距低点1.34%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
42,60.55137373392168,56.54996925946665,301538,骏鼎达,bottom_area,2024-08-21,70.38,2024-08-21,69.4,1.4121037463976798,3.9048991354466764,27.595200834637446,False,-2.9375,14.1479,1,2,1,50.0,10.10519247985676,10.10519247985676,8.58789625360232,1.4121037463976798,历史1/2次成功; 当前距低点1.41%; 最新日涨幅-2.94%; 状态bottom_area; 底部未确认
