rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.42535537505974,81.7345054945055,002663,普邦股份,bottom_area,2022-06-02,1.84,2022-05-31,1.82,1.0989010989010999,3.296703296703287,30.798479087452467,False,-0.5405,1.6231,1,1,1,100.0,66.45569620253163,66.45569620253163,6.9010989010989015,1.0989010989010999,历史1/1次成功; 当前距低点1.10%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
2,84.47111477141257,82.5919582892355,688317,之江生物,bottom_area,2022-06-02,39.24,2022-06-02,38.16,2.8301886792452975,4.271488469601684,27.97281993204983,False,0.0765,6.8547,2,2,2,100.0,36.69241117158478,38.96296296296296,5.169811320754702,2.8301886792452975,历史2/2次成功; 当前距低点2.83%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
3,76.7556815322464,75.97680553775159,002795,永和智控,bottom_area,2022-06-02,8.35,2022-06-02,8.07,3.4696406443618257,4.460966542750922,29.765013054830288,False,1.7052,1.3532,1,1,1,100.0,25.632183908045985,25.632183908045985,4.530359355638174,3.4696406443618257,历史1/1次成功; 当前距低点3.47%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
4,75.77677963127569,74.50346076274296,605077,华康股份,bottom_area,2022-06-02,20.83,2022-05-26,20.2,3.118811881188114,4.702970297029699,32.396251673360105,False,0.7253,0.8923,1,1,1,100.0,13.410493827160492,13.410493827160492,4.881188118811886,3.118811881188114,历史1/1次成功; 当前距低点3.12%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
5,73.99410014584345,73.32748663101603,601515,衢州东峰,bottom_area,2022-06-02,4.4,2022-05-27,4.25,3.5294117647058907,3.9999999999999982,28.571428571428577,False,0.2278,0.5563,1,1,1,100.0,12.121212121212132,12.121212121212132,4.47058823529411,3.5294117647058907,历史1/1次成功; 当前距低点3.53%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
6,67.98173891856284,68.10828851270257,300651,金陵体育,confirmed_rebound,2022-06-02,31.0,2022-06-02,29.78,4.096709200805906,22.565480188045665,31.03288559518295,False,-16.7338,22.9177,2,2,2,100.0,17.251534895376512,25.720461095100855,3.9032907991940946,4.096709200805906,历史2/2次成功; 当前距低点4.10%; 最新日涨幅-16.73%; 状态confirmed_rebound; 底部未确认
