code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
301235,华康洁净,2023-08-25,21.6,bottom_area,30.99,2023-08-24,21.3,1.4084507042253553,3.6150234741784018,31.268151016456912,30.300096805421095,False,3
688517,金冠电气,2023-08-25,16.34,bottom_area,22.73,2023-08-25,16.15,1.1764705882353022,3.900928792569676,28.948526176858785,28.112626484821824,False,2
300128,锦富技术,2023-08-25,4.11,bottom_area,5.74,2023-08-25,4.1,0.24390243902440673,3.6585365853658622,28.57142857142858,28.397212543554005,False,2
300322,硕贝德,2023-08-25,6.92,bottom_area,9.5,2023-08-25,6.88,0.5813953488372098,4.215116279069768,27.57894736842105,27.15789473684211,False,4
603682,锦和商管,2023-08-25,6.18,bottom_area,9.14,2023-08-25,6.13,0.8156606851549727,3.0995106035889135,32.932166301969374,32.38512035010942,False,2
301202,朗威股份,2023-08-25,34.29,bottom_area,48.33,2023-08-25,33.8,1.4497041420118404,13.076923076923084,30.064142354645153,29.050279329608937,False,1
001234,泰慕士,2023-08-25,29.11,bottom_area,40.4,2023-08-25,29.11,0.0,0.0,27.94554455445544,27.94554455445544,False,2
002519,银河电子,2023-08-25,5.23,bottom_area,7.42,2023-08-25,5.19,0.7707129094412337,3.6608863198458477,30.053908355795144,29.51482479784366,False,4
002841,视源股份,2023-08-25,51.86,bottom_area,75.15,2023-08-25,51.45,0.79689018464528,3.4402332361515957,31.53692614770459,30.991350632069203,False,1
301499,维科精密,2023-08-25,32.55,bottom_area,46.66,2023-08-25,31.89,2.069614299153329,11.06930072122923,31.654522074582076,30.240034290612943,False,1
688277,天智航,2023-08-25,13.5,bottom_area,18.77,2023-08-23,13.31,1.427498121712994,8.489857250187821,29.088971763452314,28.076718167288224,False,2
601777,千里科技,2023-08-25,3.58,bottom_area,4.94,2023-08-25,3.56,0.5617977528089892,3.089887640449435,27.93522267206478,27.53036437246964,False,4
000411,英特集团,2023-08-25,11.7,bottom_area,15.8,2023-08-24,11.38,2.8119507908611467,3.7785588752196806,27.974683544303797,25.9493670886076,False,7
688248,南网科技,2023-08-25,29.2,bottom_area,42.98,2023-08-25,29.1,0.34364261168384147,3.264604810996561,32.29409027454629,32.06142391810144,False,2
