rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,82.76955201833505,74.57404287014813,603030,全筑股份,bottom_area,2022-10-25,2.93,2022-10-25,2.81,4.270462633451961,4.62633451957295,27.577319587628864,False,1.7361,4.3117,1,1,1,100.0,27.906976744186036,27.906976744186036,15.72953736654804,4.270462633451961,历史1/1次成功; 当前距低点4.27%; 最新日涨幅1.74%; 状态bottom_area; 底部未确认
2,70.24570411742057,62.71342712997612,601919,中远海控,bottom_area,2022-10-25,11.29,2022-10-10,10.88,3.768382352941161,8.915441176470578,28.13738441215323,True,1.3465,0.6185,1,2,1,50.0,40.45881126173098,40.45881126173098,16.23161764705884,3.768382352941161,历史1/2次成功; 当前距低点3.77%; 最新日涨幅1.35%; 状态bottom_area; 底部已确认
3,69.35953277912238,60.82720930232558,002551,尚荣医疗,bottom_area,2022-10-25,4.42,2022-10-25,4.3,2.7906976744186074,5.581395348837215,28.925619834710748,False,-2.4283,6.6329,1,2,1,50.0,52.61780104712043,52.61780104712043,17.209302325581394,2.7906976744186074,历史1/2次成功; 当前距低点2.79%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
4,68.17244515615566,58.53227683968397,600346,恒力石化,bottom_area,2022-10-25,15.58,2022-10-25,15.33,1.6307893020221786,2.7397260273972597,28.994905048633623,False,-0.6378,0.2675,1,2,1,50.0,23.443421765024375,23.443421765024375,18.369210697977824,1.6307893020221786,历史1/2次成功; 当前距低点1.63%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
5,59.686556568766704,49.80653600018417,000301,东方盛虹,bottom_area,2022-10-25,13.48,2022-10-25,13.47,0.07423904974016174,8.76020786933927,28.465215082315442,False,-9.9532,2.0356,1,4,1,25.0,28.337639965546952,28.337639965546952,19.92576095025984,0.07423904974016174,历史1/4次成功; 当前距低点0.07%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
