rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.96654239293687,74.97990606860158,000789,万年青,bottom_area,2021-10-28,11.44,2021-10-28,11.37,0.6156552330694837,3.6059806508355337,32.76167947959788,False,-2.4723,1.7806,1,1,1,100.0,47.599999999999994,47.599999999999994,19.384344766930518,0.6156552330694837,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
2,87.79815951250819,77.19047315690194,300417,南华仪器,bottom_area,2021-10-28,11.25,2021-10-28,10.93,2.9277218664226923,3.9341262580054868,27.80713342140027,False,0.3568,3.1104,1,1,1,100.0,25.514403292181065,25.514403292181065,17.07227813357731,2.9277218664226923,历史1/1次成功; 当前距低点2.93%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
3,85.82431794297526,72.16991228070174,002075,沙钢股份,bottom_area,2021-10-28,6.11,2021-10-28,6.08,0.493421052631583,2.1381578947368403,30.195177956371992,False,-1.7685,1.5753,1,1,1,100.0,30.994152046783608,30.994152046783608,19.506578947368418,0.493421052631583,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-1.77%; 状态bottom_area; 底部未确认
4,84.88763824445539,71.01167920251538,603069,海汽集团,bottom_area,2021-10-28,14.36,2021-10-28,14.33,0.20935101186321955,3.000697836706209,28.883374689826297,False,-2.9074,0.9212,1,1,1,100.0,21.284943599803825,21.284943599803825,19.79064898813678,0.20935101186321955,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
5,82.74423874480293,69.78724794786584,300523,辰安科技,bottom_area,2021-10-28,19.95,2021-10-28,19.82,0.6559031281533754,2.219979818365294,27.7959927140255,False,-0.8942,0.3085,1,1,1,100.0,20.175844516427578,20.175844516427578,19.344096871846624,0.6559031281533754,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
6,79.19821440402835,70.80635062611806,603033,三维股份,bottom_area,2021-10-28,27.0,2021-10-28,26.0,3.8461538461538463,5.423076923076923,31.506849315068497,False,-0.1479,1.4621,1,1,1,100.0,24.922480620155024,24.922480620155024,16.153846153846153,3.8461538461538463,历史1/1次成功; 当前距低点3.85%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
