rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.656284356498,77.22710505031152,300342,天银机电,bottom_area,2023-08-11,10.72,2023-08-11,10.71,0.09337068160597373,2.2408963585434023,30.947775628626683,False,-1.3799,2.1004,3,3,3,100.0,19.9461838944793,26.68539325842696,14.906629318394026,0.09337068160597373,历史3/3次成功; 当前距低点0.09%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
2,86.20637997720497,75.14881603976349,688328,深科达,bottom_area,2023-08-11,22.57,2023-08-11,22.54,0.13309671694765368,3.238686779059452,28.376231331426755,False,-2.883,3.3188,2,2,2,100.0,25.92621803443088,29.170984455958543,14.866903283052347,0.13309671694765368,历史2/2次成功; 当前距低点0.13%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
3,84.95006470462026,76.95537130497476,600935,华塑股份,bottom_area,2023-08-11,3.73,2023-06-27,3.65,2.1917808219178103,7.671232876712336,28.571428571428577,True,-2.0997,0.315,1,1,1,100.0,28.50877192982458,28.50877192982458,12.808219178082188,2.1917808219178103,历史1/1次成功; 当前距低点2.19%; 最新日涨幅-2.10%; 状态bottom_area; 底部已确认
4,83.67293563223915,77.06459080148498,002045,国光电器,bottom_area,2023-08-11,13.72,2023-07-28,13.31,3.0803906836964696,6.536438767843721,27.937195452084456,False,0.8082,3.1335,3,4,3,75.0,30.875707313510432,33.77563329312426,11.91960931630353,3.0803906836964696,历史3/4次成功; 当前距低点3.08%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
5,83.16712696456094,73.35674605586104,688300,联瑞新材,bottom_area,2023-08-11,42.3,2023-08-08,41.98,0.7622677465459751,6.479275845640796,28.239316239316242,False,-1.0295,0.2346,2,2,2,100.0,24.003852247235756,26.809910956252438,14.237732253454025,0.7622677465459751,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
6,81.68944637098706,71.34126817384829,603015,弘讯科技,bottom_area,2023-08-11,8.69,2023-08-11,8.67,0.23068050749711155,2.6528258362168446,27.629382303839733,False,-1.0251,0.9098,1,1,1,100.0,23.318385650224208,23.318385650224208,14.76931949250289,0.23068050749711155,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
7,81.24962873670117,74.02128895445325,601669,中国电建,bottom_area,2023-08-11,5.75,2023-06-07,5.61,2.4955436720142545,8.377896613190726,29.78723404255319,True,-2.5424,0.7189,1,1,1,100.0,16.457680250783696,16.457680250783696,12.504456327985745,2.4955436720142545,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-2.54%; 状态bottom_area; 底部已确认
8,80.82745047186016,75.70544718116068,002864,盘龙药业,bottom_area,2023-08-11,35.51,2023-08-08,34.15,3.9824304538799398,7.349926793557827,27.340425531914896,True,0.1128,6.6219,1,1,1,100.0,21.26553019358567,21.26553019358567,11.01756954612006,3.9824304538799398,历史1/1次成功; 当前距低点3.98%; 最新日涨幅0.11%; 状态bottom_area; 底部已确认
9,80.58806962025317,70.07658227848101,688143,长盈通,bottom_area,2023-08-11,28.98,2023-08-11,28.98,0.0,5.866114561766733,30.65326633165829,False,-2.1607,1.6996,1,1,1,100.0,25.949367088607595,25.949367088607595,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
10,79.47552919130665,69.6917807313718,300633,开立医疗,bottom_area,2023-08-11,42.49,2023-08-08,42.3,0.4491725768321628,3.3096926713948127,32.44969658256148,False,-0.9326,0.6971,1,1,1,100.0,17.12846347607052,17.12846347607052,14.550827423167837,0.4491725768321628,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
11,76.50241126238939,68.18199105335769,002829,星网宇达,bottom_area,2023-08-11,30.75,2023-08-10,30.35,1.3179571663920875,3.0642504118616136,32.209068572704936,False,-0.7744,1.9017,2,3,2,66.66666666666666,18.711111430456917,21.628131021194598,13.682042833607913,1.3179571663920875,历史2/3次成功; 当前距低点1.32%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
12,74.66885620524302,70.0737085625914,002219,新里程,bottom_area,2023-08-11,3.82,2023-08-07,3.67,4.087193460490461,6.267029972752043,29.42307692307693,False,-0.2611,0.5528,1,1,1,100.0,23.938223938223942,23.938223938223942,10.912806539509539,4.087193460490461,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
13,74.28504515253948,70.31094808676576,002755,奥赛康,bottom_area,2023-08-11,8.05,2023-08-08,7.7,4.545454545454552,6.363636363636354,31.00358422939068,False,-0.3713,0.2919,1,1,1,100.0,30.831099195710454,30.831099195710454,10.454545454545446,4.545454545454552,历史1/1次成功; 当前距低点4.55%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
14,63.3785228581297,55.2369716422878,688262,国芯科技,bottom_area,2023-08-11,32.99,2023-08-11,32.95,0.12139605462822198,3.0955993930197145,28.83369330453563,False,-2.4253,0.9966,1,2,1,50.0,27.063197026022312,27.063197026022312,14.878603945371777,0.12139605462822198,历史1/2次成功; 当前距低点0.12%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
15,60.75934573780536,54.50269171255688,002403,爱仕达,bottom_area,2023-08-11,8.55,2023-07-28,8.41,1.664684898929852,6.658739595719387,32.61217948717949,False,-1.0417,1.2356,1,3,1,33.33333333333333,21.63892445582587,21.63892445582587,13.335315101070147,1.664684898929852,历史1/3次成功; 当前距低点1.66%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
16,60.71423757591781,53.15869881882337,300455,航天智装,bottom_area,2023-08-11,10.93,2023-08-11,10.89,0.3673094582185413,2.387511478420567,30.192307692307686,False,-1.7969,1.0827,1,2,1,50.0,18.904109589041095,18.904109589041095,14.632690541781457,0.3673094582185413,历史1/2次成功; 当前距低点0.37%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
17,60.35819138517972,56.09812985399192,000792,盐湖股份,bottom_area,2023-08-11,19.16,2023-05-30,18.5,3.5675675675675684,10.486486486486493,29.49695121951219,True,-2.4936,0.3936,1,2,1,50.0,24.904214559386965,24.904214559386965,11.432432432432432,3.5675675675675684,历史1/2次成功; 当前距低点3.57%; 最新日涨幅-2.49%; 状态bottom_area; 底部已确认
18,60.00133633633633,52.17507507507507,300473,德尔股份,bottom_area,2023-08-11,16.35,2023-08-11,16.35,0.0,2.5688073394495294,27.171492204899767,False,-1.9196,1.4154,1,2,1,50.0,21.37137137137137,21.37137137137137,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
19,56.60175193798449,49.218914728682165,603033,三维股份,bottom_area,2023-08-11,15.0,2023-08-11,15.0,0.0,1.0666666666666678,30.45897079276773,False,-0.4645,0.1106,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,15.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
