rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.87063510677926,86.18359992746416,603327,福蓉科技,bottom_area,2023-06-12,11.29,2023-06-09,10.92,3.388278388278381,4.30402930402931,29.548387096774192,False,0.8036,0.2815,4,4,4,100.0,29.510078778165898,52.609776304888165,6.611721611721618,3.388278388278381,历史4/4次成功; 当前距低点3.39%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
12,80.46667887097985,75.83466409632646,300601,康泰生物,bottom_area,2023-06-12,25.36,2023-06-12,24.89,1.8883085576536716,2.8123744475693018,27.603257707969753,False,-0.9762,1.4741,2,2,2,100.0,11.290363482671175,11.580726965342352,8.111691442346329,1.8883085576536716,历史2/2次成功; 当前距低点1.89%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
13,80.37228355290534,76.9332629361082,002041,登海种业,bottom_area,2023-06-12,15.57,2023-06-07,15.16,2.7044854881266502,3.8918205804749335,28.49056603773585,False,1.5656,0.6564,1,1,1,100.0,21.395106715252467,21.395106715252467,7.295514511873351,2.7044854881266502,历史1/1次成功; 当前距低点2.70%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
14,80.22938498857526,76.49128895445327,601669,中国电建,bottom_area,2023-06-12,5.75,2023-06-07,5.61,2.4955436720142545,3.208556149732615,29.78723404255319,False,0.0,0.868,1,1,1,100.0,16.457680250783696,16.457680250783696,7.504456327985746,2.4955436720142545,历史1/1次成功; 当前距低点2.50%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
15,79.78499167472344,74.27942185091445,002378,章源钨业,bottom_area,2023-06-12,5.68,2023-06-12,5.61,1.2477718360071193,1.9607843137254801,27.892030848329046,False,-0.3509,0.5211,1,1,1,100.0,11.743772241992884,11.743772241992884,8.752228163992882,1.2477718360071193,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
16,79.76973889023866,77.24027932954989,002414,高德红外,bottom_area,2023-06-12,9.68,2023-06-09,9.37,3.308431163287092,5.976520811099259,27.081712062256813,False,0.8333,0.5599,2,2,2,100.0,13.782270870131494,16.372549019607842,6.691568836712908,3.308431163287092,历史2/2次成功; 当前距低点3.31%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
17,79.38601129024575,76.51788488782,600256,广汇能源,bottom_area,2023-06-12,7.39,2023-06-01,7.17,3.068340306834027,5.718270571827059,29.49852507374631,False,0.5442,0.7594,1,1,1,100.0,23.62204724409449,23.62204724409449,6.931659693165973,3.068340306834027,历史1/1次成功; 当前距低点3.07%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
18,79.36319342736837,75.78542394581885,002768,国恩股份,bottom_area,2023-06-12,23.47,2023-06-12,22.88,2.5786713286713283,3.5839160839160855,27.48019017432647,False,1.2074,1.028,1,1,1,100.0,13.681691264459511,13.681691264459511,7.421328671328673,2.5786713286713283,历史1/1次成功; 当前距低点2.58%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
19,77.2578426784613,75.75967384732323,603333,尚纬股份,bottom_area,2023-06-12,4.45,2023-06-07,4.28,3.9719626168224282,8.411214953271013,29.256198347107432,False,1.5982,3.4391,2,2,2,100.0,13.955637707948243,17.005545286506468,6.028037383177573,3.9719626168224282,历史2/2次成功; 当前距低点3.97%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
20,77.0727683056962,74.51143763692683,300753,爱朋医疗,bottom_area,2023-06-12,19.2,2023-06-06,18.6,3.2258064516128915,7.526881720430099,32.017543859649116,True,-0.7239,12.802,1,1,1,100.0,28.044496487119456,28.044496487119456,6.7741935483871085,3.2258064516128915,历史1/1次成功; 当前距低点3.23%; 最新日涨幅-0.72%; 状态bottom_area; 底部已确认
21,76.35183307425562,74.84459109286941,688176,亚虹医药,bottom_area,2023-06-12,11.57,2023-06-09,11.13,3.9532794249775334,4.582210242587599,31.211372064276876,False,1.9383,1.8975,1,1,1,100.0,25.473484848484844,25.473484848484844,6.046720575022467,3.9532794249775334,历史1/1次成功; 当前距低点3.95%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
22,76.01915259278238,70.05857408698064,300762,上海瀚讯,bottom_area,2023-06-12,11.26,2023-06-12,11.18,0.7155635062611813,4.293381037567088,29.150823827629914,False,-3.0146,2.0839,1,1,1,100.0,32.580961727183514,32.580961727183514,9.28443649373882,0.7155635062611813,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
23,75.14280978773459,73.28283924843424,002084,海鸥住工,bottom_area,2023-06-12,3.94,2023-06-01,3.8,3.6842105263157925,4.473684210526326,27.06333973128599,False,1.5464,1.8509,1,1,1,100.0,13.778705636743219,13.778705636743219,6.315789473684208,3.6842105263157925,历史1/1次成功; 当前距低点3.68%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
24,75.04840586947122,74.56834532188627,600009,上海机场,bottom_area,2023-06-12,46.91,2023-06-06,44.82,4.663096831771522,5.689424364123153,29.83719474013776,False,-0.1277,0.3686,3,3,3,100.0,21.829065044759854,27.704918032786885,5.336903168228478,4.663096831771522,历史3/3次成功; 当前距低点4.66%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
25,73.27761414121572,69.59617178333109,600409,三友化工,bottom_area,2023-06-12,5.35,2023-05-31,5.23,2.294455066921591,5.927342256214141,29.324324324324323,False,0.1873,0.4503,2,3,2,66.66666666666666,15.81108961960026,18.95551257253386,7.705544933078409,2.294455066921591,历史2/3次成功; 当前距低点2.29%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
26,71.67055555850948,71.63660456108717,300498,温氏股份,bottom_area,2023-06-12,16.88,2023-06-07,16.08,4.975124378109458,8.146766169154244,28.849557522123902,True,0.6559,0.5558,1,1,1,100.0,11.558538404175993,11.558538404175993,5.024875621890542,4.975124378109458,历史1/1次成功; 当前距低点4.98%; 最新日涨幅0.66%; 状态bottom_area; 底部已确认
27,71.14760698631365,68.56469056106793,600984,建设机械,bottom_area,2023-06-12,4.38,2023-06-12,4.25,3.0588235294117623,3.2941176470588163,32.0,False,1.3889,0.9273,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,6.941176470588238,3.0588235294117623,历史2/3次成功; 当前距低点3.06%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
28,70.30892755289877,68.28597832894476,600183,生益科技,bottom_area,2023-06-12,14.92,2023-06-08,14.42,3.467406380027739,4.64632454923717,27.09807886754298,False,0.6069,0.6189,2,3,2,66.66666666666666,23.14515165989969,25.158227848101262,6.532593619972261,3.467406380027739,历史2/3次成功; 当前距低点3.47%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
29,68.8102335023905,66.97931115591398,000545,金浦钛业,bottom_area,2023-06-12,2.89,2023-06-12,2.79,3.5842293906810068,3.9426523297490994,28.277634961439592,False,1.049,0.8891,2,3,2,66.66666666666666,17.55208333333334,24.6875,6.415770609318994,3.5842293906810068,历史2/3次成功; 当前距低点3.58%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
30,68.46748167851237,67.99233836904364,000798,中水渔业,confirmed_rebound,2023-06-12,10.16,2023-06-01,9.71,4.634397528321311,11.225540679711635,31.76387912860154,True,-3.0534,2.7167,2,2,2,100.0,14.025616847399025,17.3015873015873,5.36560247167869,4.634397528321311,历史2/2次成功; 当前距低点4.63%; 最新日涨幅-3.05%; 状态confirmed_rebound; 底部已确认
31,66.09795048652147,64.26742326052509,300546,雄帝科技,bottom_area,2023-06-12,19.38,2023-06-07,18.72,3.5256410256410264,5.448717948717947,27.441860465116285,False,-0.9202,2.4901,3,5,3,60.0,22.50475698379909,33.791666666666664,6.474358974358974,3.5256410256410264,历史3/5次成功; 当前距低点3.53%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
32,64.32223810984405,60.42643245112927,688161,威高骨科,bottom_area,2023-06-12,43.74,2023-06-08,43.0,1.7209302325581444,4.116279069767449,28.571428571428577,False,0.6674,0.8188,1,2,1,50.0,12.258889147106666,12.258889147106666,8.279069767441856,1.7209302325581444,历史1/2次成功; 当前距低点1.72%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
33,57.834116483303006,57.56677850264058,000792,盐湖股份,bottom_area,2023-06-12,19.38,2023-05-30,18.5,4.756756756756751,7.5675675675675595,29.49695121951219,True,0.0,0.2867,1,2,1,50.0,24.904214559386965,24.904214559386965,5.24324324324325,4.756756756756751,历史1/2次成功; 当前距低点4.76%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
