rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.30040298231967,79.41791071708646,300505,川金诺,bottom_area,2023-08-30,16.03,2023-08-25,15.37,4.294079375406649,7.937540663630453,28.378378378378383,True,0.3757,1.6182,2,2,2,100.0,28.378557489320507,39.35656836461126,10.705920624593352,4.294079375406649,历史2/2次成功; 当前距低点4.29%; 最新日涨幅0.38%; 状态bottom_area; 底部已确认
2,80.00956818087198,76.23138494178635,002339,积成电子,bottom_area,2023-08-30,6.85,2023-08-25,6.53,4.900459418070435,5.9724349157733485,27.201783723522855,False,0.2928,1.7218,3,4,3,75.0,48.70662588702658,82.94930875576038,10.099540581929563,4.900459418070435,历史3/4次成功; 当前距低点4.90%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
3,76.19742132177339,68.92467929917119,002386,天原股份,bottom_area,2023-08-30,5.8,2023-08-25,5.68,2.1126760563380302,5.281690140845083,31.48371531966224,False,-1.1925,0.5896,2,3,2,66.66666666666666,32.445774413737794,48.85290148448042,12.887323943661968,2.1126760563380302,历史2/3次成功; 当前距低点2.11%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
4,64.50985847499727,61.502226101387116,002265,建设工业,bottom_area,2023-08-30,12.76,2023-08-25,12.16,4.934210526315787,6.907894736842104,28.344136711844424,False,0.3145,1.0204,2,4,2,50.0,24.09798979240379,32.75229357798165,10.065789473684212,4.934210526315787,历史2/4次成功; 当前距低点4.93%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
5,62.8627790224911,58.3745744907131,300423,昇辉科技,bottom_area,2023-08-30,9.41,2023-08-25,9.09,3.5203520352035236,5.720572057205716,29.37062937062937,False,0.8574,1.9111,1,2,1,50.0,23.28482328482329,23.28482328482329,11.479647964796476,3.5203520352035236,历史1/2次成功; 当前距低点3.52%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
6,51.80997410258478,48.00314804845222,300769,德方纳米,confirmed_rebound,2023-08-30,93.06,2023-08-28,90.0,3.400000000000002,18.511111111111106,27.11370262390671,True,-3.2238,2.1433,1,4,1,25.0,20.592193808882907,20.592193808882907,11.599999999999996,3.400000000000002,历史1/4次成功; 当前距低点3.40%; 最新日涨幅-3.22%; 状态confirmed_rebound; 底部已确认
