rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.84469406392698,81.07333333333335,600172,黄河旋风,bottom_area,2024-12-17,4.38,2024-12-17,4.32,1.3888888888888797,6.944444444444439,32.39436619718309,False,-2.6667,8.989,1,1,1,100.0,51.074589127686465,51.074589127686465,18.61111111111112,1.3888888888888797,历史1/1次成功; 当前距低点1.39%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
2,84.41671518906068,70.49650468054634,603278,大业股份,bottom_area,2024-12-17,8.66,2024-12-17,8.65,0.11560693641618251,9.826589595375717,32.05027494108405,False,-9.8855,9.0888,1,1,1,100.0,27.581120943952804,27.581120943952804,19.88439306358382,0.11560693641618251,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
3,75.97582046895253,64.0934268576308,002681,奋达科技,bottom_area,2024-12-17,7.53,2024-12-17,7.48,0.6684491978609601,6.283422459893044,28.693994280266917,False,-3.4615,16.2128,2,3,2,66.66666666666666,38.82163635530716,46.084337349397586,19.33155080213904,0.6684491978609601,历史2/3次成功; 当前距低点0.67%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
4,60.81431056879987,51.39704546436194,603078,江化微,bottom_area,2024-12-17,17.05,2024-12-17,16.92,0.7683215130023582,4.905437352245853,27.413127413127402,False,-3.18,3.5954,1,2,1,50.0,24.563540397888758,24.563540397888758,19.231678486997644,0.7683215130023582,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-3.18%; 状态bottom_area; 底部未确认
5,57.6773953389255,48.4502746325706,300497,富祥股份,bottom_area,2024-12-17,9.21,2024-12-17,9.17,0.4362050163576982,4.580152671755725,29.189189189189186,False,-3.7618,2.3491,1,3,1,33.33333333333333,24.094025465230157,24.094025465230157,19.563794983642303,0.4362050163576982,历史1/3次成功; 当前距低点0.44%; 最新日涨幅-3.76%; 状态bottom_area; 底部未确认
