rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.09023711647144,90.50143210816988,002685,华东重机,bottom_area,2024-08-26,2.84,2024-08-23,2.8,1.42857142857143,2.142857142857145,28.934010152284266,False,0.7092,2.1371,3,3,3,100.0,45.36868260920823,109.52380952380952,6.571428571428569,1.42857142857143,历史3/3次成功; 当前距低点1.43%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
2,93.57952169304842,89.58767063921994,000957,中通客车,bottom_area,2024-08-26,9.39,2024-08-26,9.23,1.7334777898158193,2.816901408450702,27.890625000000004,False,-1.0537,4.5719,4,4,4,100.0,101.48868676450815,354.54545454545456,6.26652221018418,1.7334777898158193,历史4/4次成功; 当前距低点1.73%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
3,91.9167606450953,87.95698932738136,000983,山西焦煤,bottom_area,2024-08-26,7.73,2024-08-26,7.6,1.710526315789484,1.8421052631579022,29.95391705069125,False,0.5202,0.373,4,4,4,100.0,18.47843724398591,27.212389380530986,6.289473684210516,1.710526315789484,历史4/4次成功; 当前距低点1.71%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
4,89.72355746833242,86.28064776475566,000597,东北制药,bottom_area,2024-08-26,4.15,2024-08-26,4.07,1.9656019656019672,2.457002457002448,32.053422370617696,False,0.2415,1.9714,3,3,3,100.0,29.259248636172746,61.02150537634409,6.034398034398033,1.9656019656019672,历史3/3次成功; 当前距低点1.97%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
5,87.30845739262584,84.10480460226184,300653,正海生物,bottom_area,2024-08-26,18.86,2024-08-23,18.48,2.0562770562770507,2.5974025974025996,27.071823204419886,False,0.3725,0.625,3,3,3,100.0,18.672668228889858,29.647513278609367,5.94372294372295,2.0562770562770507,历史3/3次成功; 当前距低点2.06%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
6,86.28192068366305,82.25510366826157,002110,三钢闽光,bottom_area,2024-08-26,2.68,2024-08-23,2.64,1.5151515151515165,1.8939393939393872,29.787234042553184,False,1.1321,0.2936,2,2,2,100.0,18.761554423693642,22.90322580645161,6.4848484848484835,1.5151515151515165,历史2/2次成功; 当前距低点1.52%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
7,85.9109366903586,81.77773679144138,600262,北方股份,bottom_area,2024-08-26,16.24,2024-08-26,16.01,1.436602123672685,2.3110555902560734,28.812805691418397,False,0.0,1.7788,2,2,2,100.0,15.232202330188693,17.269624573378834,6.563397876327315,1.436602123672685,历史2/2次成功; 当前距低点1.44%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
8,85.31821583635856,81.41399297973912,001205,盛航股份,bottom_area,2024-08-26,14.28,2024-08-26,14.06,1.5647226173541882,1.778093883357041,27.600411946446968,False,0.7763,0.4378,2,2,2,100.0,14.847099716702502,14.929577464788741,6.435277382645813,1.5647226173541882,历史2/2次成功; 当前距低点1.56%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
9,84.77245286384542,82.02823552975894,000037,深南电A,bottom_area,2024-08-26,7.15,2024-08-23,6.99,2.2889842632331923,3.0042918454935617,27.7892561983471,False,0.8463,0.8901,7,8,7,87.5,20.777524999627015,45.16765285996055,5.711015736766808,2.2889842632331923,历史7/8次成功; 当前距低点2.29%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
10,84.62045804946109,82.13670691221142,002196,方正电机,bottom_area,2024-08-26,4.18,2024-08-23,4.08,2.450980392156854,3.4313725490195996,30.37542662116041,False,2.451,2.569,3,3,3,100.0,12.929796808220722,18.661971830985923,5.549019607843146,2.450980392156854,历史3/3次成功; 当前距低点2.45%; 最新日涨幅2.45%; 状态bottom_area; 底部未确认
11,84.45685874050432,80.68852383850538,603291,联合水务,bottom_area,2024-08-26,9.37,2024-08-23,9.22,1.6268980477223274,2.1691973969631158,28.803088803088794,False,1.2973,0.8207,2,2,2,100.0,11.708878426410102,12.102772143340088,6.373101952277673,1.6268980477223274,历史2/2次成功; 当前距低点1.63%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
