rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.92554557260901,78.18282527999897,605138,盛泰集团,bottom_area,2021-12-30,12.39,2021-12-30,12.17,1.807723911257195,2.7937551355792922,30.77360637087599,False,0.8958,25.0816,1,1,1,100.0,17.120622568093385,17.120622568093385,13.192276088742805,1.807723911257195,历史1/1次成功; 当前距低点1.81%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
2,81.56456751355184,71.89524620436191,688280,精进电动,bottom_area,2021-12-30,15.25,2021-12-30,15.14,0.7265521796565352,2.179656538969617,31.832507879333633,False,-0.131,3.7257,1,1,1,100.0,32.37518910741301,32.37518910741301,14.273447820343465,0.7265521796565352,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-0.13%; 状态bottom_area; 底部未确认
3,80.80644915714836,76.13904008826776,300488,恒锋工具,bottom_area,2021-12-30,28.36,2021-12-27,27.19,4.303052592865017,8.606105185730046,31.545820745216513,True,-1.2191,1.4711,1,1,1,100.0,65.52470248827983,65.52470248827983,10.696947407134981,4.303052592865017,历史1/1次成功; 当前距低点4.30%; 最新日涨幅-1.22%; 状态bottom_area; 底部已确认
4,77.99131611030566,72.58356358660158,002357,富临运业,bottom_area,2021-12-30,6.55,2021-12-29,6.32,3.6392405063291062,7.12025316455695,28.98876404494382,False,-1.5038,9.9952,1,1,1,100.0,31.941031941031934,31.941031941031934,11.360759493670894,3.6392405063291062,历史1/1次成功; 当前距低点3.64%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
5,73.79571730546982,67.05306536758981,601127,赛力斯,bottom_area,2021-12-30,55.66,2021-12-30,54.38,2.3538065465244467,4.8179477749172435,30.07586472933007,False,-1.7996,2.0861,2,3,2,66.66666666666666,25.33912702687572,27.74461028192372,12.64619345347555,2.3538065465244467,历史2/3次成功; 当前距低点2.35%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
6,71.20409936495007,63.175790015440015,002316,亚联发展,bottom_area,2021-12-30,4.69,2021-12-30,4.64,1.0775862068965671,2.8017241379310325,30.434782608695656,False,0.2137,11.2525,1,2,1,50.0,19.154228855721406,19.154228855721406,13.922413793103432,1.0775862068965671,历史1/2次成功; 当前距低点1.08%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
7,64.02350868263801,57.67599728720465,603169,兰石重装,bottom_area,2021-12-30,9.15,2021-12-29,8.98,1.8930957683741638,5.345211581291764,31.18773946360153,False,-0.6515,5.8012,1,2,1,50.0,22.055137844611526,22.055137844611526,13.106904231625835,1.8930957683741638,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
