rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.89752793856108,87.97037520504657,688315,诺禾致源,bottom_area,2024-01-29,17.34,2024-01-24,17.14,1.1668611435239165,7.4679113185530985,27.24957555178268,True,-2.0339,1.2868,3,3,3,100.0,41.83235813054352,86.2826357231662,6.833138856476085,1.1668611435239165,历史3/3次成功; 当前距低点1.17%; 最新日涨幅-2.03%; 状态bottom_area; 底部已确认
12,82.64837878894939,78.45100042240057,300593,新雷能,bottom_area,2024-01-29,10.99,2024-01-24,10.85,1.2903225806451666,7.834101382488476,31.11111111111111,True,-2.3111,1.6269,1,1,1,100.0,25.499655410062033,25.499655410062033,6.7096774193548345,1.2903225806451666,历史1/1次成功; 当前距低点1.29%; 最新日涨幅-2.31%; 状态bottom_area; 底部已确认
13,82.17994436782284,76.46727468641534,300432,富临精工,bottom_area,2024-01-29,7.86,2024-01-29,7.84,0.2551020408163324,5.102040816326536,29.496402877697836,False,-3.7944,1.2838,4,4,4,100.0,11.39197494342242,13.323239969719907,7.7448979591836675,0.2551020408163324,历史4/4次成功; 当前距低点0.26%; 最新日涨幅-3.79%; 状态bottom_area; 底部未确认
14,81.55182571798942,79.6667532467976,300474,景嘉微,confirmed_rebound,2024-01-29,55.38,2024-01-23,53.88,2.7839643652561246,8.314773570898286,27.842507030936115,True,-2.0516,1.9245,3,3,3,100.0,27.22683870742773,59.857142857142854,5.216035634743876,2.7839643652561246,历史3/3次成功; 当前距低点2.78%; 最新日涨幅-2.05%; 状态confirmed_rebound; 底部已确认
15,81.49060104230479,75.54091072968227,603032,德新科技,confirmed_rebound,2024-01-29,16.79,2024-01-29,16.78,0.059594755661489925,8.700834326579244,29.495798319327726,False,-8.1007,4.8363,4,4,4,100.0,14.23003641177667,25.53191489361702,7.9404052443385105,0.059594755661489925,历史4/4次成功; 当前距低点0.06%; 最新日涨幅-8.10%; 状态confirmed_rebound; 底部未确认
16,81.16898099434903,76.1667358622394,300354,东华测试,bottom_area,2024-01-29,36.3,2024-01-29,36.05,0.6934812760055479,4.299583911234409,29.768166764075595,False,-2.5503,2.0173,2,2,2,100.0,38.26813533081753,39.34343434343434,7.3065187239944525,0.6934812760055479,历史2/2次成功; 当前距低点0.69%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
17,80.8505721176191,74.8616408496473,300769,德方纳米,bottom_area,2024-01-29,44.71,2024-01-29,44.71,0.0,6.844106463878331,28.60108591504311,False,-5.3356,4.5456,5,5,5,100.0,11.890542202404806,20.592193808882907,8.0,0.0,历史5/5次成功; 当前距低点0.00%; 最新日涨幅-5.34%; 状态bottom_area; 底部未确认
18,79.86235327196775,75.06013698630134,300580,贝斯特,bottom_area,2024-01-29,22.07,2024-01-25,21.9,0.7762557077625649,7.8082191780821955,32.177144626819455,False,-0.809,1.7835,1,1,1,100.0,53.89266817838245,53.89266817838245,7.223744292237436,0.7762557077625649,历史1/1次成功; 当前距低点0.78%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
19,79.55602182097786,78.08233721973676,300400,劲拓股份,confirmed_rebound,2024-01-29,12.25,2024-01-24,11.89,3.0277544154751843,10.344827586206886,27.851941747572813,True,-4.7434,1.2195,4,4,4,100.0,15.245254231291296,27.014218009478668,4.972245584524816,3.0277544154751843,历史4/4次成功; 当前距低点3.03%; 最新日涨幅-4.74%; 状态confirmed_rebound; 底部已确认
20,79.34953292813988,74.29892399095151,688095,福昕软件,bottom_area,2024-01-29,51.9,2024-01-29,51.6,0.5813953488372038,6.511627906976742,27.892677473448856,False,-3.8711,2.277,3,3,3,100.0,20.400566593012503,31.679509356817103,7.418604651162797,0.5813953488372038,历史3/3次成功; 当前距低点0.58%; 最新日涨幅-3.87%; 状态bottom_area; 底部未确认
21,79.3016147705584,77.03572839599244,002185,华天科技,bottom_area,2024-01-29,6.99,2024-01-24,6.82,2.4926686217008784,7.038123167155417,27.292110874200432,True,-2.6462,0.455,2,2,2,100.0,15.962434696077615,19.40874035989716,5.507331378299122,2.4926686217008784,历史2/2次成功; 当前距低点2.49%; 最新日涨幅-2.65%; 状态bottom_area; 底部已确认
22,79.19090837516403,76.52902910204928,002843,泰嘉股份,confirmed_rebound,2024-01-29,19.32,2024-01-29,18.9,2.222222222222231,9.947089947089962,29.080675422138842,False,-6.5312,2.2584,3,3,3,100.0,22.880084778042797,31.56626506024095,5.777777777777769,2.222222222222231,历史3/3次成功; 当前距低点2.22%; 最新日涨幅-6.53%; 状态confirmed_rebound; 底部未确认
23,78.80836788143404,77.74192328882256,600418,江淮汽车,confirmed_rebound,2024-01-29,13.18,2024-01-23,12.76,3.2915360501567394,8.620689655172411,30.0438596491228,True,-3.2305,1.7979,4,4,4,100.0,16.648524103117875,24.365079365079367,4.70846394984326,3.2915360501567394,历史4/4次成功; 当前距低点3.29%; 最新日涨幅-3.23%; 状态confirmed_rebound; 底部已确认
24,78.46313596114068,75.34771365440791,002609,捷顺科技,bottom_area,2024-01-29,8.61,2024-01-24,8.45,1.8934911242603567,7.928994082840236,31.90975020145045,True,-3.9063,1.9139,1,1,1,100.0,26.42405063291139,26.42405063291139,6.106508875739643,1.8934911242603567,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-3.91%; 状态bottom_area; 底部已确认
25,78.44035384615383,76.30384615384615,002426,胜利精密,confirmed_rebound,2024-01-29,2.0,2024-01-23,1.95,2.5641025641025665,8.717948717948726,29.090909090909093,True,-3.3816,0.8833,1,1,1,100.0,51.31578947368419,51.31578947368419,5.435897435897434,2.5641025641025665,历史1/1次成功; 当前距低点2.56%; 最新日涨幅-3.38%; 状态confirmed_rebound; 底部已确认
26,78.21335015105598,74.57302383034241,000516,国际医学,bottom_area,2024-01-29,6.67,2024-01-29,6.57,1.5220700152206947,6.088280060882792,30.623020063357977,False,-3.7518,1.5876,1,1,1,100.0,26.89969604863221,26.89969604863221,6.477929984779306,1.5220700152206947,历史1/1次成功; 当前距低点1.52%; 最新日涨幅-3.75%; 状态bottom_area; 底部未确认
27,78.19540262194123,72.4031505758715,603160,汇顶科技,bottom_area,2024-01-29,54.8,2024-01-29,54.8,0.0,5.43795620437957,31.500000000000007,False,-4.4797,0.7667,3,3,3,100.0,15.339519225115597,20.747474747474755,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-4.48%; 状态bottom_area; 底部未确认
28,78.18457470693686,73.0004398025969,300421,力星股份,bottom_area,2024-01-29,9.26,2024-01-29,9.22,0.43383947939261547,5.639913232104116,29.618320610687014,False,-4.3388,3.7863,2,2,2,100.0,28.27738610544126,43.59974009096816,7.566160520607385,0.43383947939261547,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-4.34%; 状态bottom_area; 底部未确认
29,78.13849134448785,75.56250545498649,603087,甘李药业,confirmed_rebound,2024-01-29,39.87,2024-01-24,38.99,2.25698897153115,8.104642215952799,27.79629629629629,True,-1.5312,1.6811,2,2,2,100.0,15.367958656330744,17.002583979328158,5.7430110284688505,2.25698897153115,历史2/2次成功; 当前距低点2.26%; 最新日涨幅-1.53%; 状态confirmed_rebound; 底部已确认
30,77.74907640199305,76.57106009287193,603033,三维股份,confirmed_rebound,2024-01-29,13.52,2024-01-24,13.1,3.206106870229007,10.30534351145038,30.76109936575054,True,-2.029,0.1635,3,3,3,100.0,15.757977188140112,24.922480620155024,4.793893129770993,3.206106870229007,历史3/3次成功; 当前距低点3.21%; 最新日涨幅-2.03%; 状态confirmed_rebound; 底部已确认
31,77.61550184798809,71.86620541480377,688017,绿的谐波,bottom_area,2024-01-29,108.99,2024-01-29,108.99,0.0,4.110468850353247,29.456310679611654,False,-2.5831,0.9937,2,2,2,100.0,18.90433018711707,22.08643815201191,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
32,76.70222310795653,74.44691937398011,300507,苏奥传感,confirmed_rebound,2024-01-29,5.44,2024-01-24,5.31,2.448210922787209,8.0979284369115,28.532974427994617,True,-3.5461,1.5133,2,2,2,100.0,21.92924880610189,33.6283185840708,5.551789077212792,2.448210922787209,历史2/2次成功; 当前距低点2.45%; 最新日涨幅-3.55%; 状态confirmed_rebound; 底部已确认
33,76.61598181635755,74.85666296134049,688049,炬芯科技,confirmed_rebound,2024-01-29,27.98,2024-01-24,27.22,2.792064658339462,9.478324761205004,29.26195426195426,True,-3.1834,1.7086,3,3,3,100.0,11.680485926636914,15.472312703583075,5.207935341660538,2.792064658339462,历史3/3次成功; 当前距低点2.79%; 最新日涨幅-3.18%; 状态confirmed_rebound; 底部已确认
34,76.53675993921834,75.56652309942326,002806,华锋股份,confirmed_rebound,2024-01-29,10.53,2024-01-24,10.19,3.336604514229636,10.402355250245344,27.266238401142047,True,-4.0984,2.6962,3,3,3,100.0,22.17194296702598,34.66407010710809,4.663395485770364,3.336604514229636,历史3/3次成功; 当前距低点3.34%; 最新日涨幅-4.10%; 状态confirmed_rebound; 底部已确认
35,76.42671680233788,74.04673673317943,002213,大为股份,confirmed_rebound,2024-01-29,11.3,2024-01-24,11.04,2.3550724637681304,8.33333333333335,27.98434442270059,True,-4.0747,1.2447,2,2,2,100.0,18.636031992315928,20.248254460822338,5.64492753623187,2.3550724637681304,历史2/2次成功; 当前距低点2.36%; 最新日涨幅-4.07%; 状态confirmed_rebound; 底部已确认
36,76.28160561983978,71.55827786963637,002050,三花智控,bottom_area,2024-01-29,20.81,2024-01-29,20.67,0.677310111272361,2.9511369134010614,29.8132427843803,False,-2.3921,0.9556,2,2,2,100.0,13.293252276007243,13.890426120641935,7.322689888727639,0.677310111272361,历史2/2次成功; 当前距低点0.68%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
37,76.06036563207788,70.42626447414618,300661,圣邦股份,bottom_area,2024-01-29,62.1,2024-01-29,62.1,0.0,5.990338164251194,30.614525139664806,False,-4.2406,0.737,2,2,2,100.0,21.377765990033247,31.832606108687024,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.24%; 状态bottom_area; 底部未确认
38,75.93066655233714,70.3061727336455,688234,天岳先进,bottom_area,2024-01-29,52.39,2024-01-29,52.39,0.0,5.058217217026147,31.694915254237287,False,-1.0015,0.9887,2,2,2,100.0,10.517057707771569,10.647803425167522,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
39,75.78702323463622,75.01780276876535,002304,洋河股份,bottom_area,2024-01-29,95.73,2024-01-24,92.52,3.4695201037613574,5.544747081712073,27.53759398496241,False,0.9491,0.5739,1,1,1,100.0,20.474777448071226,20.474777448071226,4.530479896238643,3.4695201037613574,历史1/1次成功; 当前距低点3.47%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
40,75.59579879076507,69.99610999144913,300682,朗新科技,bottom_area,2024-01-29,11.8,2024-01-29,11.8,0.0,5.0847457627118615,28.700906344410875,False,-3.437,1.1255,2,2,2,100.0,19.0651074809093,21.503593145384194,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
41,74.91348301309255,73.86908940733349,002626,金达威,bottom_area,2024-01-29,13.58,2024-01-23,13.15,3.2699619771863095,7.832699619771858,29.033998920669184,True,-2.0202,0.4807,2,2,2,100.0,8.465605996334794,8.815592203898044,4.730038022813691,3.2699619771863095,历史2/2次成功; 当前距低点3.27%; 最新日涨幅-2.02%; 状态bottom_area; 底部已确认
42,74.58244134231384,72.19299477030832,002020,京新药业,confirmed_rebound,2024-01-29,10.2,2024-01-24,9.97,2.306920762286847,8.525576730190568,29.887482419127988,True,-2.5788,2.5209,1,1,1,100.0,14.531043593130773,14.531043593130773,5.693079237713153,2.306920762286847,历史1/1次成功; 当前距低点2.31%; 最新日涨幅-2.58%; 状态confirmed_rebound; 底部已确认
43,74.5755411351231,69.05142697696583,605268,王力安防,bottom_area,2024-01-29,9.32,2024-01-29,9.32,0.0,7.29613733905579,28.197226502311246,False,-9.0732,23.7678,2,2,2,100.0,13.98616654282708,19.692532942898985,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.07%; 状态bottom_area; 底部未确认
44,74.54332830458333,69.35978206046926,001217,华尔泰,confirmed_rebound,2024-01-29,11.85,2024-01-29,11.82,0.25380710659897937,9.983079526226732,30.593071051086323,False,-9.6799,21.8772,2,2,2,100.0,16.712162707069524,22.206095791001456,7.7461928934010205,0.25380710659897937,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-9.68%; 状态confirmed_rebound; 底部未确认
45,74.52956744760293,74.58139006953891,688136,科兴制药,confirmed_rebound,2024-01-29,17.27,2024-01-24,16.6,4.036144578313242,10.481927710843362,27.25679228746713,True,-3.1951,1.0593,2,2,2,100.0,42.117202731683314,60.65012831479899,3.9638554216867585,4.036144578313242,历史2/2次成功; 当前距低点4.04%; 最新日涨幅-3.20%; 状态confirmed_rebound; 底部已确认
46,74.10433487511564,68.61512488436632,002399,海普瑞,bottom_area,2024-01-29,8.8,2024-01-24,8.8,0.0,6.7045454545454515,32.15111796453354,False,-3.2967,0.6262,1,1,1,100.0,28.307123034227555,28.307123034227555,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.30%; 状态bottom_area; 底部未确认
47,73.82181144995931,75.25524468199734,002370,亚太药业,confirmed_rebound,2024-01-29,3.78,2024-01-23,3.6,4.999999999999992,10.27777777777778,30.367504835589937,True,-2.8278,1.7933,4,4,4,100.0,14.006691838695174,15.633423180592995,3.000000000000008,4.999999999999992,历史4/4次成功; 当前距低点5.00%; 最新日涨幅-2.83%; 状态confirmed_rebound; 底部已确认
48,73.73017188428918,70.97415384615388,300650,太龙股份,confirmed_rebound,2024-01-29,10.61,2024-01-24,10.4,2.0192307692307603,8.557692307692296,28.718300205620285,True,-4.0687,2.9808,1,1,1,100.0,14.666666666666664,14.666666666666664,5.98076923076924,2.0192307692307603,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-4.07%; 状态confirmed_rebound; 底部已确认
49,73.57545802130393,71.63808849923137,605158,华达新材,confirmed_rebound,2024-01-29,7.07,2024-01-24,6.89,2.6124818577648856,8.708272859216263,28.15432742440042,True,-3.2832,1.3329,1,1,1,100.0,25.5083179297597,25.5083179297597,5.387518142235114,2.6124818577648856,历史1/1次成功; 当前距低点2.61%; 最新日涨幅-3.28%; 状态confirmed_rebound; 底部已确认
50,73.52255043674289,72.16523739326222,300676,华大基因,confirmed_rebound,2024-01-29,40.45,2024-01-23,39.26,3.0310748853795335,9.322465613856352,29.363080244692334,True,-2.5066,0.5283,1,1,1,100.0,23.258538343696497,23.258538343696497,4.9689251146204665,3.0310748853795335,历史1/1次成功; 当前距低点3.03%; 最新日涨幅-2.51%; 状态confirmed_rebound; 底部已确认
51,73.30644977553806,72.95486008836522,002164,宁波东力,confirmed_rebound,2024-01-29,4.98,2024-01-23,4.8,3.750000000000013,10.833333333333343,28.143712574850298,True,-3.675,2.9007,2,2,2,100.0,29.86483918475938,45.468509984639034,4.249999999999988,3.750000000000013,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-3.67%; 状态confirmed_rebound; 底部已确认
52,73.20361946051909,71.5404693699478,300633,开立医疗,confirmed_rebound,2024-01-29,37.75,2024-01-24,36.72,2.8050108932461906,8.06100217864924,29.78967495219885,True,-1.3845,0.4995,1,1,1,100.0,17.12846347607052,17.12846347607052,5.19498910675381,2.8050108932461906,历史1/1次成功; 当前距低点2.81%; 最新日涨幅-1.38%; 状态confirmed_rebound; 底部已确认
53,73.20296373237939,73.17495418053994,603289,泰瑞机器,confirmed_rebound,2024-01-29,8.36,2024-01-23,8.04,3.9800995024875663,10.447761194029873,30.32928942807626,True,-3.908,1.4824,2,2,2,100.0,33.86871530221285,40.702947845804985,4.019900497512434,3.9800995024875663,历史2/2次成功; 当前距低点3.98%; 最新日涨幅-3.91%; 状态confirmed_rebound; 底部已确认
54,73.06908042422431,73.2856552275119,688196,卓越新能,bottom_area,2024-01-29,30.59,2024-01-24,29.37,4.153898535921003,7.933265236636017,31.31431244153414,True,-2.7345,0.3803,2,2,2,100.0,16.16421445920315,19.41979522184301,3.8461014640789966,4.153898535921003,历史2/2次成功; 当前距低点4.15%; 最新日涨幅-2.73%; 状态bottom_area; 底部已确认
55,72.87184454959714,71.25989654499317,301510,固高科技,confirmed_rebound,2024-01-29,29.0,2024-01-24,28.2,2.8368794326241162,10.212765957446805,28.061224489795926,True,-1.6949,5.1446,1,1,1,100.0,16.010654039656714,16.010654039656714,5.163120567375884,2.8368794326241162,历史1/1次成功; 当前距低点2.84%; 最新日涨幅-1.69%; 状态confirmed_rebound; 底部已确认
56,72.83172,67.43677777777778,603217,元利科技,confirmed_rebound,2024-01-29,15.78,2024-01-29,15.78,0.0,10.89987325728771,31.450912250217204,False,-9.9829,4.4502,2,2,2,100.0,15.520310633213857,19.81481481481482,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
57,72.66727127526752,71.94920397225727,002329,皇氏集团,confirmed_rebound,2024-01-29,5.05,2024-01-23,4.88,3.4836065573770476,9.01639344262296,27.38095238095238,True,-2.6975,2.0062,1,1,1,100.0,27.644230769230756,27.644230769230756,4.516393442622952,3.4836065573770476,历史1/1次成功; 当前距低点3.48%; 最新日涨幅-2.70%; 状态confirmed_rebound; 底部已确认
58,72.56579800796915,67.40856193452348,002635,安洁科技,bottom_area,2024-01-29,11.91,2024-01-29,11.89,0.16820857863750693,4.793944491169052,29.85250737463126,False,-4.029,2.5928,1,1,1,100.0,11.624072547403118,11.624072547403118,7.831791421362492,0.16820857863750693,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-4.03%; 状态bottom_area; 底部未确认
59,72.4668920382991,71.24654814067543,301548,崇德科技,bottom_area,2024-01-29,47.64,2024-01-23,46.2,3.1168831168831117,7.683982683982678,30.474040632054173,True,-1.0797,4.5196,1,1,1,100.0,9.156137888004999,9.156137888004999,4.883116883116888,3.1168831168831117,历史1/1次成功; 当前距低点3.12%; 最新日涨幅-1.08%; 状态bottom_area; 底部已确认
60,72.31642238186106,72.58708609271525,002337,赛象科技,confirmed_rebound,2024-01-29,4.72,2024-01-24,4.53,4.194260485651203,9.49227373068432,29.439252336448597,True,-3.2787,2.311,1,1,1,100.0,60.465116279069754,60.465116279069754,3.8057395143487973,4.194260485651203,历史1/1次成功; 当前距低点4.19%; 最新日涨幅-3.28%; 状态confirmed_rebound; 底部已确认
61,72.17859430403031,68.70778849353228,603158,腾龙股份,bottom_area,2024-01-29,7.76,2024-01-22,7.65,1.4379084967320186,7.581699346405229,29.622815087396496,True,-3.1211,2.3638,2,3,2,66.66666666666666,24.029855910831213,35.270805812417436,6.562091503267982,1.4379084967320186,历史2/3次成功; 当前距低点1.44%; 最新日涨幅-3.12%; 状态bottom_area; 底部已确认
62,72.0791161185353,66.93969644901966,688157,松井股份,bottom_area,2024-01-29,38.72,2024-01-29,38.66,0.15519917227108712,5.535437144335232,28.51331360946746,False,-4.5835,0.3499,1,1,1,100.0,8.943820224719094,8.943820224719094,7.844800827728913,0.15519917227108712,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-4.58%; 状态bottom_area; 底部未确认
63,71.96226851374371,67.92188528482467,603099,长白山,confirmed_rebound,2024-01-29,28.39,2024-01-29,28.11,0.9960868018498795,11.704019921736034,30.506798516687272,False,-8.3602,13.3915,2,2,2,100.0,18.08044727442149,24.671532846715323,7.00391319815012,0.9960868018498795,历史2/2次成功; 当前距低点1.00%; 最新日涨幅-8.36%; 状态confirmed_rebound; 底部未确认
64,71.90074941833564,69.72474018858479,002362,汉王科技,confirmed_rebound,2024-01-29,19.61,2024-01-23,19.15,2.4020887728459575,10.026109660574424,29.595588235294123,True,-4.248,3.9468,1,1,1,100.0,12.642487046632112,12.642487046632112,5.597911227154043,2.4020887728459575,历史1/1次成功; 当前距低点2.40%; 最新日涨幅-4.25%; 状态confirmed_rebound; 底部已确认
65,71.67146762860095,70.87123981566728,002655,共达电声,confirmed_rebound,2024-01-29,9.99,2024-01-24,9.66,3.4161490683229823,9.316770186335408,30.20231213872832,True,-3.4783,1.7975,2,2,2,100.0,14.570213394858492,19.91657977059437,4.583850931677018,3.4161490683229823,历史2/2次成功; 当前距低点3.42%; 最新日涨幅-3.48%; 状态confirmed_rebound; 底部已确认
66,71.65873309095443,71.92361231309008,688110,东芯股份,confirmed_rebound,2024-01-29,25.85,2024-01-24,24.81,4.191858121725122,10.560257960499802,28.23257159386752,True,-2.416,1.6168,2,2,2,100.0,19.521767906577143,22.87272727272727,3.808141878274878,4.191858121725122,历史2/2次成功; 当前距低点4.19%; 最新日涨幅-2.42%; 状态confirmed_rebound; 底部已确认
67,71.63905840336132,70.17567930877084,002366,融发核电,confirmed_rebound,2024-01-29,4.22,2024-01-23,4.1,2.926829268292686,9.024390243902443,29.188255613126085,True,-3.8724,1.0913,4,5,4,80.0,14.832527099344986,25.0,5.0731707317073145,2.926829268292686,历史4/5次成功; 当前距低点2.93%; 最新日涨幅-3.87%; 状态confirmed_rebound; 底部已确认
68,71.48967331402211,71.34450110294249,300639,凯普生物,confirmed_rebound,2024-01-29,7.47,2024-01-24,7.19,3.894297635604998,9.596662030598045,28.670634920634917,True,-2.7344,0.8778,2,2,2,100.0,12.760751140440224,15.373134328358212,4.105702364395002,3.894297635604998,历史2/2次成功; 当前距低点3.89%; 最新日涨幅-2.73%; 状态confirmed_rebound; 底部已确认
69,71.47707778467199,71.78340534834624,603109,神驰机电,confirmed_rebound,2024-01-29,14.81,2024-01-23,14.21,4.222378606615057,11.048557353976062,27.941176470588225,True,-4.0181,1.9055,2,2,2,100.0,29.35714285714286,33.71428571428571,3.777621393384943,4.222378606615057,历史2/2次成功; 当前距低点4.22%; 最新日涨幅-4.02%; 状态confirmed_rebound; 底部已确认
70,71.13096719137717,70.2389537843684,301382,蜂助手,confirmed_rebound,2024-01-29,29.67,2024-01-22,28.71,3.3437826541274847,11.529083942877055,28.759305210918107,True,-2.9123,4.8598,1,1,1,100.0,16.735366859027195,16.735366859027195,4.656217345872515,3.3437826541274847,历史1/1次成功; 当前距低点3.34%; 最新日涨幅-2.91%; 状态confirmed_rebound; 底部已确认
71,71.10781945254791,71.3944458692568,000837,秦川机床,confirmed_rebound,2024-01-29,8.17,2024-01-24,7.84,4.209183673469389,9.056122448979604,28.073394495412845,True,-2.6222,1.6591,2,2,2,100.0,16.889164756811816,21.915584415584412,3.7908163265306114,4.209183673469389,历史2/2次成功; 当前距低点4.21%; 最新日涨幅-2.62%; 状态confirmed_rebound; 底部已确认
