rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.64823147439861,88.92267790029985,002246,北化股份,bottom_area,2025-01-24,9.28,2025-01-24,9.11,1.8660812294182212,1.9758507135016437,28.097868981846887,False,0.3243,1.2336,4,4,4,100.0,25.577113458996685,31.992687385740403,6.133918770581779,1.8660812294182212,历史4/4次成功; 当前距低点1.87%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
2,91.79785270382041,88.04647912147618,600202,哈空调,bottom_area,2025-01-24,4.45,2025-01-24,4.37,1.8306636155606424,2.9748283752860387,29.967948717948715,False,0.0,4.0095,5,5,5,100.0,20.432215940615322,41.50485436893204,6.169336384439358,1.8306636155606424,历史5/5次成功; 当前距低点1.83%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,89.69292088936645,86.53087498654001,300347,泰格医药,bottom_area,2025-01-24,48.82,2025-01-24,47.8,2.1338912133891283,3.3054393305439445,30.824891461649784,False,0.8469,1.8987,4,4,4,100.0,16.000790070253917,23.423271500843175,5.866108786610871,2.1338912133891283,历史4/4次成功; 当前距低点2.13%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
4,88.7668111941507,84.25720357964738,002767,先锋电子,bottom_area,2025-01-24,14.14,2025-01-24,13.96,1.2893982808022901,4.369627507163319,30.547263681592042,False,-8.833,16.2363,4,4,4,100.0,26.113073440196743,52.04379562043795,6.710601719197711,1.2893982808022901,历史4/4次成功; 当前距低点1.29%; 最新日涨幅-8.83%; 状态bottom_area; 底部未确认
5,87.5103619301466,82.00639519935442,300601,康泰生物,bottom_area,2025-01-24,14.53,2025-01-24,14.44,0.6232686980609409,1.869806094182835,28.971962616822427,False,0.0,1.2532,5,5,5,100.0,12.997031349104097,24.837758112094402,7.376731301939059,0.6232686980609409,历史5/5次成功; 当前距低点0.62%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
6,80.76843023180882,77.46403960175896,603682,锦和商管,bottom_area,2025-01-24,5.57,2025-01-24,5.47,1.8281535648994613,3.2906764168190237,29.961587708066578,False,-2.4518,5.2632,1,1,1,100.0,35.97972972972974,35.97972972972974,6.171846435100539,1.8281535648994613,历史1/1次成功; 当前距低点1.83%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
7,79.71953557291731,78.31684579744076,600325,华发股份,bottom_area,2025-01-24,5.36,2025-01-13,5.2,3.0769230769230793,5.961538461538454,29.539295392953925,False,-0.3717,1.1958,3,3,3,100.0,22.53887318723322,32.553606237816766,4.923076923076921,3.0769230769230793,历史3/3次成功; 当前距低点3.08%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
8,79.62283247687552,77.74815728258515,002636,金安国纪,bottom_area,2025-01-24,8.56,2025-01-24,8.33,2.761104441776716,5.042016806722689,32.93075684380032,False,-6.4481,9.347,2,2,2,100.0,42.49180327868853,69.0,5.238895558223284,2.761104441776716,历史2/2次成功; 当前距低点2.76%; 最新日涨幅-6.45%; 状态bottom_area; 底部未确认
9,77.96505961402684,76.18735467168746,001258,立新能源,bottom_area,2025-01-24,6.24,2025-01-13,6.07,2.800658978583195,7.413509060955508,29.98846597462514,True,0.1605,1.9167,1,1,1,100.0,9.370199692780343,9.370199692780343,5.199341021416806,2.800658978583195,历史1/1次成功; 当前距低点2.80%; 最新日涨幅0.16%; 状态bottom_area; 底部已确认
10,77.20669599852481,71.48768148011555,601515,衢州东峰,confirmed_rebound,2025-01-24,3.07,2025-01-24,3.07,0.0,12.703583061889256,27.93427230046948,False,-9.9707,5.6589,3,3,3,100.0,20.632696129653542,34.48275862068966,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
11,76.19629724087144,74.18047234168162,000421,南京公用,bottom_area,2025-01-24,6.3,2025-01-24,6.14,2.605863192182413,2.605863192182413,28.770301624129928,False,-0.1585,3.7065,5,6,5,83.33333333333334,13.970468207119307,30.864197530864196,5.3941368078175875,2.605863192182413,历史5/6次成功; 当前距低点2.61%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
