rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.87709793918472,83.36495138369484,603273,天元智能,bottom_area,2024-03-18,28.06,2024-03-15,26.74,4.936424831712792,5.086013462976825,29.705573080967408,False,2.185,23.8542,3,3,3,100.0,73.40045465785695,201.34228187919464,3.0635751682872088,4.936424831712792,历史3/3次成功; 当前距低点4.94%; 最新日涨幅2.19%; 状态bottom_area; 底部未确认
