code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
603173,福斯达,2025-11-06,40.25,bottom_area,54.89,2025-11-05,38.74,3.897780072276711,4.775425916365517,29.422481326288942,26.671524867917658,False,1
301117,佳缘科技,2025-11-06,31.7,bottom_area,44.5,2025-11-06,31.31,1.2456084318109248,2.842542318748017,29.64044943820225,28.764044943820227,False,3
600172,黄河旋风,2025-11-06,6.24,bottom_area,8.49,2025-11-06,6.11,2.1276595744680833,2.6186579378068617,28.032979976442874,26.501766784452297,False,4
002942,新农股份,2025-11-06,20.55,bottom_area,27.5,2025-10-31,19.82,3.6831483350151384,7.01311806256307,27.92727272727273,25.27272727272727,True,2
002123,梦网科技,2025-11-06,12.22,bottom_area,17.35,2025-10-31,11.96,2.173913043478259,4.682274247491628,31.066282420749282,29.567723342939484,False,2
000626,远大控股,2025-11-06,8.1,bottom_area,11.51,2025-10-31,7.95,1.886792452830182,3.270440251572335,30.929626411815807,29.626411815812336,False,6
301096,百诚医药,2025-11-06,54.08,bottom_area,77.17,2025-11-06,54.08,0.0,5.584319526627224,29.920953738499424,29.920953738499424,False,1
300255,常山药业,2025-11-06,53.46,bottom_area,71.71,2025-11-05,52.2,2.413793103448272,6.800766283524898,27.206805187561002,25.44972807139868,False,2
603192,汇得科技,2025-11-06,26.16,bottom_area,38.37,2025-11-05,25.81,1.356063541263082,3.835722588144138,32.7339066979411,31.82173573103987,False,2
002767,先锋电子,2025-11-06,19.84,bottom_area,26.17,2025-10-31,18.98,4.531085353003158,5.268703898840886,27.47420710737486,24.188001528467716,False,5
002678,珠江钢琴,2025-11-06,4.99,bottom_area,6.99,2025-11-03,4.92,1.4227642276422823,4.065040650406507,29.613733905579405,28.612303290414875,False,2
002790,瑞尔特,2025-11-06,9.15,bottom_area,13.22,2025-11-06,9.1,0.5494505494505573,4.725274725274723,31.16490166414524,30.786686838124055,False,1
600617,国新能源,2025-11-06,3.62,bottom_area,4.83,2025-10-31,3.45,4.927536231884055,6.666666666666665,28.57142857142857,25.051759834368532,False,9
002748,世龙实业,2025-11-06,12.24,bottom_area,17.29,2025-11-03,11.92,2.684563758389264,8.221476510067118,31.05841526894158,29.20763447079236,True,2
002716,湖南白银,2025-11-06,6.24,bottom_area,8.27,2025-11-05,5.95,4.873949579831933,4.873949579831933,28.053204353083427,24.546553808947998,False,1
300563,神宇股份,2025-11-06,38.38,bottom_area,51.5,2025-10-23,36.68,4.634678298800444,6.27044711014176,28.776699029126213,25.475728155339798,False,1
