rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.72546021212914,85.19283582890668,301421,波长光电,bottom_area,2024-08-27,30.17,2024-08-27,29.8,1.241610738255037,4.999999999999995,30.906561558080227,False,-3.7946,10.6423,3,3,3,100.0,47.22423823724819,56.02000000000002,13.758389261744963,1.241610738255037,历史3/3次成功; 当前距低点1.24%; 最新日涨幅-3.79%; 状态bottom_area; 底部未确认
12,83.6485960447752,78.03933428097606,603367,辰欣药业,bottom_area,2024-08-27,13.21,2024-07-30,12.73,3.7706205813040095,9.112333071484683,27.048710601719193,True,0.6093,0.5201,1,1,1,100.0,31.216931216931226,31.216931216931226,11.22937941869599,3.7706205813040095,历史1/1次成功; 当前距低点3.77%; 最新日涨幅0.61%; 状态bottom_area; 底部已确认
13,83.41709992625373,73.14166666666668,000957,中通客车,bottom_area,2024-08-27,9.04,2024-08-27,9.0,0.444444444444435,3.555555555555559,29.687500000000007,False,-3.7274,4.5831,3,4,3,75.0,132.3344468028054,354.54545454545456,14.555555555555562,0.444444444444435,历史3/4次成功; 当前距低点0.44%; 最新日涨幅-3.73%; 状态bottom_area; 底部未确认
14,81.10987439262496,74.35808575492784,002674,兴业科技,bottom_area,2024-08-27,7.99,2024-08-21,7.77,2.8314028314028397,6.30630630630631,31.72231985940247,False,-0.8685,0.7136,1,1,1,100.0,31.578947368421055,31.578947368421055,12.16859716859716,2.8314028314028397,历史1/1次成功; 当前距低点2.83%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
15,81.06100738252012,72.12425233041418,000597,东北制药,bottom_area,2024-08-27,4.12,2024-08-26,4.07,1.228501228501224,4.422604422604415,32.053422370617696,False,-0.7229,2.7794,2,3,2,66.66666666666666,38.80950787489403,61.02150537634409,13.771498771498775,1.228501228501224,历史2/3次成功; 当前距低点1.23%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
16,80.13940952470561,73.15032799874656,603079,圣达生物,bottom_area,2024-08-27,10.66,2024-08-26,10.39,2.598652550529351,4.523580365736274,28.83561643835616,False,-0.1873,1.6126,1,1,1,100.0,22.232558139534888,22.232558139534888,12.401347449470649,2.598652550529351,历史1/1次成功; 当前距低点2.60%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
17,78.90149619676738,74.00814454511888,600210,紫江企业,bottom_area,2024-08-27,4.87,2024-07-25,4.68,4.0598290598290685,9.61538461538462,27.329192546583858,True,-1.8145,0.8294,2,2,2,100.0,18.895455922199744,19.867549668874158,10.940170940170932,4.0598290598290685,历史2/2次成功; 当前距低点4.06%; 最新日涨幅-1.81%; 状态bottom_area; 底部已确认
18,78.22833416896337,69.03560365602068,000983,山西焦煤,bottom_area,2024-08-27,7.66,2024-08-26,7.6,0.789473684210533,2.368421052631587,29.95391705069125,False,-0.9056,0.4184,3,4,3,75.0,21.938729333444627,27.212389380530986,14.210526315789467,0.789473684210533,历史3/4次成功; 当前距低点0.79%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
19,77.98254226124595,68.82767581213417,000708,中信特钢,bottom_area,2024-08-27,11.39,2024-08-23,11.3,0.7964601769911492,3.0088495575221224,30.67484662576687,False,-0.784,0.0964,1,1,1,100.0,16.739811912225715,16.739811912225715,14.203539823008851,0.7964601769911492,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
20,75.79754208720337,67.11509080121168,002357,富临运业,bottom_area,2024-08-27,5.21,2024-08-27,5.16,0.968992248062012,3.8759689922480653,27.52808988764045,False,-3.1599,3.7152,3,4,3,75.0,24.02899530533914,31.941031941031934,14.031007751937988,0.968992248062012,历史3/4次成功; 当前距低点0.97%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
21,73.8297935266336,64.69247545565648,002651,利君股份,bottom_area,2024-08-27,4.91,2024-08-27,4.89,0.40899795501023445,2.65848670756646,32.64462809917356,False,-2.7723,1.4847,2,3,2,66.66666666666666,28.646903905447076,41.96642685851319,14.591002044989764,0.40899795501023445,历史2/3次成功; 当前距低点0.41%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
22,70.77472115771968,62.3662792702278,688311,盟升电子,bottom_area,2024-08-27,17.0,2024-08-27,16.88,0.7109004739336553,3.7914691943128,27.64680668666952,False,-3.4091,1.4812,3,5,3,60.0,27.83404489675551,40.786357176693514,14.289099526066343,0.7109004739336553,历史3/5次成功; 当前距低点0.71%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
23,70.72723549466728,61.667831725998944,000037,深南电A,bottom_area,2024-08-27,6.95,2024-08-27,6.94,0.14409221902016983,2.737752161383278,28.30578512396694,False,-2.7972,1.1423,4,8,4,50.0,28.58259131916628,45.16765285996055,14.85590778097983,0.14409221902016983,历史4/8次成功; 当前距低点0.14%; 最新日涨幅-2.80%; 状态bottom_area; 底部未确认
24,69.76866411745871,62.08549764921509,000155,川能动力,bottom_area,2024-08-27,9.01,2024-08-23,8.9,1.235955056179769,3.370786516853921,29.08366533864542,False,-1.5301,0.4345,1,2,1,50.0,37.70685579196216,37.70685579196216,13.764044943820231,1.235955056179769,历史1/2次成功; 当前距低点1.24%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
25,69.47081233114648,61.71848986078816,603282,亚光股份,bottom_area,2024-08-27,12.34,2024-08-26,12.2,1.1475409836065622,3.1147540983606623,27.164179104477615,False,-1.9078,1.8855,1,2,1,50.0,34.64991023339317,34.64991023339317,13.852459016393437,1.1475409836065622,历史1/2次成功; 当前距低点1.15%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
26,67.71173200944071,60.5613011552226,000591,太阳能,bottom_area,2024-08-27,4.04,2024-08-23,3.98,1.5075376884422125,2.763819095477384,28.158844765342963,False,-0.9804,0.3769,1,2,1,50.0,32.84132841328414,32.84132841328414,13.492462311557787,1.5075376884422125,历史1/2次成功; 当前距低点1.51%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
27,66.5746624223587,58.25331409489731,603069,海汽集团,bottom_area,2024-08-27,15.03,2024-08-27,14.98,0.3337783711615416,1.2016021361815736,27.140077821011666,False,-0.9229,0.5862,2,6,2,33.33333333333333,48.661265848453205,76.0375880971026,14.666221628838457,0.3337783711615416,历史2/6次成功; 当前距低点0.33%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
28,64.83620145696116,57.92919402143259,688065,凯赛生物,bottom_area,2024-08-27,34.24,2024-08-27,33.75,1.4518518518518577,2.2518518518518458,30.36930059830823,False,-0.5518,0.1804,1,2,1,50.0,18.007614213197968,18.007614213197968,13.548148148148142,1.4518518518518577,历史1/2次成功; 当前距低点1.45%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
29,64.37523107950719,57.530273423208534,301510,固高科技,bottom_area,2024-08-27,20.1,2024-08-21,19.81,1.4639071176173788,3.9878849066128352,28.91998564764981,False,-1.999,0.7694,1,2,1,50.0,16.010654039656714,16.010654039656714,13.536092882382622,1.4639071176173788,历史1/2次成功; 当前距低点1.46%; 最新日涨幅-2.00%; 状态bottom_area; 底部未确认
30,64.10280474627199,56.029080837805104,603132,金徽股份,bottom_area,2024-08-27,10.93,2024-08-27,10.9,0.27522935779815927,2.3853211009174293,27.28485657104736,False,-2.2361,0.9454,1,2,1,50.0,33.20754716981132,33.20754716981132,14.72477064220184,0.27522935779815927,历史1/2次成功; 当前距低点0.28%; 最新日涨幅-2.24%; 状态bottom_area; 底部未确认
31,63.24406954916005,59.87279193015694,300718,长盛轴承,bottom_area,2024-08-27,13.08,2024-08-26,12.51,4.556354916067148,6.954436450839337,31.936887921653966,False,1.2384,9.8643,1,2,1,50.0,44.03914590747332,44.03914590747332,10.44364508393285,4.556354916067148,历史1/2次成功; 当前距低点4.56%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
32,61.84467511208424,54.51115942028986,002685,华东重机,bottom_area,2024-08-27,2.78,2024-08-27,2.76,0.724637681159421,2.898550724637684,29.94923857868021,False,-2.1127,2.1345,1,3,1,33.33333333333333,109.52380952380952,109.52380952380952,14.275362318840578,0.724637681159421,历史1/3次成功; 当前距低点0.72%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
33,61.562884308724655,54.13177652536143,002682,龙洲股份,bottom_area,2024-08-27,3.38,2024-08-27,3.36,0.5952380952380958,3.2738095238095335,30.14553014553014,False,-2.8736,2.1126,1,2,1,50.0,26.929674099485425,26.929674099485425,14.404761904761903,0.5952380952380958,历史1/2次成功; 当前距低点0.60%; 最新日涨幅-2.87%; 状态bottom_area; 底部未确认
34,60.702244547822346,55.98214079866515,002732,燕塘乳业,bottom_area,2024-08-27,13.42,2024-08-23,13.01,3.1514219830899317,5.918524212144502,29.599567099567103,False,0.4491,0.4663,1,3,1,33.33333333333333,25.344352617079892,25.344352617079892,11.848578016910068,3.1514219830899317,历史1/3次成功; 当前距低点3.15%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
35,60.55395886761482,52.96879991684135,600262,北方股份,bottom_area,2024-08-27,15.81,2024-08-27,15.76,0.31725888324873547,2.982233502538075,29.924410849266337,False,-2.6478,1.9397,1,2,1,50.0,17.269624573378834,17.269624573378834,14.682741116751263,0.31725888324873547,历史1/2次成功; 当前距低点0.32%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
36,60.10766370471634,53.012727272727275,002110,三钢闽光,bottom_area,2024-08-27,2.66,2024-08-23,2.64,0.7575757575757582,1.8939393939393872,29.787234042553184,False,-0.7463,0.2273,1,2,1,50.0,22.90322580645161,22.90322580645161,14.242424242424242,0.7575757575757582,历史1/2次成功; 当前距低点0.76%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
37,59.50345293854023,51.939499415881826,600990,四创电子,bottom_area,2024-08-27,14.76,2024-08-27,14.73,0.2036659877800364,3.054989816700606,27.079207920792076,False,-3.3399,1.5053,1,2,1,50.0,20.55837563451777,20.55837563451777,14.796334012219964,0.2036659877800364,历史1/2次成功; 当前距低点0.20%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
38,58.41840551299918,51.264368741299,300653,正海生物,bottom_area,2024-08-27,18.52,2024-08-27,18.43,0.4883342376559949,2.930005425935969,27.269139700078927,False,-1.8028,0.6911,1,3,1,33.33333333333333,29.647513278609367,29.647513278609367,14.511665762344006,0.4883342376559949,历史1/3次成功; 当前距低点0.49%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
39,58.07059821255078,50.75523301698631,301509,金凯生科,bottom_area,2024-08-27,25.64,2024-08-27,25.57,0.2737583105201419,3.949941337504881,28.67503486750349,False,-3.6452,2.9944,1,2,1,50.0,15.05054819877544,15.05054819877544,14.726241689479858,0.2737583105201419,历史1/2次成功; 当前距低点0.27%; 最新日涨幅-3.65%; 状态bottom_area; 底部未确认
40,56.9803252799312,49.77563656448496,002196,方正电机,bottom_area,2024-08-27,4.09,2024-08-23,4.08,0.24509803921568107,3.4313725490195996,30.37542662116041,False,-2.1531,2.0832,1,3,1,33.33333333333333,18.661971830985923,18.661971830985923,14.75490196078432,0.24509803921568107,历史1/3次成功; 当前距低点0.25%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
41,54.960944059853176,48.02533695652173,002735,王子新材,bottom_area,2024-08-27,7.7,2024-08-27,7.68,0.2604166666666727,5.078125000000008,27.47875354107649,False,-4.703,3.0499,1,4,1,25.0,21.043478260869563,21.043478260869563,14.739583333333329,0.2604166666666727,历史1/4次成功; 当前距低点0.26%; 最新日涨幅-4.70%; 状态bottom_area; 底部未确认
42,54.86645759371704,47.931406842566474,301337,亚华电子,bottom_area,2024-08-27,24.28,2024-08-27,24.22,0.2477291494632629,8.505367464905047,29.918981481481488,False,-8.3774,23.4761,1,3,1,33.33333333333333,18.994064354889115,18.994064354889115,14.752270850536735,0.2477291494632629,历史1/3次成功; 当前距低点0.25%; 最新日涨幅-8.38%; 状态bottom_area; 底部未确认
43,53.16560660728126,47.000796281497806,688202,美迪西,bottom_area,2024-08-27,23.97,2024-08-26,23.76,0.8838383838383723,4.419191919191907,28.904847396768403,False,-1.1954,1.2469,1,5,1,20.0,23.795418261555337,23.795418261555337,14.116161616161627,0.8838383838383723,历史1/5次成功; 当前距低点0.88%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
44,52.19238915357334,46.03672147191232,002531,天顺风能,bottom_area,2024-08-27,6.6,2024-08-27,6.55,0.7633587786259515,4.8854961832061115,27.30299667036626,False,-4.6243,1.6011,1,3,1,33.33333333333333,15.128205128205142,15.128205128205142,14.236641221374047,0.7633587786259515,历史1/3次成功; 当前距低点0.76%; 最新日涨幅-4.62%; 状态bottom_area; 底部未确认
