code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
000935,四川双马,2023-04-27,18.99,bottom_area,2023-04-25,18.68,1.6595289079229052,4.014989293361884,30.609212481426457,False,1
301313,凡拓数创,2023-04-27,32.36,bottom_area,2023-04-26,32.04,0.9987515605493142,7.990012484394514,28.97362003990246,False,2
300530,领湃科技,2023-04-27,22.09,bottom_area,2023-04-25,21.59,2.3158869847151458,6.947660954145437,32.6365054602184,False,3
605133,嵘泰股份,2023-04-27,28.02,bottom_area,2023-04-25,27.3,2.6373626373626333,5.567765567765566,28.79499217527387,False,1
688004,博汇科技,2023-04-27,34.47,bottom_area,2023-04-26,34.0,1.3823529411764672,14.970588235294127,31.313131313131315,False,1
688228,开普云,2023-04-27,45.59,bottom_area,2023-04-27,44.72,1.9454382826475953,6.618962432915923,29.29644268774704,False,1
002642,荣联科技,2023-04-27,6.69,bottom_area,2023-04-27,6.64,0.7530120481927818,4.066265060240971,28.138528138528144,False,2
000629,钒钛股份,2023-04-27,4.16,bottom_area,2023-04-25,4.08,1.960784313725492,9.803921568627459,31.08108108108108,False,1
300661,圣邦股份,2023-04-27,124.1,bottom_area,2023-04-25,119.58,3.7798963037297177,6.790433182806494,30.20079383609619,False,1
001210,金房能源,2023-04-27,22.43,bottom_area,2023-04-24,21.54,4.131847725162491,5.2924791086351,27.180527383367135,False,1
002795,永和智控,2023-04-27,10.47,bottom_area,2023-04-25,10.08,3.869047619047625,8.432539682539678,28.763250883392228,True,2
300582,英飞特,2023-04-27,12.8,bottom_area,2023-04-27,12.68,0.9463722397476418,3.4700315457413216,32.40938166311301,False,1
002261,拓维信息,2023-04-27,11.59,bottom_area,2023-04-27,11.37,1.9349164467898035,8.355321020228681,28.490566037735853,False,1
002385,大北农,2023-04-27,7.02,bottom_area,2023-04-25,6.85,2.4817518248175174,4.817518248175183,30.73811931243681,False,1
300353,东土科技,2023-04-27,10.99,bottom_area,2023-04-27,10.95,0.36529680365297645,3.744292237442924,29.354838709677423,False,1
002077,大港股份,2023-04-27,13.35,bottom_area,2023-04-27,13.23,0.907029478458044,4.610733182161749,28.05872756933116,False,1
