rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.36963864221734,79.87358974358975,000803,山高环能,bottom_area,2025-12-08,6.67,2025-12-05,6.5,2.615384615384614,3.8461538461538463,32.22106360792492,False,0.1502,1.9899,1,1,1,100.0,36.1111111111111,36.1111111111111,17.384615384615387,2.615384615384614,历史1/1次成功; 当前距低点2.62%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
2,89.97880755514446,79.95394721505157,603178,圣龙股份,bottom_area,2025-12-08,18.28,2025-12-05,17.66,3.510758776896948,3.850509626274064,28.182187881252542,False,0.9387,0.9366,1,1,1,100.0,47.51869476546566,47.51869476546566,16.48924122310305,3.510758776896948,历史1/1次成功; 当前距低点3.51%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
3,85.38858724140167,75.61019149197341,002176,江特电机,bottom_area,2025-12-08,9.65,2025-12-05,9.34,3.31905781584583,4.817987152034254,27.428127428127425,False,0.9414,4.001,1,1,1,100.0,21.81528662420382,21.81528662420382,16.680942184154173,3.31905781584583,历史1/1次成功; 当前距低点3.32%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
4,84.60298235678992,76.12010612353191,600550,保变电气,bottom_area,2025-12-08,9.44,2025-12-04,9.06,4.194260485651203,5.077262693156722,30.307692307692303,False,0.5325,2.753,1,1,1,100.0,35.285053929121716,35.285053929121716,15.805739514348799,4.194260485651203,历史1/1次成功; 当前距低点4.19%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
5,83.73115583066271,74.71644749021004,688766,普冉股份,bottom_area,2025-12-08,124.49,2025-11-21,120.0,3.7416666666666627,7.816666666666664,28.22966507177033,False,0.0,0.0,1,1,1,100.0,22.190577904355056,22.190577904355056,16.25833333333334,3.7416666666666627,历史1/1次成功; 当前距低点3.74%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
6,82.7436522182727,74.50388967379754,002291,遥望科技,bottom_area,2025-12-08,6.89,2025-12-05,6.61,4.236006051437206,5.143721633888046,28.77155172413792,False,0.4373,5.2425,1,1,1,100.0,27.107438016528935,27.107438016528935,15.763993948562794,4.236006051437206,历史1/1次成功; 当前距低点4.24%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
7,81.70477982124153,72.81759324419421,600104,上汽集团,bottom_area,2025-12-08,15.24,2025-11-21,14.7,3.673469387755109,7.959183673469387,28.74454677653902,True,-1.3592,0.6665,1,1,1,100.0,24.425287356321842,24.425287356321842,16.326530612244895,3.673469387755109,历史1/1次成功; 当前距低点3.67%; 最新日涨幅-1.36%; 状态bottom_area; 底部已确认
8,79.85381932025052,72.74608074300465,003038,鑫铂股份,bottom_area,2025-12-08,16.13,2025-11-24,15.38,4.8764629388816525,5.7867360208062335,28.76331635016211,False,1.2555,2.0877,1,1,1,100.0,25.507614213197975,25.507614213197975,15.123537061118347,4.8764629388816525,历史1/1次成功; 当前距低点4.88%; 最新日涨幅1.26%; 状态bottom_area; 底部未确认
