rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,72.68327272650204,71.80907528821078,002233,塔牌集团,bottom_area,2021-11-25,10.12,2021-11-10,9.79,3.3707865168539337,7.252298263534228,31.77700348432056,True,-0.1972,0.6573,1,1,1,100.0,15.292841648590022,15.292841648590022,4.629213483146066,3.3707865168539337,历史1/1次成功; 当前距低点3.37%; 最新日涨幅-0.20%; 状态bottom_area; 底部已确认
2,68.75158594594593,68.97229729729729,002554,惠博普,bottom_area,2021-11-25,3.0,2021-11-15,2.88,4.1666666666666705,7.291666666666666,27.088607594936715,True,-0.3322,2.7667,1,1,1,100.0,9.797297297297298,9.797297297297298,3.8333333333333295,4.1666666666666705,历史1/1次成功; 当前距低点4.17%; 最新日涨幅-0.33%; 状态bottom_area; 底部已确认
3,66.6416240026061,67.70760090816492,603069,海汽集团,confirmed_rebound,2021-11-25,14.99,2021-10-29,14.3,4.825174825174821,11.538461538461528,29.03225806451612,True,-1.3816,1.1497,1,1,1,100.0,21.284943599803825,21.284943599803825,3.1748251748251786,4.825174825174821,历史1/1次成功; 当前距低点4.83%; 最新日涨幅-1.38%; 状态confirmed_rebound; 底部已确认
