rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.74936882196056,69.67497217068643,002110,三钢闽光,bottom_area,2022-08-22,5.44,2022-08-03,5.39,0.9276437847866551,3.710575139146571,27.456258411843876,False,-0.5484,0.438,1,1,1,100.0,22.90322580645161,22.90322580645161,14.072356215213343,0.9276437847866551,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
2,76.0381039226699,71.90181662235182,600248,陕建股份,bottom_area,2022-08-22,4.65,2022-08-03,4.45,4.494382022471914,5.393258426966296,28.2258064516129,False,1.087,0.9619,1,1,1,100.0,16.28498727735369,16.28498727735369,10.505617977528086,4.494382022471914,历史1/1次成功; 当前距低点4.49%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
3,59.97819292757362,56.56491375915865,603180,金牌家居,bottom_area,2022-08-22,24.22,2022-08-10,23.21,4.3515725980180875,5.342524773804388,27.15003138731952,False,2.8014,1.4583,1,2,1,50.0,23.744619799139173,23.744619799139173,10.648427401981913,4.3515725980180875,历史1/2次成功; 当前距低点4.35%; 最新日涨幅2.80%; 状态bottom_area; 底部未确认
