rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.85555994144701,76.52462908767019,600331,宏达股份,bottom_area,2021-11-04,3.57,2021-11-02,3.48,2.5862068965517198,8.62068965517241,27.950310559006216,False,-1.6529,3.3966,1,1,1,100.0,40.221402214022135,40.221402214022135,12.41379310344828,2.5862068965517198,历史1/1次成功; 当前距低点2.59%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
2,80.62391860560889,72.94321475492897,002233,塔牌集团,bottom_area,2021-11-04,10.1,2021-11-02,9.89,2.1233569261880594,4.651162790697665,31.080139372822295,False,-0.5906,1.0916,1,1,1,100.0,15.292841648590022,15.292841648590022,12.87664307381194,2.1233569261880594,历史1/1次成功; 当前距低点2.12%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
3,80.22447375679594,73.42767352286717,300417,南华仪器,bottom_area,2021-11-04,11.23,2021-10-28,10.93,2.7447392497712784,5.946935041171092,27.80713342140027,False,-0.3549,2.3616,1,1,1,100.0,25.514403292181065,25.514403292181065,12.25526075022872,2.7447392497712784,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
4,79.26500424989723,74.1503281808922,603069,海汽集团,bottom_area,2021-11-04,14.86,2021-10-29,14.3,3.916083916083907,5.9440559440559415,29.03225806451612,False,2.2712,1.2899,1,1,1,100.0,21.284943599803825,21.284943599803825,11.083916083916092,3.916083916083907,历史1/1次成功; 当前距低点3.92%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
5,57.256406841508465,53.30414267923857,000695,滨海能源,bottom_area,2021-11-04,9.07,2021-11-03,8.75,3.65714285714286,7.771428571428568,30.05595523581135,False,-1.1983,2.4852,1,2,1,50.0,20.174346201743475,20.174346201743475,11.34285714285714,3.65714285714286,历史1/2次成功; 当前距低点3.66%; 最新日涨幅-1.20%; 状态bottom_area; 底部未确认
