rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.22169453277857,81.07168316547173,601086,国芳集团,bottom_area,2023-06-26,4.32,2023-06-26,4.27,1.1709601873536468,2.1077283372365514,28.83333333333334,False,0.0,1.5085,1,1,1,100.0,24.846625766871185,24.846625766871185,18.829039812646354,1.1709601873536468,历史1/1次成功; 当前距低点1.17%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,71.30424234488943,61.14159277753106,002395,双象股份,bottom_area,2023-06-26,11.07,2023-06-26,10.9,1.559633027522935,3.6697247706422047,29.677419354838708,False,-0.8953,3.6907,1,2,1,50.0,36.59976387249114,36.59976387249114,18.440366972477065,1.559633027522935,历史1/2次成功; 当前距低点1.56%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
13,71.09607746766731,62.250021745883814,000792,盐湖股份,bottom_area,2023-06-26,19.0,2023-05-30,18.5,2.7027027027027026,7.5675675675675595,29.49695121951219,True,0.6356,0.2604,1,2,1,50.0,24.904214559386965,24.904214559386965,17.2972972972973,2.7027027027027026,历史1/2次成功; 当前距低点2.70%; 最新日涨幅0.64%; 状态bottom_area; 底部已确认
14,66.51015944426098,57.93151092395805,002802,洪汇新材,bottom_area,2023-06-26,10.17,2023-05-12,9.93,2.4169184290030232,9.063444108761333,31.1373092926491,True,-0.8772,1.1943,1,2,1,50.0,20.65637065637066,20.65637065637066,17.583081570996978,2.4169184290030232,历史1/2次成功; 当前距低点2.42%; 最新日涨幅-0.88%; 状态bottom_area; 底部已确认
15,63.545385064313514,53.80114360459684,002545,东方铁塔,bottom_area,2023-06-26,6.99,2023-06-26,6.93,0.8658008658008731,2.0202020202020283,27.58620689655173,False,-0.1429,0.6719,1,2,1,50.0,28.468653648509758,28.468653648509758,19.13419913419913,0.8658008658008731,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
16,63.39263304007569,54.914975527730235,600984,建设机械,bottom_area,2023-06-26,4.34,2023-06-12,4.25,2.1176470588235263,7.9999999999999964,32.0,True,-2.4719,0.7505,1,3,1,33.33333333333333,20.21439509954057,20.21439509954057,17.882352941176475,2.1176470588235263,历史1/3次成功; 当前距低点2.12%; 最新日涨幅-2.47%; 状态bottom_area; 底部已确认
17,63.37033598721246,53.60067051731768,002299,圣农发展,bottom_area,2023-06-26,18.61,2023-06-26,18.46,0.812567713976157,2.275189599133251,27.00672202451561,False,-0.7996,0.4738,1,2,1,50.0,26.73830594184577,26.73830594184577,19.187432286023846,0.812567713976157,历史1/2次成功; 当前距低点0.81%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
18,62.41589278975385,55.98898784677855,000301,东方盛虹,bottom_area,2023-06-26,11.36,2023-06-09,10.92,4.029304029304025,9.432234432234427,27.586206896551722,True,0.531,0.3674,1,4,1,25.0,28.337639965546952,28.337639965546952,15.970695970695974,4.029304029304025,历史1/4次成功; 当前距低点4.03%; 最新日涨幅0.53%; 状态bottom_area; 底部已确认
19,61.26021333773272,51.31039648190542,601666,平煤股份,bottom_area,2023-06-26,7.23,2023-06-26,7.21,0.27739251040222557,1.5256588072122097,29.10521140609636,False,-1.3643,0.8104,1,3,1,33.33333333333333,27.30923694779115,27.30923694779115,19.722607489597777,0.27739251040222557,历史1/3次成功; 当前距低点0.28%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
20,60.34779939339046,50.626117424242445,000545,金浦钛业,bottom_area,2023-06-26,2.76,2023-06-26,2.75,0.3636363636363559,1.818181818181812,29.30591259640103,False,-1.0753,0.5721,1,3,1,33.33333333333333,24.6875,24.6875,19.636363636363647,0.3636363636363559,历史1/3次成功; 当前距低点0.36%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
21,59.529922178988315,49.60826848249027,002554,惠博普,bottom_area,2023-06-26,3.52,2023-06-26,3.52,0.0,2.5568181818181777,27.27272727272727,False,-2.2222,1.1992,1,4,1,25.0,28.404669260700388,28.404669260700388,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
