rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.43593262949622,80.76805634803,300712,永福股份,confirmed_rebound,2025-04-07,19.67,2025-04-07,19.46,1.0791366906474864,18.191161356628978,29.107468123861562,False,-19.1533,2.4731,4,4,4,100.0,14.991870982291754,25.401730531520393,6.920863309352514,1.0791366906474864,历史4/4次成功; 当前距低点1.08%; 最新日涨幅-19.15%; 状态confirmed_rebound; 底部未确认
75,79.45672132062634,74.71611278528418,300464,星徽股份,confirmed_rebound,2025-04-07,3.77,2025-04-07,3.74,0.8021390374331497,17.379679144385012,28.761904761904756,False,-19.2719,3.6235,4,4,4,100.0,18.897794573289044,23.68421052631579,7.197860962566851,0.8021390374331497,历史4/4次成功; 当前距低点0.80%; 最新日涨幅-19.27%; 状态confirmed_rebound; 底部未确认
76,79.41099970918637,76.46217940388897,300532,今天国际,confirmed_rebound,2025-04-07,10.04,2025-04-07,9.84,2.0325203252032447,18.191056910569113,32.74094326725906,False,-18.241,4.8949,2,2,2,100.0,36.86196637286212,57.57884028484233,5.967479674796755,2.0325203252032447,历史2/2次成功; 当前距低点2.03%; 最新日涨幅-18.24%; 状态confirmed_rebound; 底部未确认
77,79.37918361505915,73.49924408801772,301337,亚华电子,confirmed_rebound,2025-04-07,23.19,2025-04-07,23.19,0.0,18.844329452350138,32.78260869565217,False,-20.0069,8.0271,4,4,4,100.0,14.780882193643663,18.994064354889115,8.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
78,79.35451933233502,73.47640678919909,605080,浙江自然,bottom_area,2025-04-07,24.8,2025-04-07,24.8,0.0,0.0,28.899082568807344,False,-9.9819,0.1872,3,3,3,100.0,21.1097139204252,32.53424657534248,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
79,79.31407522760307,77.50347755477418,688258,卓易信息,confirmed_rebound,2025-04-07,31.95,2025-04-07,31.08,2.7992277992278027,17.37451737451737,28.221709006928407,False,-17.7606,5.2075,4,4,4,100.0,18.525359876417028,27.716894977168955,5.200772200772198,2.7992277992278027,历史4/4次成功; 当前距低点2.80%; 最新日涨幅-17.76%; 状态confirmed_rebound; 底部未确认
80,79.28178204334365,73.40905744754042,600255,鑫科材料,bottom_area,2025-04-07,3.03,2025-04-07,3.03,0.0,3.960396039603964,27.51196172248804,False,-10.089,3.1044,3,3,3,100.0,20.747620685701175,35.55555555555555,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.09%; 状态bottom_area; 底部未确认
81,79.27793007974373,73.40549081457752,300359,全通教育,confirmed_rebound,2025-04-07,4.74,2025-04-07,4.74,0.0,17.72151898734177,31.89655172413793,False,-19.9324,4.0485,4,4,4,100.0,14.276832336438266,18.19484240687678,8.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-19.93%; 状态confirmed_rebound; 底部未确认
82,79.26931859718883,73.39751721961927,002119,康强电子,bottom_area,2025-04-07,14.45,2025-04-07,14.45,0.0,2.7681660899654004,28.287841191067,False,-10.0249,3.0249,3,3,3,100.0,20.68557644956599,34.84698914116485,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
83,79.20591884339792,75.67702239789196,300355,蒙草生态,confirmed_rebound,2025-04-07,3.74,2025-04-07,3.68,1.630434782608697,18.206521739130423,32.723948811700176,False,-18.3406,6.9839,2,2,2,100.0,27.711901624945106,33.201581027668,6.369565217391303,1.630434782608697,历史2/2次成功; 当前距低点1.63%; 最新日涨幅-18.34%; 状态confirmed_rebound; 底部未确认
84,79.10651225619584,73.5809959560965,688280,精进电动,confirmed_rebound,2025-04-07,4.24,2025-04-07,4.23,0.23640661938533772,18.203309692671382,31.55339805825242,False,-19.8488,3.3692,3,3,3,100.0,22.526898109113223,32.37518910741301,7.763593380614663,0.23640661938533772,历史3/3次成功; 当前距低点0.24%; 最新日涨幅-19.85%; 状态confirmed_rebound; 底部未确认
85,79.04745354266346,73.19208661357727,601156,东航物流,bottom_area,2025-04-07,12.5,2025-04-07,12.5,0.0,4.0,30.632630410654826,False,-10.0072,2.7695,3,3,3,100.0,19.581110825684274,35.44877606527652,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
86,78.93304980990241,75.58682567451997,688061,灿瑞科技,confirmed_rebound,2025-04-07,24.45,2025-04-07,24.03,1.7478152309612904,15.23096129837703,29.073199527744986,False,-15.7478,3.1011,3,3,3,100.0,11.999163446837164,15.713159968479115,6.25218476903871,1.7478152309612904,历史3/3次成功; 当前距低点1.75%; 最新日涨幅-15.75%; 状态confirmed_rebound; 底部未确认
87,78.91053634251575,73.06531142825533,300449,汉邦高科,confirmed_rebound,2025-04-07,6.05,2025-04-07,6.05,0.0,16.198347107438025,30.61926605504588,False,-19.9735,10.4977,2,2,2,100.0,45.78124423793193,71.7557251908397,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-19.97%; 状态confirmed_rebound; 底部未确认
88,78.79493728513782,72.95827526401649,002664,信质集团,bottom_area,2025-04-07,14.58,2025-04-07,14.58,0.0,6.172839506172842,31.063829787234038,False,-10.0,3.0855,2,2,2,100.0,34.990727225895085,52.526315789473685,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
89,78.77824416197709,72.9428186684973,002085,万丰奥威,bottom_area,2025-04-07,15.4,2025-04-07,15.4,0.0,4.935064935064934,27.97006548175865,False,-9.9942,1.8093,3,3,3,100.0,18.240960583318742,27.236737925574023,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
90,78.61144841146785,74.26507917592131,300483,首华燃气,confirmed_rebound,2025-04-07,6.78,2025-04-07,6.71,1.0432190760059654,19.225037257824145,27.459459459459463,False,-19.0931,3.7923,2,2,2,100.0,12.922681017284448,14.124293785310735,6.956780923994035,1.0432190760059654,历史2/2次成功; 当前距低点1.04%; 最新日涨幅-19.09%; 状态confirmed_rebound; 底部未确认
91,78.59866518163011,72.77654183484269,600933,爱柯迪,bottom_area,2025-04-07,14.45,2025-04-07,14.45,0.0,3.806228373702427,31.839622641509436,False,-9.9688,0.9257,3,3,3,100.0,17.34699911205744,24.722838137472287,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
92,78.55613782319341,73.270676543602,688251,井松智能,confirmed_rebound,2025-04-07,15.87,2025-04-07,15.81,0.3795066413662158,14.800759013282718,30.044247787610622,False,-19.6862,4.9764,3,3,3,100.0,22.61264347267183,39.7972972972973,7.620493358633784,0.3795066413662158,历史3/3次成功; 当前距低点0.38%; 最新日涨幅-19.69%; 状态confirmed_rebound; 底部未确认
93,78.47031088198239,77.66690991615204,300474,景嘉微,confirmed_rebound,2025-04-07,64.5,2025-04-07,62.34,3.464870067372468,19.85883862688482,32.9244673983215,False,-17.1803,6.105,6,6,6,100.0,27.563514353555146,59.857142857142854,4.535129932627532,3.464870067372468,历史6/6次成功; 当前距低点3.46%; 最新日涨幅-17.18%; 状态confirmed_rebound; 底部未确认
94,78.46200000000002,72.65,002686,亿利达,bottom_area,2025-04-07,5.3,2025-04-07,5.3,0.0,5.471698113207548,31.964056482670095,False,-10.017,3.1219,1,1,1,100.0,75.68181818181817,75.68181818181817,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
95,78.45866548919669,72.64691248999694,300613,富瀚微,confirmed_rebound,2025-04-07,43.83,2025-04-07,43.83,0.0,19.119324663472515,32.662467352895995,False,-20.0037,4.2541,3,3,3,100.0,26.865120913961952,52.08163265306121,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
96,78.41126977051985,72.60302756529616,300389,艾比森,confirmed_rebound,2025-04-07,8.8,2025-04-07,8.8,0.0,18.295454545454536,28.10457516339869,False,-20.0,3.6401,3,3,3,100.0,26.62918045858155,56.07985480943739,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
97,78.1717684102262,73.84750229637653,300375,鹏翎股份,confirmed_rebound,2025-04-07,3.88,2025-04-07,3.84,1.0416666666666676,17.708333333333325,28.888888888888896,False,-19.1667,10.5307,2,2,2,100.0,10.658614496647974,11.74785100286532,6.958333333333333,1.0416666666666676,历史2/2次成功; 当前距低点1.04%; 最新日涨幅-19.17%; 状态confirmed_rebound; 底部未确认
98,78.12904963663888,72.57876405109238,300706,阿石创,confirmed_rebound,2025-04-07,17.69,2025-04-07,17.66,0.16987542468856817,17.723669309173268,30.08709422011085,False,-19.8459,4.9785,3,3,3,100.0,16.323010856894204,28.81508078994613,7.830124575311433,0.16987542468856817,历史3/3次成功; 当前距低点0.17%; 最新日涨幅-19.85%; 状态confirmed_rebound; 底部未确认
99,78.05176122351314,72.27014928103068,001217,华尔泰,bottom_area,2025-04-07,10.61,2025-04-07,10.61,0.0,3.9585296889726664,28.648285137861468,False,-10.0085,4.507,3,3,3,100.0,14.624458500164941,22.206095791001456,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
100,77.99816667140425,72.22052469574467,300424,航新科技,confirmed_rebound,2025-04-07,11.98,2025-04-07,11.98,0.0,19.782971619365604,32.84753363228699,False,-19.9733,5.4728,3,3,3,100.0,24.572713417982058,52.29885057471265,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.97%; 状态confirmed_rebound; 底部未确认
101,77.8366402589184,72.07096320270222,605319,无锡振华,bottom_area,2025-04-07,26.43,2025-04-07,26.43,0.0,4.956488838441161,29.875298487662505,False,-10.0102,2.474,3,3,3,100.0,13.553565605925918,17.248790972595383,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
102,77.79578866396761,72.03313765182186,002426,胜利精密,bottom_area,2025-04-07,2.73,2025-04-07,2.73,0.0,4.029304029304025,30.17902813299233,False,-9.901,2.1342,2,2,2,100.0,30.016869095816457,51.31578947368419,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
103,77.76113731355824,72.00105306810947,688183,生益电子,confirmed_rebound,2025-04-07,21.77,2025-04-07,21.77,0.0,11.62149747358751,31.063964534515513,False,-19.9926,2.4466,3,3,3,100.0,23.392758430696073,34.030631303698186,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
104,77.7492,71.99,300337,银邦股份,confirmed_rebound,2025-04-07,9.2,2025-04-07,9.2,0.0,15.760869565217403,29.50191570881227,False,-20.0,5.7562,4,5,4,80.0,51.38046630670999,131.5277777777778,8.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
105,77.62001897522657,74.21102139076639,301468,博盈特焊,confirmed_rebound,2025-04-07,19.54,2025-04-07,19.22,1.6649323621227903,12.33090530697191,27.471698113207548,False,-14.7469,3.667,1,1,1,100.0,36.91971600218461,36.91971600218461,6.335067637877209,1.6649323621227903,历史1/1次成功; 当前距低点1.66%; 最新日涨幅-14.75%; 状态confirmed_rebound; 底部未确认
106,77.61743324061197,71.86799374130737,002046,国机精工,bottom_area,2025-04-07,13.84,2025-04-07,13.84,0.0,4.624277456647403,27.50130958617077,False,-10.013,2.3739,2,2,2,100.0,29.12899860917941,45.75799721835883,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
107,77.49174035636402,71.75161144107778,300539,横河精密,confirmed_rebound,2025-04-07,11.14,2025-04-07,11.14,0.0,15.529622980251334,30.635118306351174,False,-20.0287,6.5219,3,3,3,100.0,22.051674414396718,39.25845147219192,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
108,77.40130302525463,71.66787317153207,300354,东华测试,confirmed_rebound,2025-04-07,34.54,2025-04-07,34.54,0.0,17.776491024898668,27.238255740467665,False,-20.0093,8.6508,2,2,2,100.0,38.26813533081753,39.34343434343434,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
109,77.3933818436528,73.55960510570405,300591,万里马,confirmed_rebound,2025-04-07,3.73,2025-04-07,3.68,1.3586956521739082,17.39130434782609,27.55905511811023,False,-18.913,10.7939,1,1,1,100.0,29.663608562691135,29.663608562691135,6.641304347826092,1.3586956521739082,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-18.91%; 状态confirmed_rebound; 底部未确认
110,77.27898420916597,76.34603872575552,301371,敷尔佳,confirmed_rebound,2025-04-07,29.46,2025-04-07,28.5,3.3684210526315814,19.19298245614035,27.425515660809786,False,-15.6116,5.0905,4,4,4,100.0,19.27977809545983,25.879396984924636,4.631578947368419,3.3684210526315814,历史4/4次成功; 当前距低点3.37%; 最新日涨幅-15.61%; 状态confirmed_rebound; 底部未确认
111,77.24536002943431,73.82342705758843,688215,瑞晟智能,confirmed_rebound,2025-04-07,20.4,2025-04-07,20.07,1.6442451420029809,17.090184354758346,29.106322854115152,False,-16.4961,2.0577,2,2,2,100.0,17.915623555673264,18.13676907829534,6.3557548579970184,1.6442451420029809,历史2/2次成功; 当前距低点1.64%; 最新日涨幅-16.50%; 状态confirmed_rebound; 底部未确认
112,77.24020505211297,74.16015831826077,688262,国芯科技,confirmed_rebound,2025-04-07,22.71,2025-04-07,22.29,1.884253028263803,18.438761776581426,29.57345971563981,False,-18.4853,4.9176,5,6,5,83.33333333333334,25.445816609510253,42.05186020293122,6.115746971736197,1.884253028263803,历史5/6次成功; 当前距低点1.88%; 最新日涨幅-18.49%; 状态confirmed_rebound; 底部未确认
113,77.13413361666836,71.42049408950774,603090,宏盛股份,bottom_area,2025-04-07,19.85,2025-04-07,19.85,0.0,3.8287153652392845,28.391053391053383,False,-9.9773,1.3506,3,3,3,100.0,10.056419836063139,11.718339464004206,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
114,77.11374411811562,71.40161492418112,001336,楚环科技,bottom_area,2025-04-07,17.46,2025-04-07,17.46,0.0,5.211912943871707,27.158948685857315,False,-10.0,14.6309,2,2,2,100.0,26.62158561387693,40.95427435387674,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
115,77.10079139859744,71.389621665368,601865,福莱特,bottom_area,2025-04-07,15.75,2025-04-07,15.75,0.0,4.634920634920638,30.340557275541798,False,-10.0,0.6535,2,2,2,100.0,26.557105727784926,39.24894003634159,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
116,77.02881640528209,73.77848322716373,300390,天华新能,confirmed_rebound,2025-04-07,17.36,2025-04-07,17.06,1.7584994138335328,18.757327080890988,32.56916996047431,False,-18.6123,3.9211,2,2,2,100.0,19.074526294108544,27.142173288654863,6.241500586166468,1.7584994138335328,历史2/2次成功; 当前距低点1.76%; 最新日涨幅-18.61%; 状态confirmed_rebound; 底部未确认
117,76.90262274212637,74.58239610894118,301538,骏鼎达,confirmed_rebound,2025-04-07,57.86,2025-04-07,56.5,2.407079646017698,15.823008849557517,30.246913580246915,False,-17.8825,5.9818,3,3,3,100.0,14.680310225061985,24.70246332687516,5.5929203539823025,2.407079646017698,历史3/3次成功; 当前距低点2.41%; 最新日涨幅-17.88%; 状态confirmed_rebound; 底部未确认
118,76.69348668252478,74.1198014701848,688325,赛微微电,confirmed_rebound,2025-04-07,38.13,2025-04-07,37.3,2.225201072386074,17.050938337801608,28.74880611270297,False,-16.7831,3.2862,3,3,3,100.0,9.963762985080864,11.195928753180654,5.774798927613927,2.225201072386074,历史3/3次成功; 当前距低点2.23%; 最新日涨幅-16.78%; 状态confirmed_rebound; 底部未确认
119,76.62086767845075,76.20794811892193,688237,超卓航科,confirmed_rebound,2025-04-07,20.08,2025-04-07,19.36,3.7190082644628046,23.19214876033059,29.006233956729005,False,-16.9905,2.1303,4,4,4,100.0,22.834876139231824,41.301843317972356,4.280991735537196,3.7190082644628046,历史4/4次成功; 当前距低点3.72%; 最新日涨幅-16.99%; 状态confirmed_rebound; 底部未确认
120,76.58773915944363,75.77942528968697,300639,凯普生物,confirmed_rebound,2025-04-07,4.8,2025-04-07,4.64,3.448275862068969,19.181034482758637,29.803328290468993,False,-16.8111,2.5602,5,5,5,100.0,17.21233470539903,33.27433628318583,4.551724137931031,3.448275862068969,历史5/5次成功; 当前距低点3.45%; 最新日涨幅-16.81%; 状态confirmed_rebound; 底部未确认
121,76.48771546391754,70.82195876288661,002283,天润工业,bottom_area,2025-04-07,5.81,2025-04-07,5.81,0.0,5.507745266781416,28.44827586206896,False,-9.9225,2.1772,2,2,2,100.0,23.505154639175263,33.402061855670105,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
122,76.48242940106499,70.81706426024536,301336,趣睡科技,confirmed_rebound,2025-04-07,64.58,2025-04-07,64.58,0.0,14.586559306286778,28.506586958928377,False,-20.005,11.4963,3,3,3,100.0,17.027227205620274,25.249584026622284,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
123,76.47749457274584,70.81249497476466,688025,杰普特,confirmed_rebound,2025-04-07,41.47,2025-04-07,41.47,0.0,13.576079093320478,29.711864406779664,False,-20.0039,5.1044,3,3,3,100.0,17.002661154648703,23.866292660121555,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
124,76.46865493288088,70.80431012303785,300577,开润股份,confirmed_rebound,2025-04-07,17.71,2025-04-07,17.71,0.0,11.744776962168256,28.44444444444444,False,-20.009,3.5618,3,3,3,100.0,16.95865657547232,23.626373626373624,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
125,76.45676762241233,70.79330335408548,301321,翰博高新,confirmed_rebound,2025-04-07,11.58,2025-04-07,11.58,0.0,14.680483592400684,29.51917224589166,False,-20.0276,5.2794,3,3,3,100.0,16.89948039830902,19.679430097951904,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
126,76.41541750860355,70.75501621166995,300615,欣天科技,confirmed_rebound,2025-04-07,9.97,2025-04-07,9.97,0.0,19.658976930792367,29.788732394366193,False,-19.9839,6.9347,3,3,3,100.0,16.693635546612654,24.306326304106545,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
127,76.36212090680101,70.70566750629723,601226,华电科工,bottom_area,2025-04-07,5.75,2025-04-07,5.75,0.0,6.434782608695653,31.220095693779896,False,-10.0156,1.6991,1,1,1,100.0,39.54659949622166,39.54659949622166,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
128,76.33031526705469,70.67621783986544,002036,联创电子,bottom_area,2025-04-07,9.86,2025-04-07,9.86,0.0,4.259634888438133,27.92397660818714,False,-9.9543,2.7449,5,6,5,83.33333333333334,25.49937906737692,67.13178294573642,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
129,76.30309320304286,70.65101222503968,600097,开创国际,bottom_area,2025-04-07,8.76,2025-04-07,8.76,0.0,7.420091324200917,32.09302325581396,False,-9.9692,5.0523,2,2,2,100.0,22.586087231396153,30.552291421856637,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
130,76.238421014269,73.27309293785713,688292,浩瀚深度,confirmed_rebound,2025-04-07,17.89,2025-04-07,17.55,1.9373219373219366,17.948717948717942,31.31115459882583,False,-16.4019,4.9584,2,2,2,100.0,18.54939223092011,19.078104993597968,6.062678062678064,1.9373219373219366,历史2/2次成功; 当前距低点1.94%; 最新日涨幅-16.40%; 状态confirmed_rebound; 底部未确认
131,76.23761878594294,70.59038776476199,300739,明阳电路,confirmed_rebound,2025-04-07,10.5,2025-04-07,10.5,0.0,18.0952380952381,32.17054263565892,False,-20.0305,3.9507,3,3,3,100.0,15.808536369688117,20.239999999999995,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
132,76.17734573915452,70.6785854395271,688073,毕得医药,confirmed_rebound,2025-04-07,37.81,2025-04-07,37.77,0.1059041567381497,17.81837437119406,27.155255544840884,False,-19.911,5.2177,1,1,1,100.0,38.65616621983914,38.65616621983914,7.89409584326185,0.1059041567381497,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-19.91%; 状态confirmed_rebound; 底部未确认
133,76.1615123659644,73.56110208254421,300596,利安隆,confirmed_rebound,2025-04-07,24.69,2025-04-07,24.16,2.193708609271528,16.307947019867555,28.87842213717986,False,-16.6442,3.7711,2,2,2,100.0,23.24063285851232,36.80132816823464,5.806291390728473,2.193708609271528,历史2/2次成功; 当前距低点2.19%; 最新日涨幅-16.64%; 状态confirmed_rebound; 底部未确认
134,76.13852344662357,70.49863282094775,002600,领益智造,bottom_area,2025-04-07,7.6,2025-04-07,7.6,0.0,0.5263157894736847,27.27272727272727,False,-9.9526,0.5522,5,6,5,83.33333333333334,24.54462090115277,38.59060402684564,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
135,76.10439683298068,70.46703410461174,300433,蓝思科技,confirmed_rebound,2025-04-07,18.06,2025-04-07,18.06,0.0,9.911406423034345,32.359550561797754,False,-20.0177,2.4156,3,3,3,100.0,15.145344648450243,20.659340659340668,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
136,76.06538828631287,70.43091507991932,300411,金盾股份,confirmed_rebound,2025-04-07,9.94,2025-04-07,9.94,0.0,17.706237424547282,30.586592178770957,False,-20.0322,6.2305,2,2,2,100.0,31.617823010318947,33.550488599348526,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
137,76.00413449030881,70.37419860213778,300438,鹏辉能源,confirmed_rebound,2025-04-07,21.36,2025-04-07,21.36,0.0,18.305243445692884,30.196078431372552,False,-20.0,4.6778,2,2,2,100.0,31.312895710418175,42.98561151079138,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
138,75.98216464573639,70.35385615345962,300448,浩云科技,confirmed_rebound,2025-04-07,5.42,2025-04-07,5.42,0.0,16.78966789667897,32.50311332503113,False,-20.059,5.3156,3,3,3,100.0,14.536861040105457,17.703349282296656,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.06%; 状态confirmed_rebound; 底部未确认
139,75.9657104747865,73.68910167910447,301571,国科天成,confirmed_rebound,2025-04-07,34.31,2025-04-07,33.5,2.417910447761201,20.59701492537313,31.013179571663922,False,-18.0755,7.6979,1,1,1,100.0,43.34374999999999,43.34374999999999,5.5820895522387985,2.417910447761201,历史1/1次成功; 当前距低点2.42%; 最新日涨幅-18.08%; 状态confirmed_rebound; 底部未确认
140,75.95721416127651,70.57677310568981,300480,光力科技,confirmed_rebound,2025-04-07,11.05,2025-04-07,11.03,0.18132366273799955,18.857660924750682,29.56577266922095,False,-19.8695,5.5654,5,6,5,83.33333333333334,25.144396362360865,39.69465648854962,7.818676337262001,0.18132366273799955,历史5/6次成功; 当前距低点0.18%; 最新日涨幅-19.87%; 状态confirmed_rebound; 底部未确认
141,75.94657873160791,70.32090623297029,300518,新迅达,confirmed_rebound,2025-04-07,7.9,2025-04-07,7.9,0.0,20.25316455696202,31.124673060156933,False,-19.9595,2.763,3,3,3,100.0,14.359710929947731,16.514806378132132,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.96%; 状态confirmed_rebound; 底部未确认
142,75.73902217347384,70.128724234698,300771,智莱科技,confirmed_rebound,2025-04-07,8.53,2025-04-07,8.53,0.0,17.23329425556859,28.797996661101845,False,-19.9812,6.0587,3,3,3,100.0,13.326474380096718,16.305732484076447,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
143,75.55287232642758,69.95636326521071,002265,建设工业,bottom_area,2025-04-07,18.62,2025-04-07,18.62,0.0,5.209452201933399,29.92096349266089,False,-10.0048,1.6684,5,6,5,83.33333333333334,21.629193182136394,41.46981627296587,8.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
144,75.5296531210386,69.93486400096167,002786,银宝山新,bottom_area,2025-04-07,8.09,2025-04-07,8.09,0.0,5.067985166872684,28.910369068541307,False,-10.0111,1.893,6,7,6,85.71428571428571,16.35487558120716,22.074688796680498,8.0,0.0,历史6/7次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
145,75.4922470992502,73.57821821666997,688333,铂力特,confirmed_rebound,2025-04-07,54.71,2025-04-07,53.29,2.664665040345284,16.344529930568587,31.66196460630932,False,-17.8652,5.1863,3,3,3,100.0,12.43900273471616,17.757827895774028,5.335334959654717,2.664665040345284,历史3/3次成功; 当前距低点2.66%; 最新日涨幅-17.87%; 状态confirmed_rebound; 底部未确认
146,75.48644718068554,69.89485850063475,002273,水晶光电,bottom_area,2025-04-07,18.59,2025-04-07,18.59,0.0,0.0,30.634328358208958,False,-9.9758,0.6836,2,2,2,100.0,18.520744627068574,26.34730538922157,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
147,75.44819309583859,69.8594380517024,002329,皇氏集团,bottom_area,2025-04-07,2.8,2025-04-07,2.8,0.0,5.000000000000004,32.367149758454104,False,-9.9678,4.6084,2,2,2,100.0,18.330312105926858,27.644230769230756,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
148,75.39436132086105,69.80959381561208,300421,力星股份,confirmed_rebound,2025-04-07,13.58,2025-04-07,13.58,0.0,14.06480117820324,30.678917815211843,False,-19.9764,17.5681,2,2,2,100.0,28.27738610544126,43.59974009096816,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
149,75.36572778827978,69.78308128544424,300798,锦鸡股份,confirmed_rebound,2025-04-07,6.19,2025-04-07,6.19,0.0,16.15508885298869,27.85547785547785,False,-20.0258,10.637,1,1,1,100.0,44.801512287334596,44.801512287334596,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
