rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.04729453834558,76.41396052137,301117,佳缘科技,bottom_area,2025-11-04,32.36,2025-11-03,31.85,1.6012558869701665,4.207221350078481,28.426966292134832,False,-1.1908,5.8682,1,1,1,100.0,27.552816901408463,27.552816901408463,18.398744113029835,1.6012558869701665,历史1/1次成功; 当前距低点1.60%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
2,87.52954001504554,75.56010938833981,605488,福莱新材,bottom_area,2025-11-04,30.68,2025-10-23,30.1,1.9269102990033167,8.239202657807299,27.64423076923077,True,-3.0648,2.2077,1,1,1,100.0,27.975617581007374,27.975617581007374,18.073089700996682,1.9269102990033167,历史1/1次成功; 当前距低点1.93%; 最新日涨幅-3.06%; 状态bottom_area; 底部已确认
3,85.7083644283451,72.4051620402295,603173,福斯达,bottom_area,2025-11-04,39.22,2025-11-04,38.93,0.7449267916773674,3.955818135114306,29.07633448715613,False,-2.9928,6.7572,1,1,1,100.0,35.34190927555856,35.34190927555856,19.255073208322635,0.7449267916773674,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
4,79.39217131570068,71.79251336898393,601619,嘉泽新能,bottom_area,2025-11-04,4.44,2025-10-29,4.25,4.470588235294127,6.588235294117653,28.451178451178453,False,-0.8929,3.5468,1,1,1,100.0,37.878787878787875,37.878787878787875,15.529411764705875,4.470588235294127,历史1/1次成功; 当前距低点4.47%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
5,68.77235688865605,59.70399640143942,002678,珠江钢琴,bottom_area,2025-11-04,5.03,2025-11-03,4.92,2.235772357723584,2.235772357723584,29.613733905579405,False,0.1992,1.6296,1,4,1,25.0,35.5191256830601,35.5191256830601,17.764227642276417,2.235772357723584,历史1/4次成功; 当前距低点2.24%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
6,66.39295759810341,59.35794222346995,002767,先锋电子,bottom_area,2025-11-04,19.71,2025-10-31,18.98,3.8461538461538485,4.583772391991575,27.47420710737486,False,-0.6552,3.8877,2,5,2,40.0,43.37189781021898,52.04379562043795,16.153846153846153,3.8461538461538485,历史2/5次成功; 当前距低点3.85%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
7,62.84300689354353,55.757279821627684,002123,梦网科技,bottom_area,2025-11-04,12.37,2025-10-31,11.96,3.428093645484936,4.682274247491628,31.066282420749282,False,-0.8814,1.6048,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,16.571906354515065,3.428093645484936,历史1/3次成功; 当前距低点3.43%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
8,57.75943708382061,52.558263992058805,000096,广聚能源,bottom_area,2025-11-04,11.54,2025-09-23,11.01,4.813805631244318,10.808356039963666,28.039215686274517,True,-0.9442,1.075,1,2,1,50.0,21.149144254278735,21.149144254278735,15.186194368755684,4.813805631244318,历史1/2次成功; 当前距低点4.81%; 最新日涨幅-0.94%; 状态bottom_area; 底部已确认
9,54.68236813200643,48.93497979408175,300563,神宇股份,bottom_area,2025-11-04,38.11,2025-10-23,36.68,3.8985823336968366,6.27044711014176,28.776699029126213,False,-0.574,2.8089,1,4,1,25.0,20.477137176938378,20.477137176938378,16.101417666303163,3.8985823336968366,历史1/4次成功; 当前距低点3.90%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
10,54.19762091503269,45.16468409586057,603192,汇得科技,bottom_area,2025-11-04,27.98,2025-11-04,27.98,0.0,3.2165832737669717,27.078446703153496,False,-10.0032,2.7001,1,5,1,20.0,25.562817719680464,25.562817719680464,20.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
