rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.58245222709787,87.11009259508207,002761,浙江建投,bottom_area,2025-01-09,8.2,2025-01-08,8.01,2.372034956304613,3.7453183520599342,28.482142857142854,False,0.0,1.0913,7,7,7,100.0,22.034044599228856,43.73730534867976,7.627965043695388,2.372034956304613,历史7/7次成功; 当前距低点2.37%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
55,68.54747816358922,66.3038962764637,688318,财富趋势,bottom_area,2025-01-09,153.94,2025-01-08,149.09,3.2530686162720466,6.640284391978003,28.960785248010673,False,-0.3754,1.4008,3,5,3,60.0,30.11232646002135,36.949152542372886,6.746931383727954,3.2530686162720466,历史3/5次成功; 当前距低点3.25%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
56,68.30615079519201,67.18096257746858,603026,石大胜华,bottom_area,2025-01-09,32.54,2025-01-08,31.25,4.127999999999997,4.959999999999991,27.05415499533147,False,1.7511,1.072,2,3,2,66.66666666666666,25.30180597205321,31.14618918600542,5.872000000000004,4.127999999999997,历史2/3次成功; 当前距低点4.13%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
57,67.54156684164168,67.2946141292408,002210,飞马国际,bottom_area,2025-01-09,2.18,2025-01-06,2.08,4.807692307692312,7.692307692307699,31.57894736842105,True,0.0,3.1245,2,3,2,66.66666666666666,25.050999592003254,32.558139534883715,5.192307692307688,4.807692307692312,历史2/3次成功; 当前距低点4.81%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
58,66.92424543057213,66.72205737791177,002617,露笑科技,bottom_area,2025-01-09,6.93,2025-01-08,6.61,4.841149773071095,7.11043872919818,28.9247311827957,True,0.1445,6.6222,3,5,3,60.0,20.160639035020765,36.60589060308556,5.158850226928906,4.841149773071095,历史3/5次成功; 当前距低点4.84%; 最新日涨幅0.14%; 状态bottom_area; 底部已确认
59,63.829333834607674,62.88604318680559,002183,怡亚通,bottom_area,2025-01-09,4.2,2025-01-06,4.03,4.21836228287841,5.459057071960291,27.90697674418604,False,0.0,1.002,2,4,2,50.0,22.76295264391594,31.948881789137378,5.7816377171215905,4.21836228287841,历史2/4次成功; 当前距低点4.22%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
60,62.3654765146358,61.54846153846154,000420,吉林化纤,bottom_area,2025-01-09,3.39,2025-01-08,3.25,4.307692307692312,5.230769230769228,30.257510729613735,False,0.8929,1.4933,1,2,1,50.0,53.9249146757679,53.9249146757679,5.692307692307689,4.307692307692312,历史1/2次成功; 当前距低点4.31%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
61,61.682431174511706,59.90456745235386,300363,博腾股份,bottom_area,2025-01-09,15.23,2025-01-08,14.72,3.464673913043477,5.095108695652174,29.93812470252261,False,-0.4575,1.1592,2,5,2,40.0,41.63453749512357,46.29503738953092,6.535326086956523,3.464673913043477,历史2/5次成功; 当前距低点3.46%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
62,60.88737640614585,60.66429300364135,002605,姚记科技,bottom_area,2025-01-09,25.29,2025-01-08,24.13,4.807293825113967,6.423539162867803,32.4468085106383,False,0.8775,2.7186,2,4,2,50.0,18.037220026350465,23.2121212121212,5.192706174886034,4.807293825113967,历史2/4次成功; 当前距低点4.81%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
63,59.48996200721479,56.24368235453683,600307,酒钢宏兴,bottom_area,2025-01-09,1.49,2025-01-06,1.46,2.054794520547947,4.79452054794521,27.722772277227726,False,-0.6667,0.5031,1,2,1,50.0,16.33663366336634,16.33663366336634,7.945205479452053,2.054794520547947,历史1/2次成功; 当前距低点2.05%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
64,59.322801847471645,57.217799201271056,001236,弘业期货,bottom_area,2025-01-09,8.97,2025-01-08,8.7,3.103448275862085,4.367816091954032,28.571428571428577,False,0.3356,2.0586,1,2,1,50.0,11.955168119551693,11.955168119551693,6.8965517241379155,3.103448275862085,历史1/2次成功; 当前距低点3.10%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
65,58.563557154995934,57.91937512846867,000503,国新健康,bottom_area,2025-01-09,10.16,2025-01-08,9.73,4.4193216855087325,5.858170606372048,32.89655172413793,False,1.1952,1.6691,1,2,1,50.0,31.85714285714286,31.85714285714286,5.5806783144912675,4.4193216855087325,历史1/2次成功; 当前距低点4.42%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
66,58.38626979591836,55.18551020408162,600300,维维股份,bottom_area,2025-01-09,3.0,2025-01-06,2.94,2.040816326530614,4.761904761904766,30.331753554502367,False,-0.3322,2.3198,1,2,1,50.0,10.47619047619048,10.47619047619048,7.959183673469386,2.040816326530614,历史1/2次成功; 当前距低点2.04%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
67,58.185479845512454,56.933989670101546,002624,完美世界,bottom_area,2025-01-09,9.69,2025-01-08,9.33,3.8585209003215373,4.60878885316184,31.54805575935437,False,0.7277,1.2654,1,2,1,50.0,19.685039370078737,19.685039370078737,6.141479099678463,3.8585209003215373,历史1/2次成功; 当前距低点3.86%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
68,56.42356078505895,56.20559883154819,300504,天邑股份,bottom_area,2025-01-09,15.73,2025-01-08,15.01,4.796802131912063,7.928047968021317,27.48792270531401,True,0.6398,3.9499,1,2,1,50.0,18.076923076923073,18.076923076923073,5.203197868087937,4.796802131912063,历史1/2次成功; 当前距低点4.80%; 最新日涨幅0.64%; 状态bottom_area; 底部已确认
69,56.25437025180649,55.525977011494255,688247,宣泰医药,bottom_area,2025-01-09,9.91,2025-01-06,9.5,4.3157894736842115,6.526315789473676,28.08478425435277,False,0.0,1.2107,1,2,1,50.0,17.72030651340996,17.72030651340996,5.6842105263157885,4.3157894736842115,历史1/2次成功; 当前距低点4.32%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
70,55.72713121733508,53.39896836468792,688003,天准科技,confirmed_rebound,2025-01-09,39.84,2025-01-07,38.77,2.7598658756770704,11.632705700283719,28.90152209792774,True,-1.0186,1.2505,1,2,1,50.0,10.706787963610925,10.706787963610925,7.240134124322931,2.7598658756770704,历史1/2次成功; 当前距低点2.76%; 最新日涨幅-1.02%; 状态confirmed_rebound; 底部已确认
71,55.31999439720823,55.254988528351355,300451,创业慧康,bottom_area,2025-01-09,4.25,2025-01-08,4.05,4.938271604938276,6.913580246913586,31.58783783783784,False,0.9501,2.5939,1,2,1,50.0,23.89380530973452,23.89380530973452,5.061728395061725,4.938271604938276,历史1/2次成功; 当前距低点4.94%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
72,54.36576481334559,52.53992700582945,301316,慧博云通,bottom_area,2025-01-09,20.92,2025-01-08,20.27,3.206709422792314,7.005426739023196,32.11654387139987,False,-1.3208,9.1464,1,2,1,50.0,10.544217687074834,10.544217687074834,6.793290577207686,3.206709422792314,历史1/2次成功; 当前距低点3.21%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
