rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.87353680607286,85.618753608338,000411,英特集团,bottom_area,2023-01-09,11.69,2023-01-05,11.54,1.2998266897747,2.253032928942821,31.675547661338076,False,0.5159,1.375,2,2,2,100.0,34.206228285076975,47.98426745329401,8.700173310225301,1.2998266897747,历史2/2次成功; 当前距低点1.30%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
2,86.63476010888537,83.30821995369888,688075,安旭生物,bottom_area,2023-01-09,86.35,2022-12-30,83.88,2.9446828803051965,3.93419170243206,29.441453566621806,False,-0.1734,2.3413,4,4,4,100.0,31.086542584917854,40.134529147982065,7.055317119694804,2.9446828803051965,历史4/4次成功; 当前距低点2.94%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
3,86.0399328013432,80.91973345102403,000650,仁和药业,bottom_area,2023-01-09,6.29,2022-12-27,6.18,1.7799352750809114,7.281553398058256,27.20848056537103,False,0.0,2.25,2,2,2,100.0,14.827881065637138,17.19038817005545,8.220064724919089,1.7799352750809114,历史2/2次成功; 当前距低点1.78%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,83.71194954811119,78.37520250105037,002838,道恩股份,bottom_area,2023-01-09,17.77,2022-12-30,17.5,1.5428571428571405,4.285714285714286,30.223285486443373,False,-1.0579,1.8128,2,2,2,100.0,20.71460638045511,24.95606326889279,8.45714285714286,1.5428571428571405,历史2/2次成功; 当前距低点1.54%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
5,81.8005060607801,76.32350171976516,002769,普路通,bottom_area,2023-01-09,8.18,2022-12-30,8.07,1.3630731102849991,7.558859975216846,27.817531305903394,True,-0.7282,1.2069,1,1,1,100.0,14.953271028037399,14.953271028037399,8.636926889715003,1.3630731102849991,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-0.73%; 状态bottom_area; 底部已确认
6,79.14468239004093,76.17844216417909,000919,金陵药业,bottom_area,2023-01-09,7.91,2022-12-29,7.68,2.9947916666666723,4.947916666666677,31.12107623318386,False,0.6361,1.4304,1,1,1,100.0,20.8955223880597,20.8955223880597,7.005208333333328,2.9947916666666723,历史1/1次成功; 当前距低点2.99%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
7,77.23029249127836,71.50593664079418,002420,毅昌科技,bottom_area,2023-01-09,7.37,2023-01-09,7.3,0.9589041095890449,2.3287671232876703,31.711880261927032,False,0.4087,4.8237,1,1,1,100.0,10.657193605683846,10.657193605683846,9.041095890410954,0.9589041095890449,历史1/1次成功; 当前距低点0.96%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
8,77.09867796619098,72.88577668945982,600158,中体产业,bottom_area,2023-01-09,8.46,2022-12-23,8.29,2.050663449939707,6.031363088057902,29.626485568760614,False,-0.4706,1.7523,1,1,1,100.0,14.092953523238386,14.092953523238386,7.949336550060293,2.050663449939707,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
9,75.78000628857721,75.29543172795177,002395,双象股份,bottom_area,2023-01-09,10.1,2023-01-03,9.65,4.663212435233153,6.321243523316056,29.355783308931183,False,0.2979,1.1327,1,1,1,100.0,36.59976387249114,36.59976387249114,5.336787564766848,4.663212435233153,历史1/1次成功; 当前距低点4.66%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
10,72.88556510685524,71.77186377245508,000059,华锦股份,bottom_area,2023-01-09,6.96,2022-12-23,6.68,4.19161676646707,5.988023952095814,27.233115468409586,False,0.7236,1.0026,1,1,1,100.0,11.874999999999996,11.874999999999996,5.808383233532931,4.19161676646707,历史1/1次成功; 当前距低点4.19%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
11,67.66670615035729,63.412688783677936,300434,金石亚药,bottom_area,2023-01-09,12.76,2023-01-09,12.56,1.5923566878980837,3.2643312101910835,27.733026467203675,False,0.157,3.9698,1,2,1,50.0,26.7379679144385,26.7379679144385,8.407643312101918,1.5923566878980837,历史1/2次成功; 当前距低点1.59%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
