rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.04227711419016,81.7345054945055,002663,普邦股份,bottom_area,2022-05-31,1.84,2022-05-31,1.82,1.0989010989010999,3.296703296703287,30.798479087452467,False,-1.6043,2.7359,1,1,1,100.0,66.45569620253163,66.45569620253163,8.9010989010989,1.0989010989010999,历史1/1次成功; 当前距低点1.10%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
2,81.96482869621367,78.6525101228913,603088,宁波精达,bottom_area,2022-05-31,6.53,2022-05-31,6.35,2.834645669291348,8.34645669291339,32.66171792152704,False,2.673,1.4909,1,1,1,100.0,32.23388305847077,32.23388305847077,7.165354330708652,2.834645669291348,历史1/1次成功; 当前距低点2.83%; 最新日涨幅2.67%; 状态bottom_area; 底部未确认
3,81.5277317095504,77.55038346747638,688317,之江生物,bottom_area,2022-05-31,39.23,2022-05-31,38.32,2.374739039665962,6.889352818371609,27.67081917704794,False,-3.9657,10.0108,2,2,2,100.0,36.69241117158478,38.96296296296296,7.625260960334039,2.374739039665962,历史2/2次成功; 当前距低点2.37%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
4,78.1649292312021,74.932355942312,688188,柏楚电子,bottom_area,2022-05-31,208.67,2022-05-26,203.02,2.782977046596383,5.6349128164712825,30.629399302945398,False,-1.3007,2.0351,1,1,1,100.0,34.07281509974057,34.07281509974057,7.217022953403617,2.782977046596383,历史1/1次成功; 当前距低点2.78%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
5,78.03591061229078,77.74602628445754,300480,光力科技,bottom_area,2022-05-31,16.36,2022-05-31,15.61,4.804612427930813,5.445227418321598,31.53508771929825,False,1.6149,1.3242,2,2,2,100.0,34.84162698999887,39.69465648854962,5.195387572069188,4.804612427930813,历史2/2次成功; 当前距低点4.80%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
6,77.2031836495495,74.40042780748665,601515,衢州东峰,bottom_area,2022-05-31,4.38,2022-05-27,4.25,3.0588235294117623,3.7647058823529442,28.571428571428577,False,1.3889,1.0052,1,1,1,100.0,12.121212121212132,12.121212121212132,6.941176470588238,3.0588235294117623,历史1/1次成功; 当前距低点3.06%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
7,76.08802285067344,73.82623303997066,605077,华康股份,bottom_area,2022-05-31,20.89,2022-05-26,20.2,3.4158415841584224,4.702970297029699,32.396251673360105,False,1.1133,1.0833,1,1,1,100.0,13.410493827160492,13.410493827160492,6.5841584158415785,3.4158415841584224,历史1/1次成功; 当前距低点3.42%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
8,68.10606564137892,64.76038829226451,000753,漳州发展,bottom_area,2022-05-31,3.91,2022-05-30,3.82,2.356020942408385,3.4031413612565538,29.259259259259267,False,1.5584,6.0481,1,2,1,50.0,43.344709897610926,43.344709897610926,7.643979057591616,2.356020942408385,历史1/2次成功; 当前距低点2.36%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
9,66.58565597505293,60.53241452277538,002309,中利集团,bottom_area,2022-05-31,4.61,2022-05-31,4.61,0.0,0.0,29.402756508422662,False,-4.9485,0.0447,2,3,2,66.66666666666666,23.740579871552146,30.136986301369873,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-4.95%; 状态bottom_area; 底部未确认
