rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.24807853667339,82.64388807027649,300437,清水源,bottom_area,2023-10-19,12.09,2023-10-19,11.9,1.5966386554621805,3.8655462184873866,29.082240762812877,False,0.5824,1.7366,5,6,5,83.33333333333334,24.628445545144793,30.330330330330323,13.403361344537817,1.5966386554621805,历史5/6次成功; 当前距低点1.60%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
2,89.13285295071108,78.78542668550539,002333,罗普斯金,bottom_area,2023-10-19,5.76,2023-10-19,5.71,0.8756567425569146,2.977232924693519,30.450669914738132,False,0.0,1.8347,2,2,2,100.0,32.10711859427502,46.728971962616825,14.124343257443083,0.8756567425569146,历史2/2次成功; 当前距低点0.88%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,88.64830767738965,78.81217838309344,300735,光弘科技,bottom_area,2023-10-19,17.92,2023-10-19,17.71,1.185770750988147,8.413325804630144,30.303030303030297,False,-6.9574,11.4788,2,2,2,100.0,28.901804813690458,31.262729124236255,13.814229249011852,1.185770750988147,历史2/2次成功; 当前距低点1.19%; 最新日涨幅-6.96%; 状态bottom_area; 底部未确认
4,86.28270924964055,75.71644688644686,000663,永安林业,bottom_area,2023-10-19,8.23,2023-10-19,8.19,0.48840048840049965,2.8083028083028134,27.96833773087071,False,-0.6039,1.2165,1,1,1,100.0,50.39215686274511,50.39215686274511,14.5115995115995,0.48840048840049965,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
5,84.8266673607367,73.91367369760701,301313,凡拓数创,bottom_area,2023-10-19,27.39,2023-10-19,27.36,0.1096491228070217,2.595029239766085,32.0248447204969,False,-0.7968,4.94,3,4,3,75.0,39.831579019392564,52.43243243243245,14.89035087719298,0.1096491228070217,历史3/4次成功; 当前距低点0.11%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
6,84.20529388266132,76.63029992041827,301378,通达海,bottom_area,2023-10-19,49.18,2023-10-19,48.01,2.4369922932722385,4.499062695271826,28.62027951234018,False,0.3878,3.0413,1,1,1,100.0,16.487324457413823,16.487324457413823,12.563007706727761,2.4369922932722385,历史1/1次成功; 当前距低点2.44%; 最新日涨幅0.39%; 状态bottom_area; 底部未确认
7,83.4965176322418,72.60566750629722,601226,华电科工,bottom_area,2023-10-19,5.61,2023-10-18,5.61,0.0,3.3868092691622014,31.16564417177914,False,-0.708,0.319,1,1,1,100.0,39.54659949622166,39.54659949622166,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
8,83.4809602553268,73.57229279357878,000006,深振业A,bottom_area,2023-10-19,4.21,2023-10-19,4.18,0.7177033492823026,2.1531100478468868,31.475409836065577,False,0.0,1.1045,1,1,1,100.0,18.809980806142043,18.809980806142043,14.282296650717697,0.7177033492823026,历史1/1次成功; 当前距低点0.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
9,83.45267172430016,73.40692307692306,000965,天保基建,bottom_area,2023-10-19,3.27,2023-10-19,3.25,0.6153846153846159,2.4615384615384635,29.193899782135073,False,0.0,1.3597,1,1,1,100.0,16.666666666666664,16.666666666666664,14.384615384615385,0.6153846153846159,历史1/1次成功; 当前距低点0.62%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
10,83.44941333021278,73.59034477561026,600032,浙江新能,bottom_area,2023-10-19,9.39,2023-10-19,9.32,0.7510729613733936,2.682403433476395,30.239520958083826,False,0.3205,1.3741,1,1,1,100.0,19.31608133086876,19.31608133086876,14.248927038626604,0.7510729613733936,历史1/1次成功; 当前距低点0.75%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
11,82.74380012219616,72.1671773699403,001322,箭牌家居,bottom_area,2023-10-19,12.49,2023-10-19,12.47,0.16038492381715777,2.0048115477145148,28.742857142857137,False,-1.0301,2.9268,1,1,1,100.0,26.897069872276486,26.897069872276486,14.839615076182842,0.16038492381715777,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
12,82.60880938627673,72.48589895476863,600004,白云机场,bottom_area,2023-10-19,10.39,2023-10-19,10.34,0.483558994197299,2.030947775628635,29.898305084745765,False,-1.0476,0.4004,1,1,1,100.0,32.57211538461537,32.57211538461537,14.5164410058027,0.483558994197299,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
13,81.08402456620443,70.62050071830829,600009,上海机场,bottom_area,2023-10-19,35.16,2023-10-19,35.13,0.08539709649870204,1.8787361229718091,28.2035561005518,False,-1.3191,0.4633,3,4,3,75.0,21.829065044759854,27.704918032786885,14.914602903501297,0.08539709649870204,历史3/4次成功; 当前距低点0.09%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
14,80.71806005127279,70.68331758034029,000524,岭南控股,bottom_area,2023-10-19,8.03,2023-10-19,8.0,0.374999999999992,1.8750000000000044,28.571428571428566,False,-0.4957,0.7696,1,1,1,100.0,21.550094517958406,21.550094517958406,14.625000000000007,0.374999999999992,历史1/1次成功; 当前距低点0.37%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
15,80.59087062658425,70.72755636318432,300351,永贵电器,bottom_area,2023-10-19,18.35,2023-10-19,18.26,0.49288061336254024,11.336254107338425,28.64400156311058,False,-13.2798,24.5135,1,1,1,100.0,33.447979363714516,33.447979363714516,14.50711938663746,0.49288061336254024,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-13.28%; 状态bottom_area; 底部未确认
16,72.15792502434277,64.26692307692309,688103,国力电子,bottom_area,2023-10-19,46.61,2023-10-18,46.02,1.282051282051274,4.5415036940460585,29.199999999999992,False,-0.9773,0.9566,1,2,1,50.0,57.609964966913196,57.609964966913196,13.717948717948724,1.282051282051274,历史1/2次成功; 当前距低点1.28%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
17,71.89552187866312,62.889923636422274,000928,中钢国际,bottom_area,2023-10-19,6.32,2023-10-19,6.3,0.31746031746032477,3.174603174603177,27.251732101616632,False,-2.0155,2.4151,2,3,2,66.66666666666666,17.833690825619026,18.798449612403097,14.682539682539675,0.31746031746032477,历史2/3次成功; 当前距低点0.32%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
18,71.42117358448547,63.394805024494005,000014,沙河股份,bottom_area,2023-10-19,11.03,2023-10-19,10.91,1.0999083409715786,2.6581118240146577,31.167192429022077,False,0.1817,1.9086,1,2,1,50.0,20.605355064027936,20.605355064027936,13.900091659028421,1.0999083409715786,历史1/2次成功; 当前距低点1.10%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
19,68.46323289363275,62.599641975012574,600322,津投城开,bottom_area,2023-10-19,2.29,2023-10-19,2.23,2.690582959641258,4.932735426008963,32.012195121951216,False,1.3274,3.7638,1,2,1,50.0,35.828877005347586,35.828877005347586,12.309417040358742,2.690582959641258,历史1/2次成功; 当前距低点2.69%; 最新日涨幅1.33%; 状态bottom_area; 底部未确认
20,66.23040750104275,58.40964096706331,000721,西安饮食,bottom_area,2023-10-19,10.68,2023-10-19,10.6,0.7547169811320762,2.9245283018867974,27.297668038408784,False,-1.476,3.0378,2,4,2,50.0,18.550514430346464,20.485175202156327,14.245283018867925,0.7547169811320762,历史2/4次成功; 当前距低点0.75%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
21,64.14710533079727,57.125170068027195,002069,獐子岛,bottom_area,2023-10-19,3.97,2023-10-19,3.92,1.2755102040816395,3.826530612244907,30.742049469964666,False,-0.2513,0.8195,1,3,1,33.33333333333333,30.967741935483854,30.967741935483854,13.724489795918359,1.2755102040816395,历史1/3次成功; 当前距低点1.28%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
22,62.38228730032853,55.38329896907216,002146,荣盛发展,bottom_area,2023-10-19,1.82,2023-10-19,1.8,1.111111111111112,3.8888888888888924,28.57142857142857,False,-0.5464,2.0708,1,3,1,33.33333333333333,19.587628865979376,19.587628865979376,13.888888888888888,1.111111111111112,历史1/3次成功; 当前距低点1.11%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
