rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,77.09277175434521,75.70398479499532,300562,乐心医疗,bottom_area,2023-02-03,10.03,2023-01-31,9.64,4.045643153526958,4.875518672199158,27.790262172284635,False,-0.6931,3.3757,3,3,3,100.0,20.365866586219184,22.71604938271605,5.954356846473042,4.045643153526958,历史3/3次成功; 当前距低点4.05%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
2,75.07482327796869,74.9006357529618,000715,中兴商业,bottom_area,2023-02-03,6.45,2023-01-19,6.15,4.878048780487801,7.317073170731696,31.05381165919282,True,-2.2727,4.6564,3,3,3,100.0,17.056919206849418,24.33862433862435,5.1219512195122,4.878048780487801,历史3/3次成功; 当前距低点4.88%; 最新日涨幅-2.27%; 状态bottom_area; 底部已确认
3,73.4430599612373,71.91486899509162,000650,仁和药业,bottom_area,2023-02-03,6.4,2023-01-12,6.16,3.8961038961038996,5.844155844155835,27.444051825677267,False,-1.5385,2.9572,2,2,2,100.0,14.827881065637138,17.19038817005545,6.103896103896101,3.8961038961038996,历史2/2次成功; 当前距低点3.90%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
4,66.63183288764313,66.35086829875587,300485,赛升药业,bottom_area,2023-02-03,12.28,2023-01-12,11.72,4.778156996587019,6.143344709897601,27.69895126465145,False,-0.8878,2.4742,1,1,1,100.0,12.392829306313327,12.392829306313327,5.221843003412982,4.778156996587019,历史1/1次成功; 当前距低点4.78%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
5,60.83646730985265,57.615932167684825,000419,通程控股,bottom_area,2023-02-03,6.19,2023-01-19,6.06,2.1452145214521585,4.620462046204625,29.039812646370024,False,-2.057,3.941,1,2,1,50.0,24.82269503546099,24.82269503546099,7.854785478547842,2.1452145214521585,历史1/2次成功; 当前距低点2.15%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
6,55.28247044134071,50.891338277885964,000721,西安饮食,bottom_area,2023-02-03,13.78,2023-02-03,13.69,0.6574141709276835,3.2870708546384306,27.757255936675463,False,-4.1058,12.4143,1,2,1,50.0,20.485175202156327,20.485175202156327,9.342585829072316,0.6574141709276835,历史1/2次成功; 当前距低点0.66%; 最新日涨幅-4.11%; 状态bottom_area; 底部未确认
7,54.87455644410066,53.34229032306559,002349,精华制药,bottom_area,2023-02-03,12.08,2023-01-19,11.67,3.5132819194515865,5.3984575835475646,28.44880441446965,False,-1.2265,2.4206,1,2,1,50.0,18.615984405458093,18.615984405458093,6.486718080548415,3.5132819194515865,历史1/2次成功; 当前距低点3.51%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
8,53.902771895384035,53.14897631779986,300434,金石亚药,bottom_area,2023-02-03,12.48,2023-01-19,11.97,4.2606516290726795,6.766917293233071,31.127733026467197,False,-1.3439,3.2435,1,2,1,50.0,26.7379679144385,26.7379679144385,5.739348370927321,4.2606516290726795,历史1/2次成功; 当前距低点4.26%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
9,50.495334158959906,49.809550492755285,002589,瑞康医药,bottom_area,2023-02-03,4.14,2023-01-31,3.97,4.282115869017619,5.2896725440805925,27.55474452554745,False,-0.4808,2.2692,1,3,1,33.33333333333333,28.49162011173183,28.49162011173183,5.717884130982381,4.282115869017619,历史1/3次成功; 当前距低点4.28%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
