code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
300411,金盾股份,2026-05-29,8.03,bottom_area,11.24,2026-05-28,7.95,1.0062893081760904,6.9182389937106885,29.270462633451956,28.558718861209968,False,3
000919,金陵药业,2026-05-29,6.34,bottom_area,8.83,2026-05-28,6.19,2.423263327948295,3.7156704361873913,29.898074745186857,28.19932049830125,False,3
300348,长亮科技,2026-05-29,10.17,bottom_area,14.95,2026-05-29,10.12,0.4940711462450663,4.249011857707525,32.30769230769231,31.97324414715719,False,2
601390,中国中铁,2026-05-29,4.77,bottom_area,6.47,2026-05-28,4.65,2.5806451612903056,3.6559139784946217,28.129829984544042,26.275115919629062,False,1
000913,钱江摩托,2026-05-29,11.4,bottom_area,15.85,2026-05-28,11.2,1.7857142857142954,4.553571428571443,29.33753943217666,28.075709779179807,False,1
601238,广汽集团,2026-05-29,6.07,bottom_area,8.67,2026-05-28,6.03,0.6633499170812609,3.1509121061359786,30.44982698961937,29.98846597462514,False,2
000912,泸天化,2026-05-29,3.77,bottom_area,5.43,2026-05-27,3.72,1.3440860215053716,3.763440860215045,31.491712707182312,30.57090239410681,False,4
002773,康弘药业,2026-05-29,21.0,bottom_area,30.6,2026-05-28,20.57,2.090422946037918,4.132231404958684,32.77777777777778,31.37254901960785,False,1
300355,蒙草生态,2026-05-29,3.18,bottom_area,4.38,2026-05-27,3.15,0.9523809523809603,6.349206349206354,28.08219178082192,27.397260273972595,False,3
002987,京北方,2026-05-29,11.45,bottom_area,15.99,2026-05-29,11.41,0.3505696757230425,4.294478527607364,28.64290181363352,28.392745465916203,False,2
300272,开能健康,2026-05-29,6.13,bottom_area,9.02,2026-05-29,6.12,0.16339869281045402,5.555555555555554,32.150776053215075,32.03991130820399,False,1
600135,乐凯胶片,2026-05-29,9.15,bottom_area,12.8,2026-05-29,9.07,0.8820286659316435,7.166482910694601,29.140625000000004,28.515625,False,2
002300,太阳电缆,2026-05-29,8.55,bottom_area,11.73,2026-05-27,8.45,1.1834319526627388,4.970414201183432,27.962489343563522,27.109974424552423,False,3
603520,司太立,2026-05-29,10.3,bottom_area,14.37,2026-05-29,10.18,1.1787819253438212,6.385068762278983,29.15796798886569,28.322894919972157,False,1
301421,波长光电,2026-05-29,97.0,bottom_area,136.0,2026-05-29,94.5,2.6455026455026456,16.402116402116402,30.514705882352942,28.676470588235293,False,4
002760,凤形股份,2026-05-29,19.25,bottom_area,26.5,2026-05-29,18.99,1.3691416535018512,11.37440758293839,28.339622641509436,27.358490566037734,False,1
603325,博隆技术,2026-05-29,54.31,bottom_area,77.95,2026-05-29,54.12,0.3510716925351161,2.4759793052476042,30.57087876844131,30.327132777421422,False,1
603230,内蒙新华,2026-05-29,9.76,bottom_area,13.4,2026-05-28,9.63,1.349948078920031,3.219106957424701,28.134328358208947,27.164179104477615,False,2
300798,锦鸡股份,2026-05-29,7.88,bottom_area,11.45,2026-05-29,7.84,0.5102040816326535,6.8877551020408285,31.52838427947598,31.17903930131004,False,1
002252,上海莱士,2026-05-29,5.31,bottom_area,7.26,2026-05-27,5.13,3.5087719298245554,3.8986354775828493,29.338842975206607,26.85950413223141,False,1
601136,首创证券,2026-05-29,14.56,bottom_area,21.55,2026-05-28,14.56,0.0,2.884615384615384,32.43619489559165,32.43619489559165,False,1
601186,中国铁建,2026-05-29,6.4,bottom_area,8.93,2026-05-28,6.2,3.2258064516129057,4.032258064516129,30.571108622620375,28.331466965285546,False,1
605089,味知香,2026-05-29,22.49,bottom_area,31.08,2026-05-27,21.51,4.556020455602031,5.299860529986039,30.79150579150578,27.638352638352636,False,2
600808,马钢股份,2026-05-29,2.95,bottom_area,4.2,2026-05-28,2.94,0.3401360544217766,3.7414965986394515,30.000000000000004,29.761904761904763,False,1
601800,中国交建,2026-05-29,6.45,bottom_area,8.55,2026-05-27,6.17,4.538087520259324,5.186385737439227,27.836257309941526,24.561403508771935,False,1
300292,吴通控股,2026-05-29,5.39,bottom_area,7.3,2026-05-28,5.25,2.6666666666666607,6.285714285714287,28.082191780821912,26.164383561643838,False,1
688228,开普云,2026-05-29,88.44,bottom_area,121.5,2026-05-29,88.03,0.46575031239349834,10.155628762921728,27.54732510288066,27.209876543209877,False,5
002297,博云新材,2026-05-29,20.61,bottom_area,29.24,2026-05-29,20.61,0.0,6.744298884036878,29.51436388508892,29.51436388508892,False,1
301068,大地海洋,2026-05-29,28.74,bottom_area,39.5,2026-05-29,28.55,0.6654991243432494,7.3555166374781,27.72151898734177,27.240506329113927,False,1
000762,西藏矿业,2026-05-29,29.57,bottom_area,41.43,2026-05-29,29.5,0.2372881355932213,4.338983050847461,28.795558773835385,28.62659908279025,False,2
300536,农尚环境,2026-05-29,10.56,bottom_area,14.54,2026-05-29,10.42,1.3435700575815794,8.349328214971202,28.335625859697384,27.372764786795038,False,4
688793,倍轻松,2026-05-29,18.26,bottom_area,25.73,2026-05-29,18.1,0.8839779005524869,7.40331491712707,29.65410027205596,29.032258064516125,False,1
688778,厦钨新能,2026-05-29,62.82,bottom_area,86.8,2026-05-29,62.4,0.6730769230769258,5.833333333333346,28.110599078341014,27.626728110599075,False,1
300164,通源石油,2026-05-29,9.92,bottom_area,14.13,2026-05-28,9.84,0.8130081300813016,6.605691056910573,30.36093418259024,29.79476291578203,False,3
301225,恒勃股份,2026-05-29,91.04,bottom_area,134.46,2026-05-29,90.18,0.9536482590374799,10.390330450210678,32.93172690763052,32.292131488918635,False,3
000829,天音控股,2026-05-29,8.43,bottom_area,12.03,2026-05-28,8.39,0.4767580452920041,4.05244338498212,30.257689110556935,29.925187032418954,False,3
600009,上海机场,2026-05-29,25.07,bottom_area,34.16,2026-05-29,24.82,1.0072522159548751,3.1023368251410135,27.34192037470725,26.610070257611234,False,2
688552,航天南湖,2026-05-29,31.3,bottom_area,42.49,2026-05-29,30.87,1.3929381276320043,7.547781017168778,27.347611202635914,26.33560837844199,False,2
300762,上海瀚讯,2026-05-29,33.63,bottom_area,49.44,2026-05-29,33.22,1.2341962673088613,10.084286574352804,32.807443365695796,31.97815533980582,False,2
688166,博瑞医药,2026-05-29,51.79,bottom_area,72.88,2026-05-29,50.18,3.2084495815065757,6.516540454364295,31.147091108671788,28.937980241492863,False,2
300657,弘信电子,2026-05-29,40.65,bottom_area,58.55,2026-05-29,40.21,1.094255160407853,10.917682168614775,31.323654995730138,30.572160546541415,False,2
603178,圣龙股份,2026-05-29,17.57,bottom_area,24.0,2026-05-29,17.41,0.9190120620333151,6.318207926479043,27.458333333333336,26.791666666666664,False,6
600078,澄星股份,2026-05-29,12.25,bottom_area,16.88,2026-05-29,12.18,0.5747126436781632,5.747126436781618,27.843601895734594,27.428909952606627,False,2
