rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,102.30995315311314,87.48221688221281,603356,华菱精工,bottom_area,2023-03-31,12.26,2023-02-08,16.95,2023-03-31,12.09,1.4061207609594701,2.0678246484698097,28.672566371681413,27.66961651917404,False,0.40950040950040734,2.830358482075896,3,3,3,100.0,28.861140952690363,38.38297872340427,2020-06-02; 2022-04-27; 2022-10-11,18.593879239040533,1.4061207609594701,历史3/3次成功; 当前距低点1.41%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
2,90.32452208387136,78.36742971498678,002917,金奥博,bottom_area,2023-03-31,10.67,2023-02-20,14.6,2023-03-29,10.44,2.203065134099621,3.4482758620689773,28.493150684931507,26.91780821917808,False,0.5655042412818112,1.7461878430922475,3,4,3,75.0,27.125904412547946,31.688804554079713,2020-02-04; 2022-02-07; 2022-04-27,17.79693486590038,2.203065134099621,历史3/4次成功; 当前距低点2.20%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
3,88.12877856903515,76.23396786912483,603315,福鞍股份,bottom_area,2023-03-31,14.51,2023-01-31,19.86,2023-03-31,14.22,2.039381153305198,2.67229254571026,28.398791540785496,26.938569989929505,False,-0.06887052341597588,0.8524616748832741,3,4,3,75.0,36.12234891753053,42.96419650291423,2015-06-30; 2015-07-29; 2022-04-27,17.960618846694803,2.039381153305198,历史3/4次成功; 当前距低点2.04%; 最新日涨幅-0.07%; 状态bottom_area; 底部未确认
4,85.17055379324067,72.03945377333055,603267,鸿远电子,bottom_area,2023-03-31,76.96,2023-01-30,106.99,2023-03-30,76.34,0.8121561435682345,2.436468430704741,28.647537153004947,28.068043742405834,False,-0.9013649240278143,0.9739879043307176,1,1,1,100.0,34.19983753046304,34.19983753046304,2020-06-12,19.187843856431765,0.8121561435682345,历史1/1次成功; 当前距低点0.81%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
5,80.52030999263187,71.36182207776555,002660,茂硕电源,bottom_area,2023-03-31,9.21,2023-02-14,12.43,2023-03-20,8.91,3.367003367003375,7.519640852974185,28.31858407079646,25.905068382944478,True,1.320132013201336,1.4270523412213028,5,9,5,55.55555555555556,36.665058417442836,63.57894736842105,2012-12-04; 2015-06-30; 2019-02-01; 2020-02-04; 2022-10-10,16.632996632996626,3.367003367003375,历史5/9次成功; 当前距低点3.37%; 最新日涨幅1.32%; 状态bottom_area; 底部已确认
6,79.1863785258715,70.73124606982097,688559,海目星,bottom_area,2023-03-31,50.31,2023-01-31,68.0,2023-03-20,48.47,3.7961625747885366,7.220961419434701,28.72058823529412,26.01470588235294,True,1.5338042381433104,1.3009012585551059,2,3,2,66.66666666666666,31.128118675656786,35.95706618962433,2022-04-27; 2022-09-02,16.203837425211464,3.7961625747885366,历史2/3次成功; 当前距低点3.80%; 最新日涨幅1.53%; 状态bottom_area; 底部已确认
7,78.99683283348742,67.77992049979574,002347,泰尔股份,bottom_area,2023-03-31,5.1,2023-02-06,7.08,2023-03-20,5.02,1.5936254980079698,6.175298804780887,29.09604519774012,27.966101694915256,False,0.5917159763313418,0.9969133696081943,4,9,4,44.44444444444444,28.936965183563473,33.1444759206799,2017-04-27; 2018-02-07; 2020-02-04; 2022-04-26,18.406374501992033,1.5936254980079698,历史4/9次成功; 当前距低点1.59%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
8,78.60394368517244,67.4165528685892,002708,光洋股份,bottom_area,2023-03-31,6.46,2023-02-02,9.32,2023-03-20,6.36,1.5723270440251518,6.132075471698108,31.759656652360512,30.68669527896996,False,0.7800312012480548,1.0857114731594948,4,9,4,44.44444444444444,26.722297945459367,35.522388059701484,2015-06-30; 2015-07-06; 2020-02-04; 2022-09-15,18.42767295597485,1.5723270440251518,历史4/9次成功; 当前距低点1.57%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
9,78.32934392938336,68.3604947616753,600773,西藏城投,bottom_area,2023-03-31,14.62,2023-02-10,20.01,2023-03-30,14.26,2.524544179523138,6.171107994389907,28.735632183908056,26.936531734132945,False,0.966850828729271,1.1456652341910454,9,18,9,50.0,31.43255640316156,46.995708154506424,1998-03-24; 1998-08-18; 2005-04-01; 2006-04-26; 2007-10-29; 2011-01-25; 2015-09-07; 2018-02-09; 2020-02-04,17.475455820476864,2.524544179523138,历史9/18次成功; 当前距低点2.52%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
10,77.28483714697951,66.70044697044828,002162,悦心健康,bottom_area,2023-03-31,4.26,2023-02-17,5.88,2023-03-30,4.18,1.913875598086126,3.1100478468899495,28.911564625850346,27.551020408163268,False,0.7092198581560183,0.8830106073766808,5,11,5,45.45454545454545,24.87043825754206,29.83770287141074,2009-08-18; 2010-07-02; 2012-07-31; 2015-08-26; 2018-02-06,18.086124401913874,1.913875598086126,历史5/11次成功; 当前距低点1.91%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
11,74.64677224571707,64.60656311325224,002374,中锐股份,bottom_area,2023-03-31,4.44,2023-01-05,6.18,2023-03-30,4.35,2.0689655172413968,2.7586206896551753,29.611650485436897,28.155339805825236,False,1.8348623853211121,1.5464205889431324,3,7,3,42.857142857142854,21.14180602760245,21.809744779582363,2015-07-13; 2018-02-07; 2021-01-13,17.931034482758605,2.0689655172413968,历史3/7次成功; 当前距低点2.07%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
12,71.1344050003636,61.63540801086997,300776,帝尔激光,bottom_area,2023-03-31,108.36,2023-02-27,146.17,2023-03-30,106.1,2.130065975494821,4.71253534401508,27.413285899979474,25.867141000205233,False,-0.5232718259432723,1.7398370450538971,2,5,2,40.0,34.58042169353857,35.19495998637836,2020-02-04; 2021-08-20,17.86993402450518,2.130065975494821,历史2/5次成功; 当前距低点2.13%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
13,70.94998694476347,61.17583620089479,300718,长盛轴承,bottom_area,2023-03-31,17.5,2023-01-30,23.89,2023-03-29,17.18,1.8626309662398155,3.608847497089645,28.08706571787359,26.74759313520302,False,0.9227220299884653,1.7750167000137256,1,3,1,33.33333333333333,37.46936274509803,37.46936274509803,2018-02-06,18.137369033760187,1.8626309662398155,历史1/3次成功; 当前距低点1.86%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
