rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,73.38086447171008,73.01932554093064,600009,上海机场,bottom_area,2021-08-02,37.97,2021-08-02,36.6,3.7431693989070967,5.027322404371574,30.747398297067168,False,-1.5045,2.4147,2,2,2,100.0,18.89113855074634,20.250284414106932,4.256830601092903,3.7431693989070967,历史2/2次成功; 当前距低点3.74%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
2,71.53732594137128,72.21316094399319,603232,格尔软件,bottom_area,2021-08-02,15.13,2021-07-28,14.48,4.488950276243096,4.972375690607727,28.245787908820613,False,2.5068,1.1702,1,1,1,100.0,17.89229878401853,17.89229878401853,3.5110497237569045,4.488950276243096,历史1/1次成功; 当前距低点4.49%; 最新日涨幅2.51%; 状态bottom_area; 底部未确认
3,69.48851402191349,70.35109506490183,605090,九丰能源,bottom_area,2021-08-02,27.73,2021-07-28,26.5,4.641509433962266,5.358490566037742,31.753798609322686,False,1.6496,3.1998,1,1,1,100.0,9.751271905031079,9.751271905031079,3.358490566037734,4.641509433962266,历史1/1次成功; 当前距低点4.64%; 最新日涨幅1.65%; 状态bottom_area; 底部未确认
4,64.54007683845641,65.56500099189292,000796,凯撒旅业,bottom_area,2021-08-02,6.96,2021-08-02,6.64,4.81927710843374,6.024096385542174,28.138528138528144,False,-1.2766,1.0552,1,1,1,100.0,8.67178924259057,8.67178924259057,3.18072289156626,4.81927710843374,历史1/1次成功; 当前距低点4.82%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
