code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
300580,贝斯特,2024-04-11,24.61,bottom_area,2024-04-09,24.32,1.1924342105263122,7.565789473684211,28.153618906942395,True,1
002611,东方精工,2024-04-11,6.65,bottom_area,2024-04-11,6.42,3.5825545171339632,5.451713395638624,30.818965517241377,False,1
300548,长芯博创,2024-04-11,23.02,bottom_area,2024-04-10,22.9,0.5240174672489127,4.803493449781666,31.641791044776124,False,1
603178,圣龙股份,2024-04-11,27.65,bottom_area,2024-04-11,27.01,2.369492780451673,3.6282858200666306,30.743589743589737,False,3
300474,景嘉微,2024-04-11,65.91,bottom_area,2024-04-11,65.05,1.3220599538816287,3.7202152190622626,30.2711973416229,False,2
603106,恒银科技,2024-04-11,5.33,bottom_area,2024-04-11,5.22,2.1072796934865963,3.8314176245210767,29.268292682926834,False,2
002676,顺威股份,2024-04-11,4.08,bottom_area,2024-04-10,4.04,0.990099009900991,4.207920792079206,27.72808586762075,False,2
688327,云从科技,2024-04-11,11.91,bottom_area,2024-04-10,11.6,2.6724137931034524,6.2931034482758665,30.162552679108973,False,3
688220,翱捷科技,2024-04-11,37.56,bottom_area,2024-04-09,37.26,0.8051529790660341,5.475040257648951,31.254612546125472,False,2
688167,炬光科技,2024-04-11,73.71,bottom_area,2024-04-11,73.71,0.0,2.631935965269315,27.012575502525003,False,2
002796,世嘉科技,2024-04-11,11.39,confirmed_rebound,2024-04-11,11.39,0.0,22.300263388937655,32.24271267102914,False,2
002657,中科金财,2024-04-11,14.04,bottom_area,2024-04-10,13.53,3.769401330376939,4.951958610495195,29.08805031446541,False,1
603188,亚邦股份,2024-04-11,2.76,bottom_area,2024-04-11,2.7,2.2222222222222077,6.296296296296293,27.419354838709676,False,1
002309,中利集团,2024-04-11,1.82,bottom_area,2024-04-11,1.78,2.247191011235957,5.056179775280904,28.799999999999997,False,1
000002,万科A,2024-04-11,7.44,bottom_area,2024-04-11,7.31,1.7783857729138275,2.7359781121751054,28.333333333333332,False,1
688131,皓元医药,2024-04-11,32.7,bottom_area,2024-04-09,31.8,2.8301886792452895,8.144654088050315,27.727272727272727,True,1
300637,扬帆新材,2024-04-11,7.9,bottom_area,2024-04-10,7.58,4.221635883905018,11.873350923482855,31.402714932126703,True,1
300426,华智数媒,2024-04-11,8.49,bottom_area,2024-04-11,8.09,4.944375772558719,6.922126081582207,28.407079646017703,False,1
002708,光洋股份,2024-04-11,8.29,bottom_area,2024-04-10,8.0,3.6249999999999893,12.250000000000005,27.20655141037307,False,1
