rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.37239954075778,87.6046153846154,300735,光弘科技,bottom_area,2024-01-23,18.09,2024-01-22,17.55,3.0769230769230718,8.660968660968658,27.178423236514526,False,2.6092,3.0496,3,3,3,100.0,50.43111523258737,93.48973607038124,16.92307692307693,3.0769230769230718,历史3/3次成功; 当前距低点3.08%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
12,90.66056614118592,78.9744778628341,002151,北斗星通,bottom_area,2024-01-23,26.64,2024-01-23,26.01,2.4221453287197194,3.344867358708179,28.641975308641975,False,0.9091,1.1087,1,1,1,100.0,28.90843662534986,28.90843662534986,17.57785467128028,2.4221453287197194,历史1/1次成功; 当前距低点2.42%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
13,89.89689570798207,76.37950040393655,000989,九芝堂,bottom_area,2024-01-23,8.6,2024-01-23,8.51,1.057579318448882,3.6427732079906052,27.2027373823781,False,-0.578,2.0475,1,1,1,100.0,20.703125,20.703125,18.94242068155112,1.057579318448882,历史1/1次成功; 当前距低点1.06%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
14,89.8232279674317,79.18626676076217,002495,佳隆股份,bottom_area,2024-01-23,2.68,2024-01-22,2.6,3.0769230769230793,10.769230769230761,27.97783933518005,False,0.3745,3.3942,1,1,1,100.0,38.07339449541283,38.07339449541283,16.92307692307692,3.0769230769230793,历史1/1次成功; 当前距低点3.08%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
15,89.58474418604645,79.91999999999997,002337,赛象科技,bottom_area,2024-01-23,4.73,2024-01-23,4.56,3.728070175438615,3.947368421052645,28.971962616822434,False,0.6383,2.6183,1,1,1,100.0,60.465116279069754,60.465116279069754,16.271929824561386,3.728070175438615,历史1/1次成功; 当前距低点3.73%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
16,89.48107731139739,76.3742675290011,002298,中电鑫龙,bottom_area,2024-01-23,4.65,2024-01-22,4.59,1.307189542483671,8.496732026143803,28.504672897196265,False,-0.8529,2.1842,1,1,1,100.0,23.734729493891784,23.734729493891784,18.69281045751633,1.307189542483671,历史1/1次成功; 当前距低点1.31%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
17,89.20018388694857,76.83678517397881,688280,精进电动,bottom_area,2024-01-23,6.19,2024-01-23,6.08,1.8092105263157947,5.09868421052631,32.44444444444444,False,-0.4823,0.9924,1,1,1,100.0,32.37518910741301,32.37518910741301,18.19078947368421,1.8092105263157947,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
18,89.07404984973549,77.17911564161388,688329,艾隆科技,bottom_area,2024-01-23,20.14,2024-01-23,19.72,2.1298174442190754,3.600405679513189,32.210381574424204,False,-0.1982,2.6247,2,2,2,100.0,21.479029109856874,21.72890326374596,17.870182555780925,2.1298174442190754,历史2/2次成功; 当前距低点2.13%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
19,88.44337000751673,77.73938497405244,002399,海普瑞,bottom_area,2024-01-23,9.18,2024-01-23,8.92,2.9147982062780247,3.363228699551578,31.22590593677718,False,0.4376,0.577,1,1,1,100.0,28.307123034227555,28.307123034227555,17.08520179372198,2.9147982062780247,历史1/1次成功; 当前距低点2.91%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
20,88.14494899387351,77.0225579536371,000813,德展健康,bottom_area,2024-01-23,2.77,2024-01-23,2.7,2.592592592592587,2.962962962962949,27.807486631016044,False,0.3623,1.1835,1,1,1,100.0,20.50359712230217,20.50359712230217,17.407407407407415,2.592592592592587,历史1/1次成功; 当前距低点2.59%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
21,87.65730322138452,78.99979179211199,002235,安妮股份,bottom_area,2024-01-23,5.84,2024-01-23,5.6,4.28571428571429,5.535714285714295,27.17815344603382,False,2.2767,5.5729,2,2,2,100.0,35.221614857744996,46.16438356164384,15.714285714285712,4.28571428571429,历史2/2次成功; 当前距低点4.29%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
22,87.5897459146591,76.67873853034162,002397,梦洁股份,bottom_area,2024-01-23,3.05,2024-01-23,2.97,2.693602693602681,4.377104377104373,32.95711060948081,False,-1.9293,3.4946,1,1,1,100.0,42.36641221374045,42.36641221374045,17.30639730639732,2.693602693602681,历史1/1次成功; 当前距低点2.69%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
23,87.54276553236627,78.32773758159088,000723,美锦能源,bottom_area,2024-01-23,5.61,2024-01-22,5.4,3.8888888888888884,8.888888888888879,28.28685258964143,False,1.4467,0.7911,2,2,2,100.0,26.74410886159975,30.434782608695667,16.11111111111111,3.8888888888888884,历史2/2次成功; 当前距低点3.89%; 最新日涨幅1.45%; 状态bottom_area; 底部未确认
24,87.52143846915212,77.18285714285716,002666,德联集团,bottom_area,2024-01-23,4.33,2024-01-23,4.2,3.0952380952380927,3.809523809523813,28.327645051194537,False,-0.4598,2.4781,1,1,1,100.0,51.275510204081634,51.275510204081634,16.90476190476191,3.0952380952380927,历史1/1次成功; 当前距低点3.10%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
25,87.43210507138711,75.45801612725063,688183,生益电子,bottom_area,2024-01-23,8.52,2024-01-23,8.36,1.913875598086126,3.7081339712918724,27.050610820244337,False,-0.4673,1.1874,1,1,1,100.0,26.24544349939247,26.24544349939247,18.086124401913874,1.913875598086126,历史1/1次成功; 当前距低点1.91%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
26,87.39964351811257,75.38889496102226,605158,华达新材,bottom_area,2024-01-23,7.03,2024-01-23,6.9,1.8840579710144911,3.6231884057971016,28.050052137643373,False,-0.4249,1.9048,1,1,1,100.0,25.5083179297597,25.5083179297597,18.11594202898551,1.8840579710144911,历史1/1次成功; 当前距低点1.88%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
27,86.92724456659958,75.64418357166616,002255,海陆重工,bottom_area,2024-01-23,4.76,2024-01-23,4.65,2.36559139784945,4.086021505376333,27.795031055900623,False,-1.4493,4.4595,1,1,1,100.0,32.783505154639194,32.783505154639194,17.63440860215055,2.36559139784945,历史1/1次成功; 当前距低点2.37%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
28,86.71285614542937,74.6585048512055,300410,正业科技,bottom_area,2024-01-23,6.85,2024-01-23,6.73,1.7830609212481308,4.457652303120354,27.24324324324324,False,-2.1429,1.5379,1,1,1,100.0,20.34346103038308,20.34346103038308,18.21693907875187,1.7830609212481308,历史1/1次成功; 当前距低点1.78%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
29,86.52650498043704,75.12698130841122,600287,苏豪时尚,bottom_area,2024-01-23,5.47,2024-01-23,5.35,2.24299065420561,3.7383177570093498,31.84713375796179,False,-0.1825,2.1802,1,1,1,100.0,28.499999999999993,28.499999999999993,17.75700934579439,2.24299065420561,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
30,86.42829229694112,77.29198348041055,300353,东土科技,bottom_area,2024-01-23,7.8,2024-01-22,7.51,3.8615179760319576,9.187749667110513,31.54056517775753,False,2.4967,2.3349,2,2,2,100.0,20.840024009480672,21.377672209026137,16.13848202396804,3.8615179760319576,历史2/2次成功; 当前距低点3.86%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
31,86.35813508233696,76.24486551348639,300676,华大基因,bottom_area,2024-01-23,40.5,2024-01-23,39.26,3.1584309730005145,3.897096281202245,29.363080244692334,False,2.0151,0.486,1,1,1,100.0,23.258538343696497,23.258538343696497,16.841569026999487,3.1584309730005145,历史1/1次成功; 当前距低点3.16%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
32,86.25253719582909,77.92527109287694,688337,普源精电,bottom_area,2024-01-23,36.14,2024-01-23,34.61,4.4206876625252844,6.038717133776375,31.708760852407263,False,0.1385,1.5833,2,2,2,100.0,31.09913421201392,33.36842105263158,15.579312337474715,4.4206876625252844,历史2/2次成功; 当前距低点4.42%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
33,86.0426024551464,76.04666666666668,002110,三钢闽光,bottom_area,2024-01-23,3.53,2024-01-23,3.42,3.2163742690058443,3.801169590643272,29.774127310061605,False,1.1461,0.4122,1,1,1,100.0,22.90322580645161,22.90322580645161,16.783625730994157,3.2163742690058443,历史1/1次成功; 当前距低点3.22%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
34,84.95518462134486,75.67152187387859,000021,深科技,bottom_area,2024-01-23,12.52,2024-01-23,12.08,3.6423841059602604,4.635761589403978,32.13483146067416,False,2.623,1.6648,1,1,1,100.0,26.108374384236456,26.108374384236456,16.35761589403974,3.6423841059602604,历史1/1次成功; 当前距低点3.64%; 最新日涨幅2.62%; 状态bottom_area; 底部未确认
35,84.54375679750778,73.51890690712919,605398,新炬网络,bottom_area,2024-01-23,24.62,2024-01-23,24.06,2.327514546965928,3.2418952618453916,28.221957040572804,False,-0.3239,1.09,1,1,1,100.0,20.890538033395174,20.890538033395174,17.672485453034074,2.327514546965928,历史1/1次成功; 当前距低点2.33%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
36,84.25225556631172,70.21021297192644,300517,海波重科,bottom_area,2024-01-23,9.97,2024-01-23,9.97,0.0,8.02407221664994,31.098825155494126,False,-7.342,3.8734,1,1,1,100.0,36.88286544046467,36.88286544046467,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-7.34%; 状态bottom_area; 底部未确认
37,83.73961411149826,75.1659930313589,000042,中洲控股,bottom_area,2024-01-23,5.12,2024-01-23,4.92,4.065040650406507,4.674796747967489,30.898876404494384,False,0.9862,0.9407,1,1,1,100.0,28.57142857142858,28.57142857142858,15.934959349593495,4.065040650406507,历史1/1次成功; 当前距低点4.07%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
38,83.63636897347448,72.37669003267877,688107,安路科技,bottom_area,2024-01-23,29.71,2024-01-23,29.11,2.0611473720371056,4.294057025077294,29.68599033816425,False,0.7119,0.7479,2,4,2,50.0,47.34465613399662,67.95615731785945,17.938852627962895,2.0611473720371056,历史2/4次成功; 当前距低点2.06%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
39,83.52974597624366,75.09357732793526,603075,热威股份,bottom_area,2024-01-23,20.58,2024-01-22,19.76,4.149797570850185,9.919028340080956,29.554367201426025,False,2.7972,6.9559,1,1,1,100.0,29.221052631578953,29.221052631578953,15.850202429149816,4.149797570850185,历史1/1次成功; 当前距低点4.15%; 最新日涨幅2.80%; 状态bottom_area; 底部未确认
40,83.17286854931156,72.8553550585157,600343,航天动力,bottom_area,2024-01-23,8.29,2024-01-23,8.07,2.7261462205699982,3.221809169764557,28.138913624220834,False,0.6068,0.8242,2,3,2,66.66666666666666,38.62527835886361,55.72413793103447,17.273853779430006,2.7261462205699982,历史2/3次成功; 当前距低点2.73%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
41,82.82997258258645,72.26811050076168,001309,德明利,bottom_area,2024-01-23,69.45,2024-01-23,67.75,2.5092250922509267,3.5867158671586816,29.27974947807933,False,0.9888,1.7987,2,3,2,66.66666666666666,32.809016367887764,45.392,17.490774907749074,2.5092250922509267,历史2/3次成功; 当前距低点2.51%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
42,82.55716448303806,72.4028835331971,300607,拓斯达,bottom_area,2024-01-23,12.15,2024-01-22,11.82,2.791878172588833,10.067681895093058,29.263913824057454,False,1.6736,2.49,2,3,2,66.66666666666666,36.99838225824183,45.9265890778872,17.20812182741117,2.791878172588833,历史2/3次成功; 当前距低点2.79%; 最新日涨幅1.67%; 状态bottom_area; 底部未确认
43,82.2039342502314,73.96685209145677,600416,湘电股份,bottom_area,2024-01-23,12.41,2024-01-23,11.91,4.198152812762385,4.701931150293874,29.149315883402732,False,1.7213,1.0182,1,1,1,100.0,23.756131744919415,23.756131744919415,15.801847187237616,4.198152812762385,历史1/1次成功; 当前距低点4.20%; 最新日涨幅1.72%; 状态bottom_area; 底部未确认
44,81.95152167994121,69.77120522699013,300538,同益股份,bottom_area,2024-01-23,14.71,2024-01-22,14.54,1.169188445667137,9.697386519944981,28.899755501222497,False,-0.7422,3.1242,2,3,2,66.66666666666666,25.431657077658826,30.150753768844226,18.830811554332865,1.169188445667137,历史2/3次成功; 当前距低点1.17%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
45,81.83410673690378,71.15270953053059,300534,陇神戎发,bottom_area,2024-01-23,8.38,2024-01-22,8.19,2.3199023199023356,9.157509157509159,31.1764705882353,False,0.9639,2.0572,2,3,2,66.66666666666666,24.491506200221796,26.86762778505898,17.680097680097663,2.3199023199023356,历史2/3次成功; 当前距低点2.32%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
46,81.36897614480391,73.61339462186787,300593,新雷能,bottom_area,2024-01-23,11.39,2024-01-23,10.9,4.495412844036699,5.596330275229352,30.79365079365079,False,1.8784,2.4144,1,1,1,100.0,25.499655410062033,25.499655410062033,15.5045871559633,4.495412844036699,历史1/1次成功; 当前距低点4.50%; 最新日涨幅1.88%; 状态bottom_area; 底部未确认
47,80.3299027934741,68.15101670981409,688296,和达科技,bottom_area,2024-01-23,13.43,2024-01-23,13.3,0.9774436090225488,5.939849624060144,27.163198247535597,False,-3.4508,3.9067,1,1,1,100.0,25.535420098846778,25.535420098846778,19.022556390977453,0.9774436090225488,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
48,80.12530616034834,73.04871216897855,002329,皇氏集团,bottom_area,2024-01-23,5.12,2024-01-23,4.88,4.9180327868852505,5.122950819672131,27.38095238095238,False,1.3861,3.3296,1,1,1,100.0,27.644230769230756,27.644230769230756,15.08196721311475,4.9180327868852505,历史1/1次成功; 当前距低点4.92%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
49,79.9734799843155,69.11863935565343,603348,文灿股份,bottom_area,2024-01-23,28.17,2024-01-23,27.62,1.9913106444605384,3.330919623461253,32.137592137592144,False,0.1422,1.2755,2,4,2,50.0,28.97219153238415,31.539888682745836,18.008689355539463,1.9913106444605384,历史2/4次成功; 当前距低点1.99%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
50,78.30648648648646,67.38,603273,天元智能,bottom_area,2024-01-23,20.35,2024-01-22,20.0,1.750000000000007,8.000000000000007,30.747922437673125,False,0.5932,10.4957,1,2,1,50.0,201.34228187919464,201.34228187919464,18.249999999999993,1.750000000000007,历史1/2次成功; 当前距低点1.75%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
51,78.21132656129534,67.32682343870474,300446,航天智造,bottom_area,2024-01-23,13.2,2024-01-23,12.97,1.773323053199681,2.6985350809560495,27.663134411600666,False,0.9174,3.2027,1,2,1,50.0,51.92697768762679,51.92697768762679,18.226676946800318,1.773323053199681,历史1/2次成功; 当前距低点1.77%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
52,78.19239827234944,71.06148924687868,000619,海螺新材,bottom_area,2024-01-23,5.74,2024-01-23,5.48,4.744525547445251,8.576642335766419,27.894736842105257,False,-4.3333,7.3259,2,2,2,100.0,30.854879005665808,32.01692524682651,15.25547445255475,4.744525547445251,历史2/2次成功; 当前距低点4.74%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
53,76.91847760275887,66.08090093918409,688001,华兴源创,bottom_area,2024-01-23,25.67,2024-01-23,25.25,1.66336633663367,2.8910891089108928,30.24861878453039,False,-0.7347,0.2926,2,4,2,50.0,31.093420358649794,35.3639240506329,18.33663366336633,1.66336633663367,历史2/4次成功; 当前距低点1.66%; 最新日涨幅-0.73%; 状态bottom_area; 底部未确认
54,76.75281952045279,66.86837429224889,600418,江淮汽车,bottom_area,2024-01-23,13.07,2024-01-23,12.76,2.4294670846395023,2.8996865203761835,30.0438596491228,False,0.5385,1.912,2,4,2,50.0,22.244942178639526,24.365079365079367,17.5705329153605,2.4294670846395023,历史2/4次成功; 当前距低点2.43%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
55,75.72513350418188,67.168794864281,688320,禾川科技,bottom_area,2024-01-23,30.6,2024-01-23,29.59,3.4133153092260957,4.731328151402496,28.127277143551133,False,1.5936,2.2274,2,4,2,50.0,35.920181555465064,38.29133374308544,16.586684690773907,3.4133153092260957,历史2/4次成功; 当前距低点3.41%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
56,75.44977817730773,64.2040072681126,688176,亚虹医药,bottom_area,2024-01-23,7.97,2024-01-23,7.88,1.1421319796954297,2.6649746192893398,27.83882783882784,False,0.1256,1.846,1,2,1,50.0,25.473484848484844,25.473484848484844,18.857868020304572,1.1421319796954297,历史1/2次成功; 当前距低点1.14%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
57,75.36213204360853,66.0625567476002,300420,五洋自控,bottom_area,2024-01-23,2.6,2024-01-23,2.53,2.7667984189723436,3.1620553359683825,28.53107344632769,False,0.0,1.1693,2,4,2,50.0,22.047619047619047,22.666666666666657,17.233201581027657,2.7667984189723436,历史2/4次成功; 当前距低点2.77%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
58,74.57792740943762,65.1631835413223,002357,富临运业,bottom_area,2024-01-23,6.34,2024-01-23,6.18,2.588996763754048,3.8834951456310716,28.13953488372093,False,-3.0581,8.8779,2,3,2,66.66666666666666,28.276502666746573,31.941031941031934,17.411003236245953,2.588996763754048,历史2/3次成功; 当前距低点2.59%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
59,74.18637698555203,63.58010333689372,300602,飞荣达,bottom_area,2024-01-23,13.26,2024-01-22,13.06,1.5313935681470083,11.485451761102603,27.88514632799558,False,0.3026,2.5016,1,2,1,50.0,26.890756302520995,26.890756302520995,18.468606431852994,1.5313935681470083,历史1/2次成功; 当前距低点1.53%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
60,73.70883755881107,63.73646541850133,688286,敏芯股份,bottom_area,2024-01-23,48.51,2024-01-23,47.55,2.0189274447949543,4.942166140904314,29.32520808561237,False,-1.0,2.2418,2,4,2,50.0,22.847419315235673,25.016501650165008,17.981072555205046,2.0189274447949543,历史2/4次成功; 当前距低点2.02%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
61,73.63367409797593,63.022142857142846,002164,宁波东力,bottom_area,2024-01-23,4.87,2024-01-23,4.8,1.4583333333333393,3.3333333333333366,28.143712574850298,False,-2.0121,3.26,1,2,1,50.0,45.468509984639034,45.468509984639034,18.54166666666666,1.4583333333333393,历史1/2次成功; 当前距低点1.46%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
62,72.65930082792,62.399143201930855,000837,秦川机床,bottom_area,2024-01-23,8.04,2024-01-22,7.91,1.6434892541087105,8.59671302149178,27.431192660550458,False,0.7519,2.256,1,2,1,50.0,21.915584415584412,21.915584415584412,18.356510745891292,1.6434892541087105,历史1/2次成功; 当前距低点1.64%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
63,72.55100087204326,63.20931682235504,603353,和顺石油,bottom_area,2024-01-23,21.49,2024-01-23,20.98,2.430886558627255,3.1458531935176364,27.051460361613355,False,1.177,1.1989,2,5,2,40.0,24.256656860350496,27.079174983366617,17.569113441372746,2.430886558627255,历史2/5次成功; 当前距低点2.43%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
64,71.28903742047679,62.119078250207984,000701,厦门信达,bottom_area,2024-01-23,4.62,2024-01-23,4.51,2.43902439024391,3.5476718403547705,27.72435897435898,False,0.4348,3.2142,1,2,1,50.0,30.161579892280066,30.161579892280066,17.560975609756092,2.43902439024391,历史1/2次成功; 当前距低点2.44%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
65,70.99051860888872,60.779553603500624,300507,苏奥传感,bottom_area,2024-01-23,5.5,2024-01-23,5.42,1.4760147601476028,2.583025830258297,27.052489905787347,False,-0.5425,1.6861,1,2,1,50.0,33.6283185840708,33.6283185840708,18.523985239852397,1.4760147601476028,历史1/2次成功; 当前距低点1.48%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
66,70.93811621896494,62.30044496487122,000795,英洛华,bottom_area,2024-01-23,5.02,2024-01-23,4.88,2.868852459016387,3.2786885245901667,27.272727272727277,False,0.4,0.8955,1,2,1,50.0,36.40552995391707,36.40552995391707,17.131147540983616,2.868852459016387,历史1/2次成功; 当前距低点2.87%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
67,70.91143785198454,61.98056595903137,300655,晶瑞电材,bottom_area,2024-01-23,7.87,2024-01-23,7.67,2.60756192959583,3.1290743155149965,27.436140018921478,False,1.8111,1.3003,1,2,1,50.0,31.482834185536895,31.482834185536895,17.39243807040417,2.60756192959583,历史1/2次成功; 当前距低点2.61%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
68,70.73438679216723,61.63354183590579,688246,嘉和美康,bottom_area,2024-01-23,25.22,2024-01-23,24.62,2.4370430544272863,4.630381803411862,29.677235075692654,False,-0.5912,1.1168,1,2,1,50.0,58.0508474576271,58.0508474576271,17.562956945572715,2.4370430544272863,历史1/2次成功; 当前距低点2.44%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
69,70.60209163149784,61.163920691914754,300421,力星股份,bottom_area,2024-01-23,9.63,2024-01-23,9.43,2.1208907741251437,5.514316012725341,28.015267175572518,False,-2.0346,5.4919,1,2,1,50.0,43.59974009096816,43.59974009096816,17.879109225874856,2.1208907741251437,历史1/2次成功; 当前距低点2.12%; 最新日涨幅-2.03%; 状态bottom_area; 底部未确认
70,70.30477030043623,61.692900411310816,300762,上海瀚讯,bottom_area,2024-01-23,11.29,2024-01-23,10.98,2.823315118397074,3.8251366120218573,28.515624999999993,False,1.5288,2.607,1,2,1,50.0,32.580961727183514,32.580961727183514,17.176684881602927,2.823315118397074,历史1/2次成功; 当前距低点2.82%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
71,70.29035573499748,61.73940844134265,300657,弘信电子,bottom_area,2024-01-23,15.74,2024-01-22,15.3,2.875816993464049,10.326797385620903,31.23595505617977,False,2.1415,2.1459,1,2,1,50.0,33.47457627118643,33.47457627118643,17.124183006535954,2.875816993464049,历史1/2次成功; 当前距低点2.88%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
72,70.08962014182924,60.93789623293391,002009,天奇股份,bottom_area,2024-01-23,11.04,2024-01-23,10.79,2.3169601482854496,4.170528266913819,31.098339719029376,False,-0.6301,2.7288,1,2,1,50.0,44.78798586572438,44.78798586572438,17.68303985171455,2.3169601482854496,历史1/2次成功; 当前距低点2.32%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
73,69.97086524799127,59.9458743466203,002347,泰尔股份,bottom_area,2024-01-23,4.7,2024-01-23,4.63,1.5118790496760321,3.887688984881203,31.50887573964497,False,-0.4237,7.2668,1,2,1,50.0,29.585798816568047,29.585798816568047,18.488120950323967,1.5118790496760321,历史1/2次成功; 当前距低点1.51%; 最新日涨幅-0.42%; 状态bottom_area; 底部未确认
