rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.00028886941283,80.11388255915865,603368,柳药集团,bottom_area,2022-02-24,16.5,2022-01-28,16.3,1.2269938650306704,6.871165644171786,30.282292557741652,False,-1.4337,3.1087,1,1,1,100.0,42.85714285714285,42.85714285714285,18.773006134969332,1.2269938650306704,历史1/1次成功; 当前距低点1.23%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
2,88.4358426346587,75.87353010890399,688208,道通科技,bottom_area,2022-02-24,49.2,2022-02-24,48.43,1.589923601073721,6.937848441048936,32.24678231673196,False,-4.2429,1.5053,1,1,1,100.0,34.72341892124764,34.72341892124764,18.410076398926282,1.589923601073721,历史1/1次成功; 当前距低点1.59%; 最新日涨幅-4.24%; 状态bottom_area; 底部未确认
3,84.99972405608614,75.2583325841738,300624,万兴科技,bottom_area,2022-02-24,38.35,2022-02-24,37.12,3.3135775862069075,8.755387931034484,32.790150280644575,False,-5.332,4.7682,2,2,2,100.0,35.87790043400834,51.195680123425035,16.686422413793096,3.3135775862069075,历史2/2次成功; 当前距低点3.31%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
4,83.32287814893002,74.98194688194687,300511,雪榕生物,bottom_area,2022-02-24,6.94,2022-01-27,6.66,4.204204204204208,8.70870870870871,31.198347107438014,True,-2.2535,4.2942,2,2,2,100.0,25.900712191034756,29.220779220779214,15.795795795795792,4.204204204204208,历史2/2次成功; 当前距低点4.20%; 最新日涨幅-2.25%; 状态bottom_area; 底部已确认
5,70.3989381884507,62.92690610877655,603196,璞源材料,bottom_area,2022-02-24,7.31,2022-01-27,7.04,3.8352272727272667,10.227272727272723,28.960645812310798,True,-3.9422,1.7848,2,3,2,66.66666666666666,22.33633131144113,22.85714285714286,16.164772727272737,3.8352272727272667,历史2/3次成功; 当前距低点3.84%; 最新日涨幅-3.94%; 状态bottom_area; 底部已确认
6,57.83070779161543,51.174132745911095,300546,雄帝科技,bottom_area,2022-02-24,29.89,2022-02-24,28.94,3.282653766413266,14.44367657221837,27.249874308697837,False,-12.8571,29.5286,1,3,1,33.33333333333333,33.791666666666664,33.791666666666664,16.717346233586735,3.282653766413266,历史1/3次成功; 当前距低点3.28%; 最新日涨幅-12.86%; 状态bottom_area; 底部未确认
