code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
002103,广博股份,2023-11-30,7.33,bottom_area,2023-11-30,7.11,3.0942334739803057,3.938115330520384,28.47082494969818,False,2
600048,保利发展,2023-11-30,10.26,bottom_area,2023-11-30,10.25,0.09756097560975402,2.0487804878048865,31.161853593015447,False,2
300637,扬帆新材,2023-11-30,10.59,bottom_area,2023-11-30,10.4,1.8269230769230722,5.288461538461528,27.221833449965004,False,1
688303,大全能源,2023-11-30,30.79,bottom_area,2023-11-30,30.58,0.686723348593855,1.667756703727932,27.911362564827918,False,1
002137,实益达,2023-11-30,7.17,bottom_area,2023-11-30,7.05,1.7021276595744694,4.539007092198586,27.31958762886598,False,2
000966,长源电力,2023-11-30,4.55,bottom_area,2023-10-24,4.34,4.838709677419354,9.907834101382482,27.424749163879607,True,1
300511,雪榕生物,2023-11-30,5.75,bottom_area,2023-10-30,5.51,4.355716878402908,8.34845735027223,27.212681638044923,True,2
300337,银邦股份,2023-11-30,8.26,bottom_area,2023-11-30,8.14,1.4742014742014646,3.8083538083537927,32.11009174311926,False,1
603326,我乐家居,2023-11-30,10.07,bottom_area,2023-11-02,9.88,1.923076923076918,9.00809716599189,30.909090909090907,True,1
600328,中盐化工,2023-11-30,7.84,bottom_area,2023-10-26,7.61,3.022339027595263,8.147174770039422,28.207547169811313,True,1
002080,中材科技,2023-11-30,16.8,bottom_area,2023-10-26,16.53,1.6333938294010864,9.074410163339381,27.244718309859145,True,1
600009,上海机场,2023-11-30,35.88,bottom_area,2023-10-23,34.36,4.423748544819567,10.593713620488943,29.777232781524628,True,2
