rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,80.14255648981072,73.28937674757248,300688,创业黑马,bottom_area,2021-11-18,38.82,2021-11-18,38.7,0.3100775193798383,5.322997416020659,30.831099195710454,False,-3.9822,15.6485,2,2,2,100.0,28.3137284503145,39.651707970529145,9.689922480620163,0.3100775193798383,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
2,78.38438309620871,75.98907528821077,002233,塔牌集团,bottom_area,2021-11-18,10.12,2021-11-10,9.79,3.3707865168539337,7.252298263534228,31.77700348432056,True,0.2973,1.0177,1,1,1,100.0,15.292841648590022,15.292841648590022,6.629213483146066,3.3707865168539337,历史1/1次成功; 当前距低点3.37%; 最新日涨幅0.30%; 状态bottom_area; 底部已确认
3,73.69730385873025,71.99920929977333,603069,海汽集团,bottom_area,2021-11-18,14.84,2021-10-29,14.3,3.77622377622377,8.18181818181818,29.03225806451612,True,-1.1984,0.9413,1,1,1,100.0,21.284943599803825,21.284943599803825,6.22377622377623,3.77622377622377,历史1/1次成功; 当前距低点3.78%; 最新日涨幅-1.20%; 状态bottom_area; 底部已确认
