rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.55183539044158,77.65252938049957,600379,宝光股份,bottom_area,2021-04-16,8.38,2021-04-15,8.26,1.4527845036319733,3.2687651331719083,30.99415204678363,False,0.9639,4.4642,1,1,1,100.0,9.91869918699186,9.91869918699186,6.547215496368026,1.4527845036319733,历史1/1次成功; 当前距低点1.45%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
2,81.35485794096401,79.35507372342076,000037,深南电A,bottom_area,2021-04-16,8.73,2021-04-15,8.5,2.7058823529411815,3.9999999999999982,32.432432432432435,False,1.3937,1.4901,1,1,1,100.0,34.43271767810025,34.43271767810025,5.294117647058819,2.7058823529411815,历史1/1次成功; 当前距低点2.71%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
3,77.23197168736385,73.39703151312303,002352,顺丰控股,bottom_area,2021-04-16,63.71,2021-04-16,62.86,1.3522112631244056,3.07031498568248,27.110389610389607,False,-1.3624,0.8822,1,1,1,100.0,8.27996340347668,8.27996340347668,6.647788736875595,1.3522112631244056,历史1/1次成功; 当前距低点1.35%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
