rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.93596696801283,79.37744914470643,688303,大全能源,bottom_area,2023-12-07,29.53,2023-12-07,28.8,2.5347222222222237,2.8124999999999956,32.10749646393211,False,0.2036,1.4974,1,1,1,100.0,32.45492371705965,32.45492371705965,17.46527777777778,2.5347222222222237,历史1/1次成功; 当前距低点2.53%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
2,89.26288068319687,74.7509883767866,300538,同益股份,bottom_area,2023-12-07,18.76,2023-12-07,18.71,0.2672367717798007,1.2827365045430166,28.587786259541982,False,-0.2128,3.5391,2,2,2,100.0,25.431657077658826,30.150753768844226,19.7327632282202,0.2672367717798007,历史2/2次成功; 当前距低点0.27%; 最新日涨幅-0.21%; 状态bottom_area; 底部未确认
3,88.11364442705123,75.94385009429867,002142,宁波银行,bottom_area,2023-12-07,21.03,2023-12-07,20.65,1.8401937046004968,2.32445520581114,28.988995873452545,False,-0.4733,0.6449,1,1,1,100.0,27.95425667090217,27.95425667090217,18.159806295399505,1.8401937046004968,历史1/1次成功; 当前距低点1.84%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
4,76.57102281004407,69.86751773049644,002137,实益达,bottom_area,2023-12-07,7.4,2023-11-30,7.05,4.964539007092206,5.6737588652482325,27.31958762886598,False,0.8174,9.3696,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,15.035460992907796,4.964539007092206,历史2/3次成功; 当前距低点4.96%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
5,70.56669822714005,63.88937154799223,300511,雪榕生物,bottom_area,2023-12-07,5.76,2023-10-30,5.51,4.537205081669692,8.34845735027223,27.212681638044923,True,-1.0309,1.9721,2,3,2,66.66666666666666,25.900712191034756,29.220779220779214,15.462794918330308,4.537205081669692,历史2/3次成功; 当前距低点4.54%; 最新日涨幅-1.03%; 状态bottom_area; 底部已确认
6,67.92192073352255,61.123562348710145,600328,中盐化工,bottom_area,2023-12-07,7.93,2023-10-26,7.61,4.204993429697758,8.147174770039422,28.207547169811313,True,0.507,0.7806,1,2,1,50.0,37.26315789473683,37.26315789473683,15.795006570302242,4.204993429697758,历史1/2次成功; 当前距低点4.20%; 最新日涨幅0.51%; 状态bottom_area; 底部已确认
7,58.40682884659626,48.97376247504991,603353,和顺石油,bottom_area,2023-12-07,26.81,2023-12-07,26.72,0.3368263473053887,11.639221556886225,27.391304347826086,False,-9.7002,5.6653,1,4,1,25.0,27.079174983366617,27.079174983366617,19.663173652694613,0.3368263473053887,历史1/4次成功; 当前距低点0.34%; 最新日涨幅-9.70%; 状态bottom_area; 底部未确认
