rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.79613251580768,82.29299008819393,300364,中文在线,bottom_area,2024-04-02,26.33,2024-04-02,26.01,1.2302960399846086,6.113033448673586,27.508361204013376,False,-5.0144,13.3096,6,6,6,100.0,14.828306770746416,20.7773851590106,6.769703960015391,1.2302960399846086,历史6/6次成功; 当前距低点1.23%; 最新日涨幅-5.01%; 状态bottom_area; 底部未确认
2,83.01873509759731,81.07725097417344,688048,长光华芯,bottom_area,2024-04-02,41.56,2024-03-29,40.44,2.769535113748775,6.676557863501491,29.114811568799297,False,-1.9811,3.5056,4,4,4,100.0,16.94511308344427,23.810089020771517,5.230464886251225,2.769535113748775,历史4/4次成功; 当前距低点2.77%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
3,81.92669046465987,76.79066186243051,300454,深信服,bottom_area,2024-04-02,60.26,2024-04-02,59.88,0.634602538410146,5.544422177688711,29.792472740063314,False,-4.6971,3.5022,4,4,4,100.0,17.782557258094812,29.49391262831224,7.365397461589854,0.634602538410146,历史4/4次成功; 当前距低点0.63%; 最新日涨幅-4.70%; 状态bottom_area; 底部未确认
4,81.21585470036511,75.19986546330102,300757,罗博特科,confirmed_rebound,2024-04-02,118.85,2024-04-02,118.85,0.0,24.526714345814057,27.233208840996763,False,-19.9987,18.2658,5,5,5,100.0,23.924007867209824,74.11052233156698,8.0,0.0,历史5/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
5,81.0037137498474,76.72424881349568,688220,翱捷科技,bottom_area,2024-04-02,39.5,2024-03-29,39.04,1.1782786885245924,6.557377049180333,27.970479704797054,False,-2.3486,1.4587,3,4,3,75.0,28.20281840500936,45.103092783505154,6.821721311475408,1.1782786885245924,历史3/4次成功; 当前距低点1.18%; 最新日涨幅-2.35%; 状态bottom_area; 底部未确认
6,76.36908896162988,71.81865874363328,000917,电广传媒,bottom_area,2024-04-02,6.25,2024-04-02,6.2,0.8064516129032229,5.645161290322575,32.38822246455834,False,-5.0152,7.4917,1,1,1,100.0,43.157894736842124,43.157894736842124,7.193548387096778,0.8064516129032229,历史1/1次成功; 当前距低点0.81%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
7,76.18808326306991,74.99077826821431,000710,贝瑞基因,bottom_area,2024-04-02,9.42,2024-03-28,9.13,3.1763417305585886,7.557502738225624,30.62310030395136,True,-2.686,5.6739,2,2,2,100.0,13.34858824670914,17.3469387755102,4.823658269441411,3.1763417305585886,历史2/2次成功; 当前距低点3.18%; 最新日涨幅-2.69%; 状态bottom_area; 底部已确认
8,75.13796512689508,72.84548644338118,000893,亚钾国际,bottom_area,2024-04-02,18.43,2024-04-01,18.0,2.388888888888887,5.7222222222222285,28.57142857142857,False,-1.7067,4.7025,1,1,1,100.0,18.02232854864435,18.02232854864435,5.611111111111113,2.388888888888887,历史1/1次成功; 当前距低点2.39%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
9,68.64319279861765,69.65637645616184,603011,合锻智能,confirmed_rebound,2024-04-02,8.14,2024-03-26,7.77,4.761904761904775,9.137709137709148,30.251346499102343,True,-3.6686,5.8586,1,1,1,100.0,41.201716738197426,41.201716738197426,3.238095238095225,4.761904761904775,历史1/1次成功; 当前距低点4.76%; 最新日涨幅-3.67%; 状态confirmed_rebound; 底部已确认
