rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.22399223087477,74.72165761010196,002790,瑞尔特,bottom_area,2025-11-11,9.12,2025-11-07,9.04,0.8849557522123902,2.765486725663717,31.61875945537066,False,-0.9772,5.4017,1,1,1,100.0,49.512670565302145,49.512670565302145,19.115044247787612,0.8849557522123902,历史1/1次成功; 当前距低点0.88%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
2,84.20733829518468,74.33341959608508,603173,福斯达,bottom_area,2025-11-11,39.96,2025-11-05,38.74,3.149199793495092,4.775425916365517,29.422481326288942,False,-0.6711,3.7283,1,1,1,100.0,35.34190927555856,35.34190927555856,16.85080020650491,3.149199793495092,历史1/1次成功; 当前距低点3.15%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
3,75.42594474758309,64.51253065774804,002123,梦网科技,bottom_area,2025-11-11,12.13,2025-10-31,11.96,1.4214046822742468,4.682274247491628,31.066282420749282,False,0.0,1.7726,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,18.578595317725753,1.4214046822742468,历史1/3次成功; 当前距低点1.42%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,68.65991986739877,62.09642483674711,002767,先锋电子,bottom_area,2025-11-11,19.83,2025-10-31,18.98,4.478398314014741,5.848261327713379,27.47420710737486,False,0.5578,3.9576,2,5,2,40.0,43.37189781021898,52.04379562043795,15.521601685985258,4.478398314014741,历史2/5次成功; 当前距低点4.48%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
5,66.4269702379918,58.313752499000415,002678,珠江钢琴,bottom_area,2025-11-11,5.06,2025-11-03,4.92,2.8455284552845463,4.065040650406507,29.613733905579405,False,0.0,1.3699,1,4,1,25.0,35.5191256830601,35.5191256830601,17.154471544715456,2.8455284552845463,历史1/4次成功; 当前距低点2.85%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
6,60.891907157726756,50.96863584671226,000661,长春高新,bottom_area,2025-11-11,103.65,2025-11-10,103.4,0.24177949709864602,2.030947775628621,27.064964378923612,False,-1.3421,1.9074,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,19.758220502901356,0.24177949709864602,历史1/3次成功; 当前距低点0.24%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
7,60.4705087117749,50.50069423666545,002338,奥普光电,bottom_area,2025-11-11,51.15,2025-11-11,51.09,0.11743981209629119,1.8790369935407978,27.377398720682294,False,-0.9105,0.9575,1,3,1,33.33333333333333,20.995288574793882,20.995288574793882,19.88256018790371,0.11743981209629119,历史1/3次成功; 当前距低点0.12%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
8,56.61501741012058,51.37452177881456,300563,神宇股份,bottom_area,2025-11-11,38.39,2025-10-23,36.68,4.661941112322794,6.27044711014176,28.776699029126213,False,0.3136,3.6238,1,4,1,25.0,20.477137176938378,20.477137176938378,15.338058887677208,4.661941112322794,历史1/4次成功; 当前距低点4.66%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
