rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.3015036377467,79.27529346832681,300056,中创环保,bottom_area,2025-10-24,10.49,2025-10-15,10.38,1.05973025048169,8.188824662813097,29.001367989056074,True,-0.4744,2.4848,1,1,1,100.0,27.10472279260781,27.10472279260781,18.94026974951831,1.05973025048169,历史1/1次成功; 当前距低点1.06%; 最新日涨幅-0.47%; 状态bottom_area; 底部已确认
2,88.874448332081,76.53677430785224,000572,海马汽车,bottom_area,2025-10-24,5.67,2025-10-23,5.57,1.795332136445236,8.438061041292634,28.129032258064512,False,-0.5263,6.6439,1,1,1,100.0,30.592105263157897,30.592105263157897,18.204667863554764,1.795332136445236,历史1/1次成功; 当前距低点1.80%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
3,88.12006711464545,77.76491291257203,300141,和顺电气,bottom_area,2025-10-24,11.52,2025-10-23,11.17,3.1333930170098445,4.118173679498665,27.935483870967744,False,0.6114,8.1636,1,1,1,100.0,31.123919308357333,31.123919308357333,16.866606982990156,3.1333930170098445,历史1/1次成功; 当前距低点3.13%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
4,86.78527331189711,72.3210610932476,600629,华建集团,bottom_area,2025-10-24,29.84,2025-10-24,29.84,0.0,0.0,27.09504031272905,False,-10.0121,1.9665,1,1,1,100.0,48.23151125401931,48.23151125401931,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
5,84.61341358334971,75.61250141491789,605488,福莱新材,bottom_area,2025-10-24,31.25,2025-10-23,30.1,3.8205980066445133,4.617940199335538,27.64423076923077,False,1.1327,1.8834,1,1,1,100.0,27.975617581007374,27.975617581007374,16.179401993355487,3.8205980066445133,历史1/1次成功; 当前距低点3.82%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
6,79.37016543776325,72.28051403067765,600353,旭光电子,bottom_area,2025-10-24,16.19,2025-10-23,15.44,4.857512953367888,6.735751295336794,27.81673679289388,False,2.3388,4.185,1,1,1,100.0,22.77227722772276,22.77227722772276,15.142487046632114,4.857512953367888,历史1/1次成功; 当前距低点4.86%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
7,56.64443907059198,51.52687238750925,600706,曲江文旅,bottom_area,2025-10-24,10.27,2025-10-13,9.8,4.795918367346927,6.632653061224475,31.420573827851634,False,-1.534,3.4192,1,2,1,50.0,24.578313253012034,24.578313253012034,15.204081632653073,4.795918367346927,历史1/2次成功; 当前距低点4.80%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
