rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,75.04922309414239,69.83667152850931,002222,福晶科技,bottom_area,2021-04-23,15.52,2021-04-23,15.48,0.25839793281653195,5.232558139534875,27.118644067796605,False,-4.4335,8.8632,1,1,1,100.0,25.783972125435533,25.783972125435533,7.741602067183469,0.25839793281653195,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
2,74.55583205246363,69.5939847701094,600333,长春燃气,bottom_area,2021-04-23,4.78,2021-04-23,4.76,0.4201680672269005,2.521008403361347,28.421052631578952,False,-1.6461,1.9041,1,1,1,100.0,16.247139588100683,16.247139588100683,7.5798319327731,0.4201680672269005,历史1/1次成功; 当前距低点0.42%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
3,74.3258853439358,70.60657667445076,600257,大湖股份,confirmed_rebound,2021-04-23,6.09,2021-04-23,6.01,1.3311148086522475,10.981697171381034,27.937649880095925,False,-8.8323,23.2323,1,1,1,100.0,13.44902386117137,13.44902386117137,6.668885191347752,1.3311148086522475,历史1/1次成功; 当前距低点1.33%; 最新日涨幅-8.83%; 状态confirmed_rebound; 底部未确认
4,69.43783420288128,70.21704733923241,002352,顺丰控股,bottom_area,2021-04-23,65.53,2021-04-19,62.66,4.580274497286953,4.612192786466647,27.34230055658627,False,3.7195,1.1273,1,1,1,100.0,8.27996340347668,8.27996340347668,3.419725502713047,4.580274497286953,历史1/1次成功; 当前距低点4.58%; 最新日涨幅3.72%; 状态bottom_area; 底部未确认
