rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.01494591462261,81.54371406441376,002805,丰元股份,bottom_area,2022-07-11,53.61,2022-07-11,52.77,1.5918135304150014,9.702482471100998,28.83344571813891,False,-7.3933,13.5271,3,3,3,100.0,31.89811243956968,50.09389671361502,8.408186469584999,1.5918135304150014,历史3/3次成功; 当前距低点1.59%; 最新日涨幅-7.39%; 状态bottom_area; 底部未确认
2,84.59983085177932,80.88087118015177,300559,佳发教育,bottom_area,2022-07-11,9.33,2022-07-07,9.09,2.640264026402643,4.070407040704081,31.240544629349476,False,0.8649,1.142,2,2,2,100.0,25.164909464246165,29.09783989834816,7.359735973597357,2.640264026402643,历史2/2次成功; 当前距低点2.64%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
3,80.86499149764586,78.40017346840928,000037,深南电A,bottom_area,2022-07-11,8.27,2022-06-30,8.0,3.3749999999999947,7.499999999999996,29.140832595217002,True,1.722,4.2374,3,4,3,75.0,32.47405090542621,45.16765285996055,6.625000000000006,3.3749999999999947,历史3/4次成功; 当前距低点3.37%; 最新日涨幅1.72%; 状态bottom_area; 底部已确认
4,80.34907473703703,74.80573496027243,000635,英力特,bottom_area,2022-07-11,8.92,2022-07-06,8.81,1.248581157775249,4.994324631101016,27.846027846027848,False,-1.2182,0.7679,1,1,1,100.0,14.583333333333329,14.583333333333329,8.751418842224751,1.248581157775249,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
5,77.2301501592084,76.78759954152518,603033,三维股份,bottom_area,2022-07-11,22.73,2022-06-24,21.71,4.698295716259786,9.719023491478579,28.25512227362855,True,0.8877,0.2184,2,2,2,100.0,19.192009540846744,24.922480620155024,5.301704283740214,4.698295716259786,历史2/2次成功; 当前距低点4.70%; 最新日涨幅0.89%; 状态bottom_area; 底部已确认
6,74.22388030888033,67.47625482625483,000761,本钢板材,bottom_area,2022-07-11,3.45,2022-07-11,3.45,0.0,1.7391304347825973,28.719008264462804,False,-1.7094,0.2579,1,1,1,100.0,11.969111969111971,11.969111969111971,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
7,74.06121357768657,73.94916938165375,600301,华锡有色,bottom_area,2022-07-11,13.86,2022-07-11,13.21,4.920514761544274,5.677517032551097,27.85363189513926,False,1.3899,1.342,1,1,1,100.0,32.51582278481012,32.51582278481012,5.079485238455727,4.920514761544274,历史1/1次成功; 当前距低点4.92%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
