rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.89528908936511,84.92631614195953,002045,国光电器,bottom_area,2023-07-26,13.55,2023-07-26,13.41,1.0439970171513837,7.084265473527212,27.39577693557119,False,-5.8374,4.9172,4,4,4,100.0,26.70230828529398,33.77563329312426,6.9560029828486165,1.0439970171513837,历史4/4次成功; 当前距低点1.04%; 最新日涨幅-5.84%; 状态bottom_area; 底部未确认
12,76.4114409045116,73.08962664375869,600105,永鼎股份,bottom_area,2023-07-26,6.02,2023-07-24,5.92,1.689189189189183,5.912162162162156,27.628361858190708,False,-2.589,3.2581,1,1,1,100.0,10.757946210268958,10.757946210268958,6.310810810810817,1.689189189189183,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
13,76.01651971366996,74.34524393563429,002395,双象股份,confirmed_rebound,2023-07-26,11.21,2023-06-26,10.9,2.8440366972477107,10.091743119266052,29.677419354838708,True,-5.2409,4.9992,2,2,2,100.0,26.23466454494123,36.59976387249114,5.15596330275229,2.8440366972477107,历史2/2次成功; 当前距低点2.84%; 最新日涨幅-5.24%; 状态confirmed_rebound; 底部已确认
14,76.01381862284897,74.86562050525541,601669,中国电建,bottom_area,2023-07-26,5.79,2023-06-07,5.61,3.208556149732615,5.882352941176471,29.78723404255319,False,0.3466,0.704,1,1,1,100.0,16.457680250783696,16.457680250783696,4.791443850267385,3.208556149732615,历史1/1次成功; 当前距低点3.21%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
15,75.78991858389182,72.96610401688459,688287,退市观典,bottom_area,2023-07-26,11.08,2023-07-24,10.86,2.02578268876612,3.5911602209944804,27.406417112299476,False,-1.3357,0.4693,1,1,1,100.0,14.219830899308223,14.219830899308223,5.97421731123388,2.02578268876612,历史1/1次成功; 当前距低点2.03%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
16,75.62006144986694,72.77870119763068,601360,三六零,bottom_area,2023-07-26,11.68,2023-07-24,11.45,2.0087336244541523,5.065502183406115,29.1460396039604,False,-2.5042,1.4204,1,1,1,100.0,13.003300330033007,13.003300330033007,5.991266375545848,2.0087336244541523,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-2.50%; 状态bottom_area; 底部未确认
17,74.54986738493362,69.30190911649544,605118,力鼎光电,bottom_area,2023-07-26,14.6,2023-07-26,14.57,0.20590253946464898,2.402196293754287,28.543403629230014,False,-2.6667,8.9273,1,1,1,100.0,12.050359712230225,12.050359712230225,7.794097460535351,0.20590253946464898,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
18,72.47809692143444,67.64363456330767,301338,凯格精机,bottom_area,2023-07-26,43.89,2023-07-26,43.71,0.4118050789293061,6.1999542438801205,30.42024832855778,False,-3.0698,32.9718,1,1,1,100.0,15.873925501432662,15.873925501432662,7.588194921070694,0.4118050789293061,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-3.07%; 状态bottom_area; 底部未确认
19,71.93556809675802,71.87925355643088,002507,涪陵榨菜,bottom_area,2023-07-26,18.38,2023-06-26,17.68,3.9592760180995437,4.8076923076923155,28.967456809963842,False,0.1635,0.6984,1,1,1,100.0,9.604316546762583,9.604316546762583,4.040723981900456,3.9592760180995437,历史1/1次成功; 当前距低点3.96%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
20,71.00098330557738,70.58712845552178,300722,新余国科,bottom_area,2023-07-26,24.97,2023-07-24,24.08,3.6960132890365474,6.686046511627921,29.176470588235297,False,-1.499,0.7415,3,4,3,75.0,26.070100830780092,45.90377113133938,4.303986710963453,3.6960132890365474,历史3/4次成功; 当前距低点3.70%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
21,70.91093375263488,70.78914597461403,600995,南网储能,confirmed_rebound,2023-07-26,11.16,2023-06-07,10.74,3.910614525139664,8.379888268156428,32.7909887359199,True,-0.6233,0.462,1,1,1,100.0,26.64165103189493,26.64165103189493,4.089385474860336,3.910614525139664,历史1/1次成功; 当前距低点3.91%; 最新日涨幅-0.62%; 状态confirmed_rebound; 底部已确认
22,70.21498963550692,66.039583698444,002355,兴民智通,bottom_area,2023-07-26,4.96,2023-07-26,4.92,0.8130081300813016,5.48780487804879,27.540500736377027,False,-4.4316,10.7795,3,4,3,75.0,16.33463567220093,18.156424581005595,7.186991869918699,0.8130081300813016,历史3/4次成功; 当前距低点0.81%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
23,64.65663066627481,63.680473017702646,605333,沪光股份,bottom_area,2023-07-26,13.83,2023-07-24,13.4,3.208955223880595,7.014925373134324,27.879440258342296,True,-3.0154,4.5051,2,3,2,66.66666666666666,18.710883126256636,29.01840490797546,4.7910447761194055,3.208955223880595,历史2/3次成功; 当前距低点3.21%; 最新日涨幅-3.02%; 状态bottom_area; 底部已确认
24,55.92263526471126,54.14594087097755,002813,路畅科技,bottom_area,2023-07-26,33.06,2023-07-21,32.31,2.321262766945218,5.6638811513463265,28.02405881042548,False,-2.1604,1.691,1,2,1,50.0,8.324838600067956,8.324838600067956,5.6787372330547825,2.321262766945218,历史1/2次成功; 当前距低点2.32%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
