rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.46251574829415,86.45531580491487,688075,安旭生物,bottom_area,2023-01-13,86.73,2022-12-30,83.88,3.397711015736777,5.996661897949453,29.441453566621806,False,0.2775,1.5645,4,4,4,100.0,31.086542584917854,40.134529147982065,4.6022889842632235,3.397711015736777,历史4/4次成功; 当前距低点3.40%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
2,86.9884173697429,82.27143009521424,002349,精华制药,bottom_area,2023-01-13,11.93,2023-01-13,11.8,1.1016949152542288,1.6949152542372818,27.651747394236654,False,0.0839,1.8658,2,2,2,100.0,13.781153236526267,18.615984405458093,6.898305084745772,1.1016949152542288,历史2/2次成功; 当前距低点1.10%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
3,86.39118408608525,82.01694691716955,000650,仁和药业,bottom_area,2023-01-13,6.24,2023-01-12,6.16,1.2987012987012998,1.7857142857142767,27.444051825677267,False,1.1345,1.7401,2,2,2,100.0,14.827881065637138,17.19038817005545,6.7012987012986995,1.2987012987012998,历史2/2次成功; 当前距低点1.30%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
4,84.11715427681968,79.19662189256675,000411,英特集团,bottom_area,2023-01-13,11.64,2023-01-05,11.54,0.8665511265164769,2.772963604852689,31.675547661338076,False,0.2584,0.8931,2,2,2,100.0,34.206228285076975,47.98426745329401,7.133448873483523,0.8665511265164769,历史2/2次成功; 当前距低点0.87%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
5,82.77151516004163,78.66020827424128,600158,中体产业,bottom_area,2023-01-13,8.25,2023-01-12,8.14,1.3513513513513442,2.2113022113022076,30.899830220713064,False,0.7326,1.2178,1,1,1,100.0,14.092953523238386,14.092953523238386,6.648648648648655,1.3513513513513442,历史1/1次成功; 当前距低点1.35%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
6,81.70761869245725,78.5534421641791,000919,金陵药业,bottom_area,2023-01-13,7.83,2022-12-29,7.68,1.9531250000000049,4.947916666666677,31.12107623318386,False,0.7722,1.2801,1,1,1,100.0,20.8955223880597,20.8955223880597,6.046874999999996,1.9531250000000049,历史1/1次成功; 当前距低点1.95%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
7,79.91493878008505,75.11854941378851,000715,中兴商业,bottom_area,2023-01-13,6.44,2023-01-13,6.39,0.78247261345854,3.7558685446009425,28.363228699551573,False,-2.1277,5.9667,3,3,3,100.0,17.056919206849418,24.33862433862435,7.21752738654146,0.78247261345854,历史3/3次成功; 当前距低点0.78%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
8,79.69288033053373,76.7561242714521,300485,赛升药业,bottom_area,2023-01-13,11.96,2023-01-12,11.72,2.047781569965872,2.047781569965872,27.69895126465145,False,1.2701,2.1005,1,1,1,100.0,12.392829306313327,12.392829306313327,5.9522184300341285,2.047781569965872,历史1/1次成功; 当前距低点2.05%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
9,79.26776855610406,73.81272278323736,002838,道恩股份,bottom_area,2023-01-13,17.06,2023-01-13,17.01,0.2939447383891661,2.057613168724267,32.17703349282296,False,-1.5012,1.1972,2,2,2,100.0,20.71460638045511,24.95606326889279,7.7060552616108335,0.2939447383891661,历史2/2次成功; 当前距低点0.29%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
10,78.1677805924529,73.12349857229617,002395,双象股份,bottom_area,2023-01-13,9.44,2023-01-13,9.39,0.5324813631522783,3.833865814696479,31.259150805270856,False,-1.973,1.3926,1,1,1,100.0,36.59976387249114,36.59976387249114,7.467518636847722,0.5324813631522783,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.97%; 状态bottom_area; 底部未确认
11,77.33178956943304,72.49855272134347,300434,金石亚药,bottom_area,2023-01-13,12.48,2023-01-13,12.4,0.6451612903225812,3.3064516129032264,28.653624856156494,False,-1.8096,4.072,2,2,2,100.0,17.954411092897637,26.7379679144385,7.354838709677419,0.6451612903225812,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
