rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.72047073973235,82.6732134218676,000411,英特集团,bottom_area,2023-08-22,11.66,2023-08-22,11.44,1.9230769230769287,5.419580419580428,27.594936708860768,False,-2.5898,6.4365,3,3,3,100.0,31.816283905822544,47.98426745329401,13.07692307692307,1.9230769230769287,历史3/3次成功; 当前距低点1.92%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
2,88.89770870093182,81.68440177252585,002150,正泰电源,bottom_area,2023-08-22,13.94,2023-08-22,13.54,2.954209748892174,3.028064992614477,29.479166666666668,False,1.0877,1.2997,1,1,1,100.0,164.87025948103792,164.87025948103792,12.045790251107826,2.954209748892174,历史1/1次成功; 当前距低点2.95%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
3,87.66909618706818,79.15656763851027,603212,赛伍技术,bottom_area,2023-08-22,16.71,2023-08-22,16.38,2.0146520146520257,4.51770451770453,27.68211920529801,False,-1.4741,1.5686,2,2,2,100.0,30.698786193101522,32.01038575667657,12.985347985347973,2.0146520146520257,历史2/2次成功; 当前距低点2.01%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
4,86.09881881408924,79.58236872030275,688328,深科达,bottom_area,2023-08-22,22.41,2023-08-17,21.7,3.2718894009216632,5.898617511520743,31.04544010168414,False,0.6739,3.4867,2,2,2,100.0,25.92621803443088,29.170984455958543,11.728110599078336,3.2718894009216632,历史2/2次成功; 当前距低点3.27%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
5,85.76898011271493,77.72776260973836,300438,鹏辉能源,bottom_area,2023-08-22,38.8,2023-08-22,37.96,2.212855637513162,3.082191780821922,30.027649769585253,False,0.4921,2.3082,1,1,1,100.0,19.640179910044974,19.640179910044974,12.787144362486838,2.212855637513162,历史1/1次成功; 当前距低点2.21%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
6,85.46793504270295,76.74875663583262,002755,奥赛康,bottom_area,2023-08-22,7.68,2023-08-22,7.55,1.7218543046357602,3.4437086092715203,32.34767025089606,False,-1.5385,0.3474,1,1,1,100.0,30.831099195710454,30.831099195710454,13.278145695364241,1.7218543046357602,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
7,84.36547107816455,77.04095675859719,002519,银河电子,bottom_area,2023-08-22,5.48,2023-08-17,5.34,2.621722846441958,4.494382022471914,28.03234501347709,False,1.8587,1.3542,1,1,1,100.0,20.959595959595962,20.959595959595962,12.378277153558042,2.621722846441958,历史1/1次成功; 当前距低点2.62%; 最新日涨幅1.86%; 状态bottom_area; 底部未确认
8,84.2479618133503,75.5819246942924,002219,新里程,bottom_area,2023-08-22,3.65,2023-08-22,3.59,1.6713091922005585,4.735376044568243,30.961538461538467,False,-1.6173,0.8216,1,1,1,100.0,23.938223938223942,23.938223938223942,13.32869080779944,1.6713091922005585,历史1/1次成功; 当前距低点1.67%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
9,83.89748469185497,79.24954119104484,002765,蓝黛科技,bottom_area,2023-08-22,6.59,2023-08-21,6.31,4.437400950871637,8.874801901743274,29.339305711086226,False,0.0,3.5668,3,3,3,100.0,21.75707182275358,28.213879408418663,10.562599049128362,4.437400950871637,历史3/3次成功; 当前距低点4.44%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
10,83.6590788835558,74.73088318681123,300683,海特生物,bottom_area,2023-08-22,33.1,2023-08-22,32.63,1.4403922770456599,4.229236898559593,30.50053248136315,False,-1.955,1.2729,1,1,1,100.0,16.532137518684582,16.532137518684582,13.55960772295434,1.4403922770456599,历史1/1次成功; 当前距低点1.44%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
11,83.65817985811205,76.39995672379331,603070,万控智造,bottom_area,2023-08-22,16.81,2023-08-22,16.38,2.6251526251526234,3.235653235653243,27.200000000000003,False,0.3582,2.3849,1,1,1,100.0,17.555401662049874,17.555401662049874,12.374847374847375,2.6251526251526234,历史1/1次成功; 当前距低点2.63%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
12,83.34383922535051,76.5439638188564,300604,长川科技,bottom_area,2023-08-22,34.8,2023-08-22,33.81,2.928127772848254,4.229517894114166,31.93074290316086,False,0.1439,1.8923,3,4,3,75.0,26.210188929840978,36.28082648300379,12.071872227151745,2.928127772848254,历史3/4次成功; 当前距低点2.93%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
13,81.77772281465147,75.5434153846154,002819,东方中科,bottom_area,2023-08-22,25.81,2023-08-22,25.0,3.239999999999995,3.920000000000002,28.57142857142857,False,1.0176,0.9093,1,1,1,100.0,20.487179487179493,20.487179487179493,11.760000000000003,3.239999999999995,历史1/1次成功; 当前距低点3.24%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
14,80.78462081442792,76.40834207519238,688300,联瑞新材,bottom_area,2023-08-22,42.2,2023-08-22,40.38,4.507181773155028,4.531946508172358,30.974358974358967,False,1.6623,0.5273,2,2,2,100.0,24.003852247235756,26.809910956252438,10.492818226844971,4.507181773155028,历史2/2次成功; 当前距低点4.51%; 最新日涨幅1.66%; 状态bottom_area; 底部未确认
15,79.79254962801906,72.52912560049157,601127,赛力斯,bottom_area,2023-08-22,34.5,2023-08-22,33.7,2.3738872403560745,3.6795252225519133,27.07206232417225,False,1.5602,1.8135,5,8,5,62.5,24.914454346792535,30.591200733272228,12.626112759643926,2.3738872403560745,历史5/8次成功; 当前距低点2.37%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
