rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.08580824090235,76.40640946212336,002708,光洋股份,bottom_area,2023-03-21,6.62,2023-03-20,6.36,4.088050314465405,4.245283018867918,31.759656652360512,False,2.4768,1.4439,1,1,1,100.0,35.522388059701484,35.522388059701484,15.911949685534596,4.088050314465405,历史1/1次成功; 当前距低点4.09%; 最新日涨幅2.48%; 状态bottom_area; 底部未确认
2,77.33821946780832,69.43598933793173,300382,斯莱克,bottom_area,2023-03-21,16.08,2023-03-14,15.45,4.077669902912615,4.919093851132696,29.836512261580385,False,0.5629,1.0296,2,3,2,66.66666666666666,36.80865618228933,49.70059880239522,15.922330097087386,4.077669902912615,历史2/3次成功; 当前距低点4.08%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
3,67.42369016158068,60.61159099648861,688221,前沿生物,bottom_area,2023-03-21,13.56,2023-03-20,13.02,4.147465437788026,4.3010752688172085,30.00000000000001,False,2.9613,1.6711,2,5,2,40.0,31.332323627125273,34.87394957983194,15.852534562211975,4.147465437788026,历史2/5次成功; 当前距低点4.15%; 最新日涨幅2.96%; 状态bottom_area; 底部未确认
4,66.00311745655564,58.94347650816849,002347,泰尔股份,bottom_area,2023-03-21,5.21,2023-03-20,5.02,3.784860557768933,3.784860557768933,29.09604519774012,False,2.7613,3.3129,1,2,1,50.0,29.585798816568047,29.585798816568047,16.21513944223107,3.784860557768933,历史1/2次成功; 当前距低点3.78%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
5,65.71364886089391,58.478304954304946,002660,茂硕电源,bottom_area,2023-03-21,9.23,2023-03-20,8.91,3.591470258136928,3.591470258136928,28.31858407079646,False,1.7641,2.457,1,2,1,50.0,24.71428571428572,24.71428571428572,16.408529741863074,3.591470258136928,历史1/2次成功; 当前距低点3.59%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
6,61.426810465989305,55.78261233815689,000887,中鼎股份,bottom_area,2023-03-21,12.69,2023-03-20,12.12,4.702970297029705,5.033003300330043,28.45336481700119,False,2.3387,1.56,1,2,1,50.0,23.84615384615385,23.84615384615385,15.297029702970297,4.702970297029705,历史1/2次成功; 当前距低点4.70%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
