rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,82.52843026720993,77.90649447446998,605286,同力天启,bottom_area,2021-12-17,31.19,2021-12-13,30.88,1.0038860103627016,7.124352331606215,31.056039294485377,False,-3.3767,7.879,2,2,2,100.0,21.802981602671757,30.46080191502094,6.996113989637298,1.0038860103627016,历史2/2次成功; 当前距低点1.00%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
2,78.13569453432032,72.58440029830763,002805,丰元股份,bottom_area,2021-12-17,35.46,2021-12-17,35.4,0.16949152542373525,6.384180790960446,28.743961352657006,False,-5.3138,8.9011,2,2,2,100.0,22.800220302547018,33.907595927956166,7.8305084745762645,0.16949152542373525,历史2/2次成功; 当前距低点0.17%; 最新日涨幅-5.31%; 状态bottom_area; 底部未确认
3,77.37442501552798,72.86324006539238,601689,拓普集团,bottom_area,2021-12-17,47.15,2021-12-17,46.74,0.877192982456133,5.0278134360291,31.32530120481928,False,-3.1032,1.4618,2,2,2,100.0,32.974408953722346,47.99107142857144,7.122807017543867,0.877192982456133,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
4,76.49490455302747,71.85240629199127,688280,精进电动,bottom_area,2021-12-17,16.22,2021-12-17,16.1,0.7453416149068163,3.4782608695652093,27.510130571814496,False,-2.1713,7.6103,1,1,1,100.0,32.37518910741301,32.37518910741301,7.254658385093184,0.7453416149068163,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
5,73.56959874581891,68.82665998346363,688202,美迪西,confirmed_rebound,2021-12-17,472.7,2021-12-17,470.18,0.5359649495937687,11.31056191245906,29.040144883791125,False,-7.9042,5.4688,2,2,2,100.0,17.304624024394695,23.795418261555337,7.464035050406231,0.5359649495937687,历史2/2次成功; 当前距低点0.54%; 最新日涨幅-7.90%; 状态confirmed_rebound; 底部未确认
6,72.34667926886424,66.9876659896891,300681,英搏尔,bottom_area,2021-12-17,93.0,2021-12-17,93.0,0.0,3.978494623655917,29.545454545454547,False,-2.9228,4.7882,1,1,1,100.0,9.342290267145742,9.342290267145742,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
