rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.55324606429562,83.43679640422485,000679,大连友谊,confirmed_rebound,2023-02-24,5.62,2023-01-18,5.44,3.308823529411759,9.007352941176459,28.515111695137975,True,0.1783,0.8818,4,4,4,100.0,14.78986049077237,24.94061757719715,4.691176470588241,3.308823529411759,历史4/4次成功; 当前距低点3.31%; 最新日涨幅0.18%; 状态confirmed_rebound; 底部已确认
2,78.02192494989865,73.88520632724757,002767,先锋电子,bottom_area,2023-02-24,13.86,2023-02-17,13.7,1.1678832116788334,3.1386861313868724,27.85676671932596,False,-0.216,2.0295,1,1,1,100.0,8.645054031587705,8.645054031587705,6.8321167883211675,1.1678832116788334,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
3,77.04282727218477,74.91430958709122,002403,爱仕达,bottom_area,2023-02-24,10.08,2023-02-16,9.83,2.5432349949135302,5.0864699898270604,29.78571428571429,False,0.0,1.3161,1,1,1,100.0,8.563899868247699,8.563899868247699,5.45676500508647,2.5432349949135302,历史1/1次成功; 当前距低点2.54%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,76.01597433198896,70.78416157045011,002855,捷荣技术,bottom_area,2023-02-24,10.25,2023-02-24,10.22,0.29354207436398594,1.3698630136986183,30.899256254225822,False,-0.582,2.1493,1,1,1,100.0,21.093749999999993,21.093749999999993,7.7064579256360135,0.29354207436398594,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
5,74.38515116971264,74.17459104030792,000419,通程控股,bottom_area,2023-02-24,6.2,2023-02-16,5.97,3.8525963149078803,7.035175879396983,30.093676814988285,True,-0.9585,2.0867,2,2,2,100.0,17.250057195149854,24.82269503546099,4.14740368509212,3.8525963149078803,历史2/2次成功; 当前距低点3.85%; 最新日涨幅-0.96%; 状态bottom_area; 底部已确认
6,74.35667801401968,73.2056282049284,688318,财富趋势,confirmed_rebound,2023-02-24,128.47,2023-02-17,124.5,3.18875502008032,8.32931726907631,27.295024526979685,True,0.0078,4.1184,1,1,1,100.0,8.3117723156533,8.3117723156533,4.81124497991968,3.18875502008032,历史1/1次成功; 当前距低点3.19%; 最新日涨幅0.01%; 状态confirmed_rebound; 底部已确认
7,65.17812999541275,66.0479212086419,603318,水发燃气,confirmed_rebound,2023-02-24,8.93,2022-12-30,8.53,4.689331770222747,9.613130128956628,30.819140308191407,True,-0.6674,1.3892,1,1,1,100.0,10.696761530912658,10.696761530912658,3.3106682297772534,4.689331770222747,历史1/1次成功; 当前距低点4.69%; 最新日涨幅-0.67%; 状态confirmed_rebound; 底部已确认
