rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.56302928638974,80.93682734443475,603368,柳药集团,bottom_area,2022-02-23,16.74,2022-01-28,16.3,2.6993865030674704,6.871165644171786,30.282292557741652,False,1.026,1.4052,1,1,1,100.0,42.85714285714285,42.85714285714285,7.30061349693253,2.6993865030674704,历史1/1次成功; 当前距低点2.70%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
2,82.63425454883382,80.55040309382689,300624,万兴科技,bottom_area,2022-02-23,40.51,2022-02-14,39.08,3.659160696008188,5.680655066530192,29.24135433641137,False,2.5829,2.5976,2,2,2,100.0,35.87790043400834,51.195680123425035,6.340839303991813,3.659160696008188,历史2/2次成功; 当前距低点3.66%; 最新日涨幅2.58%; 状态bottom_area; 底部未确认
3,78.45968850507182,76.77564506428838,688208,道通科技,bottom_area,2022-02-23,51.38,2022-02-22,49.47,3.8609258136244264,4.952496462502533,30.791829882484617,False,2.5958,1.6536,1,1,1,100.0,34.72341892124764,34.72341892124764,6.139074186375574,3.8609258136244264,历史1/1次成功; 当前距低点3.86%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
4,78.21429896783224,75.20273145046357,300677,英科医疗,bottom_area,2022-02-23,52.19,2022-02-14,50.7,2.9388560157790824,5.0887573964497,31.94630872483221,False,1.7944,1.8716,1,1,1,100.0,14.964103045375621,14.964103045375621,7.061143984220919,2.9388560157790824,历史1/1次成功; 当前距低点2.94%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
5,76.23397128019741,74.8846974522293,000518,四环生物,bottom_area,2022-02-23,3.33,2022-01-27,3.2,4.0624999999999964,8.4375,27.272727272727277,True,0.6042,1.0134,1,1,1,100.0,17.834394904458602,17.834394904458602,5.9375000000000036,4.0624999999999964,历史1/1次成功; 当前距低点4.06%; 最新日涨幅0.60%; 状态bottom_area; 底部已确认
6,73.6583268209213,72.74896476140378,002342,巨力索具,bottom_area,2022-02-23,4.32,2022-01-28,4.14,4.347826086956537,9.178743961352655,28.620689655172416,True,-0.9174,2.4334,2,2,2,100.0,15.655958277767192,19.889502762430933,5.652173913043463,4.347826086956537,历史2/2次成功; 当前距低点4.35%; 最新日涨幅-0.92%; 状态bottom_area; 底部已确认
7,57.28659322105562,55.95342137464689,600211,西藏药业,bottom_area,2022-02-23,42.18,2022-01-28,40.65,3.763837638376387,6.519065190651903,28.18021201413428,False,0.8608,0.7081,1,2,1,50.0,13.252533280349695,13.252533280349695,6.236162361623614,3.763837638376387,历史1/2次成功; 当前距低点3.76%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
